,lightgbm_clf_baseline,lightgbm_reg_baseline,lightgbm_ranker
2024-04-18,0.10615570092165395,0.05090264426451102,0.060320393006519424
2024-04-19,0.12937974401174088,0.13715437785561077,0.08811553112495811
2024-04-22,0.09081328431434586,0.061109122710829446,0.03637710854429481
2024-04-23,0.06473981475820098,0.046919874082024124,0.0458238888332218
2024-04-24,0.11547507233252857,0.04715766159025561,0.11924394974774417
2024-04-25,0.1596292447787164,0.06759454559360176,0.11646521469720611
2024-04-26,0.15812065621423246,0.032128655006383025,0.1538892776180001
2024-04-29,0.1854957019521496,0.0803982297750474,0.20166249553913115
2024-04-30,0.16009773492876497,0.12829215805743288,0.1171169386663081
2024-05-06,0.11490579837851089,0.07967317844729982,0.07324071622702956
2024-05-07,0.06253802259486448,0.03268267669523474,0.04391767855109694
2024-05-08,0.12004719737363338,0.08558082581287932,0.11392722250934491
2024-05-09,0.0933223560792177,-0.026356875735842326,0.07127283729767768
2024-05-10,0.10014340806808747,0.007507952520446829,0.07666771090650229
2024-05-13,0.07300984514841923,0.07127863401205162,0.09070062360380766
2024-05-14,0.08272563334102981,0.07101439952700962,0.08847401960131016
2024-05-15,0.06108670840893406,0.09703476899129078,0.0385526472883052
2024-05-16,0.0843087038706313,0.08814590058812263,0.026210727445536396
2024-05-17,0.05743544854578,0.07075798217368773,-0.028456924745283538
2024-05-20,0.03973131349366463,0.10520256275960019,-0.04671483816229055
2024-05-21,0.051240925147881325,0.05135932375391404,-0.051480473232969656
2024-05-22,0.03870365311844072,-0.017851257342386864,0.026315222660581044
2024-05-23,-0.011897130195223364,-0.026388141236499674,-0.0012530873673729085
2024-05-24,-0.011375724239234176,-0.07900396239787907,-0.02637650137432562
2024-05-27,-0.001235848634332789,-0.1361095594200414,-0.05104605115870075
2024-05-28,-0.03244303351385503,-0.03885780630521781,-0.0634981466570596
2024-05-29,-0.03103167754271388,-0.09908919280623811,-0.032261988134255515
2024-05-30,-0.06898999168951707,-0.16633662934585172,-0.10675087202825663
2024-05-31,-0.04371532511096045,-0.18539534210078404,-0.05686593320273501
2024-06-03,-0.03453264349920624,-0.19225209179199712,-0.021540667310227118
2024-06-04,-0.01906234454723095,-0.18835653105216252,-0.08364605219670962
2024-06-05,-0.032088236351993225,-0.20879328109548143,-0.06172724703423591
2024-06-06,-0.007998929979547216,-0.16583276646797945,-0.024539296942339705
2024-06-07,-0.03982571411896266,-0.17060175984194909,-0.09454797182353297
2024-06-11,-0.0991947323270547,-0.211712354253275,-0.10814838536294996
2024-06-12,-0.09462697906370916,-0.23680887354162872,-0.0671409312009195
2024-06-13,-0.10615504397685073,-0.20677510982169311,-0.13095120829876858
2024-06-14,-0.032056659816869254,-0.1688596530465096,-0.06617365069519984
2024-06-17,-0.05089987398921656,-0.19545012396934022,-0.08221392402175655
2024-06-18,-0.07629208624763222,-0.185421761634448,-0.09916479929504464
2024-06-19,-0.02656680733986633,-0.16124937160166825,-0.07089978200015708
2024-06-20,-0.043030934245861956,-0.15135905206798939,-0.06996713449335412
2024-06-21,-0.0072572095210982285,-0.12389082383087811,-0.015535510587472006
2024-06-24,-0.020384850523314544,-0.05697014140644806,-0.07248681920597169
2024-06-25,-0.008144463058462125,-0.050897985783728276,-0.050287019312285644
2024-06-26,0.0034250152667484675,-0.11843166358098996,-0.015416715483665466
2024-06-27,-0.025948555654878358,-0.022129283657327078,-0.03453014743321916
2024-06-28,0.04218305993709974,-0.012887026396315431,0.03544371800182186
2024-07-01,0.00765002821390557,-0.0427683416595713,-0.009643310196262815
2024-07-02,0.006167264819094866,-0.013907049779337188,0.013431365133606233
2024-07-03,0.03452900595210508,0.12177387662899139,0.041183697871084717
2024-07-04,0.10952408384631987,0.17430257706373642,0.09737652593723017
