signal_date,entry_date,entry_price_type,earliest_exit_date,actual_exit_date,exit_delay_days,exit_attempt_count,exit_status,exit_price_type,requested_long_count,executed_long_count,rejected_long_count,long_gross_return,benchmark_return,long_excess_return,entry_commission,exit_commission,stamp_duty,slippage,total_cost,long_net_return,factor_diagnostic_spread,long_turnover,short_turnover,gross_turnover,long_equity_curve,bench_equity_curve
2021-12-01,2021-12-02,open,2021-12-03,2021-12-16,6,6,UNEXECUTED_TIMEOUT,open,55,55,0,0.025967062130122422,0.03444214091407405,-0.008475078783951626,2.1818181818181825e-05,2.1818181818181825e-05,3.636363636363638e-05,2.9090909090909103e-05,0.00010909090909090913,0.025857971221031513,0.026304000695259816,0.07272727272727275,1.0,0.5363636363636364,1.2277098155871853,1.2605527358318045
2021-12-02,2021-12-03,open,2021-12-06,2021-12-17,6,6,UNEXECUTED_TIMEOUT,open,55,54,1,0.022230154886226483,0.03383975227404701,-0.011609597387820525,1.6666666666666674e-05,1.6666666666666674e-05,2.777777777777779e-05,2.2222222222222233e-05,8.333333333333337e-05,0.02214682155289315,0.00971521988161561,0.05555555555555558,1.0,0.5277777777777778,1.2548996857917298,1.303209528140725
2021-12-03,2021-12-06,open,2021-12-07,2021-12-20,6,6,UNEXECUTED_TIMEOUT,open,55,55,0,0.005400002130228397,0.005201623243762166,0.00019837888646623107,2.1818181818181825e-05,2.1818181818181825e-05,3.636363636363638e-05,2.9090909090909103e-05,0.00010909090909090913,0.005290911221137487,0.005656084411984811,0.07272727272727275,1.0,0.5363636363636364,1.2615392486206871,1.309988333113794
2021-12-06,2021-12-07,open,2021-12-08,2021-12-21,6,7,UNEXECUTED_TIMEOUT,open,55,55,0,0.008092123506712989,-0.01101478738045103,0.01910691088716402,1.636363636363637e-05,1.636363636363637e-05,2.7272727272727283e-05,2.1818181818181828e-05,8.181818181818184e-05,0.008010305324894808,0.012692954730092961,0.054545454545454564,1.0,0.5272727272727273,1.2716445631814772,1.2955590901536742
2021-12-07,2021-12-08,open,2021-12-09,2021-12-22,6,7,UNEXECUTED_TIMEOUT,open,55,55,0,0.00706627329699641,-0.0019919317542982373,0.009058205051294647,2.1818181818181825e-05,2.1818181818181825e-05,3.636363636363638e-05,2.9090909090909103e-05,0.00010909090909090913,0.0069571823879055,-0.006635459881759342,0.07272727272727275,1.0,0.5363636363636364,1.2804916263401191,1.2929784248624274
2021-12-08,2021-12-09,open,2021-12-10,2021-12-23,6,7,UNEXECUTED_TIMEOUT,open,55,55,0,0.010385747469157129,-0.01527710092633272,0.02566284839548985,1.636363636363637e-05,1.636363636363637e-05,2.7272727272727283e-05,2.1818181818181828e-05,8.181818181818184e-05,0.010303929287338948,0.009857557850094616,0.054545454545454564,1.0,0.5272727272727273,1.2936857215109574,1.2732254629702333
2021-12-09,2021-12-10,open,2021-12-13,2021-12-24,6,6,UNEXECUTED_TIMEOUT,open,55,55,0,0.008582315033457603,-0.018470283385662478,0.027052598419120083,2.727272727272728e-05,2.727272727272728e-05,4.545454545454547e-05,3.636363636363638e-05,0.00013636363636363642,0.008445951397093967,0.0026797533305073134,0.09090909090909094,1.0,0.5454545454545454,1.3046121282379535,1.2497086278553318
2021-12-10,2021-12-13,open,2021-12-14,2021-12-27,6,6,UNEXECUTED_TIMEOUT,open,55,55,0,0.007007150714546311,-0.03376705125578072,0.04077420197032704,2.727272727272728e-05,2.727272727272728e-05,4.545454545454547e-05,3.636363636363638e-05,0.00013636363636363642,0.0068707870781826745,0.007463777771332152,0.09090909090909094,1.0,0.5454545454545454,1.3135758403906914,1.2075096525637494
2021-12-13,2021-12-14,open,2021-12-15,2021-12-28,6,6,UNEXECUTED_TIMEOUT,open,56,56,0,0.004210320472055366,-0.02815794408203154,0.0323682645540869,3.2142857142857124e-05,3.2142857142857124e-05,5.357142857142855e-05,4.285714285714284e-05,0.00016071428571428565,0.0040496061863410805,0.012188899386482502,0.1071428571428571,1.0,0.5535714285714286,1.3188953052401657,1.173508663288346
2021-12-14,2021-12-15,open,2021-12-16,2021-12-29,6,6,UNEXECUTED_TIMEOUT,open,56,56,0,0.0026439064069438234,-0.01541573112239103,0.018059637529334854,3.2142857142857124e-05,3.2142857142857124e-05,5.357142857142855e-05,4.285714285714284e-05,0.00016071428571428565,0.0024831921212295376,-0.004667006573900411,0.1071428571428571,1.0,0.5535714285714286,1.322170375670865,1.1554181692652963
2021-12-15,2021-12-16,open,2021-12-17,2021-12-30,6,6,UNEXECUTED_TIMEOUT,open,56,56,0,0.006613492479495642,-0.024858132577106562,0.031471625056602205,1.607142857142858e-05,1.607142857142858e-05,2.67857142857143e-05,2.1428571428571442e-05,8.035714285714291e-05,0.006533135336638499,0.00292841209082927,0.0535714285714286,1.0,0.5267857142857143,1.3308082936732168,1.1266966312317017
2021-12-16,2021-12-17,open,2021-12-20,2021-12-31,6,6,UNEXECUTED_TIMEOUT,open,56,56,0,0.0021731459246253477,-0.01670391104842761,0.018877056973052957,2.1428571428571418e-05,2.1428571428571418e-05,3.57142857142857e-05,2.857142857142856e-05,0.00010714285714285708,0.0020660030674824904,0.01910371222380458,0.0714285714285714,1.0,0.5357142857142857,1.3335577476901768,1.1078763909250444
2021-12-17,2021-12-20,open,2021-12-21,2022-01-04,6,6,UNEXECUTED_TIMEOUT,open,56,56,0,0.0065405304164813756,0.0046642671904932875,0.001876263225988088,1.607142857142858e-05,1.607142857142858e-05,2.67857142857143e-05,2.1428571428571442e-05,8.035714285714291e-05,0.006460173273624232,0.017884125665644644,0.0535714285714286,1.0,0.5267857142857143,1.3421727618106394,1.1130438224263581
2021-12-20,2021-12-21,open,2021-12-22,2022-01-05,6,6,UNEXECUTED_TIMEOUT,open,56,56,0,0.01191145756171058,0.0064433322656307634,0.005468125296079816,1.607142857142858e-05,1.607142857142858e-05,2.67857142857143e-05,2.1428571428571442e-05,8.035714285714291e-05,0.011831100418853437,-0.0034051784890793135,0.0535714285714286,1.0,0.5267857142857143,1.358052142535071,1.120215533600459
2021-12-21,2021-12-22,open,2021-12-23,2022-01-06,6,6,UNEXECUTED_TIMEOUT,open,55,55,0,0.00013232604822921838,-0.016736665910594972,0.01686899195882419,2.1818181818181825e-05,2.1818181818181825e-05,3.636363636363638e-05,2.9090909090909103e-05,0.00010909090909090913,2.323513913830925e-05,-0.004291445984884728,0.07272727272727275,1.0,0.5363636363636364,1.3580836970655596,1.101466860466729
2021-12-22,2021-12-23,open,2021-12-24,2022-01-07,6,6,UNEXECUTED_TIMEOUT,open,55,55,0,-0.001025451571731173,-0.020302008959259266,0.019276557387528093,1.636363636363637e-05,1.636363636363637e-05,2.7272727272727283e-05,2.1818181818181828e-05,8.181818181818184e-05,-0.0011072697535493548,-0.013192211882043656,0.054545454545454564,1.0,0.5272727272727273,1.3565799320650105,1.0791048703972064
2021-12-23,2021-12-24,open,2021-12-27,2022-01-10,6,6,UNEXECUTED_TIMEOUT,open,56,56,0,-0.008426804518110313,-0.028433320640848136,0.020006516122737822,1.607142857142858e-05,1.607142857142858e-05,2.67857142857143e-05,2.1428571428571442e-05,8.035714285714291e-05,-0.008507161660967455,0.009721187166383075,0.0535714285714286,1.0,0.5267857142857143,1.3450392872769092,1.0484223356121016
2021-12-24,2021-12-27,open,2021-12-28,2022-01-11,6,6,UNEXECUTED_TIMEOUT,open,56,56,0,-0.006167417394977969,-0.015887490936625226,0.009720073541647258,5.357142857142871e-06,5.357142857142871e-06,8.928571428571453e-06,7.142857142857162e-06,2.678571428571436e-05,-0.006194203109263684,-0.0030934846406133892,0.017857142857142905,1.0,0.5089285714285714,1.336707840741577,1.031765535257309
2021-12-27,2021-12-28,open,2021-12-29,2022-01-12,6,6,UNEXECUTED_TIMEOUT,open,56,56,0,-0.0013463184390785146,-0.02128524692446232,0.019938928485383804,1.607142857142858e-05,1.607142857142858e-05,2.67857142857143e-05,2.1428571428571442e-05,8.035714285714291e-05,-0.0014266755819356575,-0.0021644601108841916,0.0535714285714286,1.0,0.5267857142857143,1.334800792305009,1.009804151071207
2021-12-28,2021-12-29,open,2021-12-30,2022-01-13,6,6,UNEXECUTED_TIMEOUT,open,56,56,0,-0.012987529537252738,-0.02129916110163943,0.008311631564386692,3.2142857142857124e-05,3.2142857142857124e-05,5.357142857142855e-05,4.285714285714284e-05,0.00016071428571428565,-0.013148243822967023,-0.002504217442503197,0.1071428571428571,1.0,0.5535714285714286,1.3172505060326931,0.9882961697764372
2021-12-29,2021-12-30,open,2021-12-31,2022-01-14,6,6,UNEXECUTED_TIMEOUT,open,56,56,0,-0.006940598374123274,-0.028316178344157672,0.0213755799700344,1.0714285714285709e-05,1.0714285714285709e-05,1.785714285714285e-05,1.428571428571428e-05,5.357142857142854e-05,-0.006994169802694703,-0.020926517004544277,0.0357142857142857,1.0,0.5178571428571428,1.3080374323208148,0.9603113991761997
2021-12-30,2021-12-31,open,2022-01-04,2022-01-17,6,6,UNEXECUTED_TIMEOUT,open,56,56,0,-0.007864296046008582,-0.04226927877738007,0.03440498273137149,5.357142857142871e-06,5.357142857142871e-06,8.928571428571453e-06,7.142857142857162e-06,2.678571428571436e-05,-0.007891081760294296,-0.015516936048896094,0.017857142857142905,1.0,0.5089285714285714,1.2977156019968459,0.919719728931325
2021-12-31,2022-01-04,open,2022-01-05,2022-01-18,6,6,UNEXECUTED_TIMEOUT,open,56,56,0,-0.006701017487730506,-0.03856466660642721,0.031863649118696706,2.6785714285714288e-05,2.6785714285714288e-05,4.464285714285715e-05,3.5714285714285724e-05,0.00013392857142857146,-0.0068349460591590775,0.01889738521790385,0.0892857142857143,1.0,0.5446428571428572,1.2888457858570683,0.8842510442137349
2022-01-04,2022-01-05,open,2022-01-06,2022-01-19,6,6,UNEXECUTED_TIMEOUT,open,56,56,0,-0.01846540636703431,-0.018770419738647903,0.0003050133716135939,3.2142857142857124e-05,3.2142857142857124e-05,5.357142857142855e-05,4.285714285714284e-05,0.00016071428571428565,-0.018626120652748594,0.006606733140895937,0.1071428571428571,1.0,0.5535714285714286,1.264839588746908,0.8676532809595054
2022-01-05,2022-01-06,open,2022-01-07,2022-01-20,6,7,UNEXECUTED_TIMEOUT,open,56,56,0,0.0019620290054330964,-0.013195361735557465,0.01515739074099056,3.2142857142857124e-05,3.2142857142857124e-05,5.357142857142855e-05,4.285714285714284e-05,0.00016071428571428565,0.0018013147197188106,-0.008119668657631775,0.1071428571428571,1.0,0.5535714285714286,1.267117962916201,0.8562042820562015
2022-01-06,2022-01-07,open,2022-01-10,2022-01-21,6,6,UNEXECUTED_TIMEOUT,open,56,56,0,-0.0017612006048808562,-0.00322221710923698,0.0014610165043561238,2.6785714285714288e-05,2.6785714285714288e-05,4.464285714285715e-05,3.5714285714285724e-05,0.00013392857142857146,-0.0018951291763094277,0.011933161684130559,0.0892857142857143,1.0,0.5446428571428572,1.2647166106948529,0.853445405969558
2022-01-07,2022-01-10,open,2022-01-11,2022-01-24,6,7,UNEXECUTED_TIMEOUT,open,56,56,0,-0.004244706575996612,-0.012112679568516027,0.007867972992519415,2.1428571428571418e-05,2.1428571428571418e-05,3.57142857142857e-05,2.857142857142856e-05,0.00010714285714285708,-0.004351849433139469,-0.009733101501431717,0.0714285714285714,1.0,0.5357142857142857,1.2592127544295184,0.8431078952378267
2022-01-10,2022-01-11,open,2022-01-12,2022-01-25,6,7,UNEXECUTED_TIMEOUT,open,56,56,0,-0.021188771288708688,-0.01612786257215637,-0.005060908716552317,1.0714285714285709e-05,1.0714285714285709e-05,1.785714285714285e-05,1.428571428571428e-05,5.357142857142854e-05,-0.021242342717280115,-0.018480463934251647,0.0357142857142857,1.0,0.5178571428571428,1.2324641255459563,0.829510366969931
2022-01-11,2022-01-12,open,2022-01-13,2022-01-26,6,7,UNEXECUTED_TIMEOUT,open,56,56,0,-0.010185773646541678,-0.025273662606948966,0.015087888960407287,1.0714285714285709e-05,1.0714285714285709e-05,1.785714285714285e-05,1.428571428571428e-05,5.357142857142854e-05,-0.010239345075113107,-0.011728693683961294,0.0357142857142857,1.0,0.5178571428571428,1.2198445000717937,0.8085456018261665
2022-01-12,2022-01-13,open,2022-01-14,2022-01-27,6,7,UNEXECUTED_TIMEOUT,open,56,56,0,-0.029558302832514007,-0.029864222997957324,0.0003059201654433165,3.2142857142857124e-05,3.2142857142857124e-05,5.357142857142855e-05,4.285714285714284e-05,0.00016071428571428565,-0.029719017118228292,-0.0010642826288523935,0.1071428571428571,1.0,0.5535714285714286,1.1835919204925833,0.7843990156692123
2022-01-13,2022-01-14,open,2022-01-17,2022-01-28,6,6,UNEXECUTED_TIMEOUT,open,56,56,0,-0.02733358048869303,-0.021521900068972588,-0.005811680419720442,2.1428571428571418e-05,2.1428571428571418e-05,3.57142857142857e-05,2.857142857142856e-05,0.00010714285714285708,-0.027440723345835888,-0.03023026760301511,0.0714285714285714,1.0,0.5357142857142857,1.1511133020479798,0.767517258439779
2022-01-14,2022-01-17,open,2022-01-18,2022-02-07,6,6,UNEXECUTED_TIMEOUT,open,56,56,0,-0.00587174495100876,-0.019071595936355545,0.013199850985346786,2.1428571428571418e-05,2.1428571428571418e-05,3.57142857142857e-05,2.857142857142856e-05,0.00010714285714285708,-0.005978887808151617,-0.016644804295189542,0.0714285714285714,1.0,0.5357142857142857,1.144230924760564,0.7528794794126362
2022-01-17,2022-01-18,open,2022-01-19,2022-02-08,6,6,UNEXECUTED_TIMEOUT,open,56,56,0,-0.0022925250838092747,-0.029442091004390658,0.027149565920581382,3.2142857142857124e-05,3.2142857142857124e-05,5.357142857142855e-05,4.285714285714284e-05,0.00016071428571428565,-0.0024532393695235605,-0.023679431229445283,0.1071428571428571,1.0,0.5535714285714286,1.141423852408115,0.7307131332644311
2022-01-18,2022-01-19,open,2022-01-20,2022-02-09,5,6,UNEXECUTED_TIMEOUT,open,56,56,0,-0.00920757163812988,-0.04312087829028166,0.03391330665215178,2.6785714285714288e-05,2.6785714285714288e-05,4.464285714285715e-05,3.5714285714285724e-05,0.00013392857142857146,-0.009341500209558451,-0.0019440748749877303,0.0892857142857143,1.0,0.5446428571428572,1.1307612412516497,0.6992041411798252
2022-01-19,2022-01-20,open,2022-01-21,2022-02-10,5,6,UNEXECUTED_TIMEOUT,open,56,56,0,-0.004520697373749867,-0.025333688274104538,0.02081299090035467,1.0714285714285709e-05,1.0714285714285709e-05,1.785714285714285e-05,1.428571428571428e-05,5.357142857142854e-05,-0.004574268802321296,-0.0024949388821134976,0.0357142857142857,1.0,0.5178571428571428,1.1255888353829182,0.6814907214272126
2022-01-20,2022-01-21,open,2022-01-24,2022-02-11,5,6,UNEXECUTED_TIMEOUT,open,56,56,0,-0.018310926932738773,-0.0396980685093683,0.021387141576629527,2.1428571428571418e-05,2.1428571428571418e-05,3.57142857142857e-05,2.857142857142856e-05,0.00010714285714285708,-0.01841806978988163,0.0004450691812532444,0.0714285714285714,1.0,0.5357142857142857,1.104857661658124,0.6544368560794962
2022-01-21,2022-01-24,open,2022-01-25,2022-02-14,5,6,UNEXECUTED_TIMEOUT,open,56,56,0,-0.006457210246563407,-0.036710804782810635,0.03025359453624723,1.0714285714285709e-05,1.0714285714285709e-05,1.785714285714285e-05,1.428571428571428e-05,5.357142857142854e-05,-0.006510781675134836,-0.02268676566814166,0.0357142857142857,1.0,0.5178571428571428,1.0976641746409679,0.6304119524132855
2022-01-24,2022-01-25,open,2022-01-26,2022-02-15,5,6,UNEXECUTED_TIMEOUT,open,56,56,0,-0.012707567151009735,-0.0437087747666397,0.031001207615629967,1.607142857142858e-05,1.607142857142858e-05,2.67857142857143e-05,2.1428571428571442e-05,8.035714285714291e-05,-0.012787924293866878,0.005858059960080042,0.0535714285714286,1.0,0.5267857142857143,1.0836273282755693,0.6028574183750557
2022-01-25,2022-01-26,open,2022-01-27,2022-02-16,6,6,UNEXECUTED_TIMEOUT,open,56,56,0,0.009480468173525712,-0.01644696013432989,0.025927428307855604,2.6785714285714288e-05,2.6785714285714288e-05,4.464285714285715e-05,3.5714285714285724e-05,0.00013392857142857146,0.00934653960209714,0.003281038665393401,0.0892857142857143,1.0,0.5446428571428572,1.0937554940132115,0.5929422464483561
2022-01-26,2022-01-27,open,2022-01-28,2022-02-17,5,6,UNEXECUTED_TIMEOUT,open,56,56,0,-0.0005382171685581412,-0.019371512791043766,0.018833295622485625,1.607142857142858e-05,1.607142857142858e-05,2.67857142857143e-05,2.1428571428571442e-05,8.035714285714291e-05,-0.0006185743114152841,0.017403226008167634,0.0535714285714286,1.0,0.5267857142857143,1.0930789249616455,0.5814560581369316
2022-01-27,2022-01-28,open,2022-02-07,2022-02-18,6,6,UNEXECUTED_TIMEOUT,open,56,56,0,0.020356065643528314,-0.008024233629352673,0.028380299272880986,2.1428571428571418e-05,2.1428571428571418e-05,3.57142857142857e-05,2.857142857142856e-05,0.00010714285714285708,0.020248922786385456,0.02129993119582166,0.0714285714285714,1.0,0.5357142857142857,1.1152125957126189,0.5767903188812383
2022-01-28,2022-02-07,open,2022-02-08,2022-02-21,6,6,UNEXECUTED_TIMEOUT,open,56,56,0,0.01645912340912109,0.0016119174530970781,0.014847205956024012,1.607142857142858e-05,1.607142857142858e-05,2.67857142857143e-05,2.1428571428571442e-05,8.035714285714291e-05,0.016378766266263948,0.017961343176697175,0.0535714285714286,1.0,0.5267857142857143,1.1334784021549895,0.5777200572630204
2022-02-07,2022-02-08,open,2022-02-09,2022-02-22,6,6,UNEXECUTED_TIMEOUT,open,56,56,0,0.007413563820902546,-0.005299758756036277,0.012713322576938822,2.6785714285714288e-05,2.6785714285714288e-05,4.464285714285715e-05,3.5714285714285724e-05,0.00013392857142857146,0.007279635249473975,0.008591081949823809,0.0892857142857143,1.0,0.5446428571428572,1.1417297114858345,0.574658280331003
2022-02-08,2022-02-09,open,2022-02-10,2022-02-23,5,6,UNEXECUTED_TIMEOUT,open,56,56,0,0.005621633890202741,-0.005673210653561744,0.011294844543764487,3.75e-05,3.75e-05,6.25e-05,5e-05,0.0001875,0.005434133890202741,-0.0096349164564845,0.125,1.0,0.5625,1.1479340236044708,0.5713981228528716
2022-02-09,2022-02-10,open,2022-02-11,2022-02-24,5,6,UNEXECUTED_TIMEOUT,open,56,56,0,-0.017052731167341267,-0.013987341350864213,-0.0030653898164770543,1.0714285714285709e-05,1.0714285714285709e-05,1.785714285714285e-05,1.428571428571428e-05,5.357142857142854e-05,-0.017106302595912695,-0.008867611242201444,0.0357142857142857,1.0,0.5178571428571428,1.1282971168365492,0.5634057822612855
2022-02-10,2022-02-11,open,2022-02-14,2022-02-25,5,6,UNEXECUTED_TIMEOUT,open,56,56,0,-0.019472035160428787,-0.011529548012786828,-0.00794248714764196,1.0714285714285709e-05,1.0714285714285709e-05,1.785714285714285e-05,1.428571428571428e-05,5.357142857142854e-05,-0.019525606589000214,0.0029629351554990684,0.0357142857142857,1.0,0.5178571428571428,1.1062664312176955,0.5569099682440223
2022-02-11,2022-02-14,open,2022-02-15,2022-02-28,6,6,UNEXECUTED_TIMEOUT,open,56,56,0,-0.0052216768472164625,-0.003423359290041006,-0.0017983175571754566,1.0714285714285709e-05,1.0714285714285709e-05,1.785714285714285e-05,1.428571428571428e-05,5.357142857142854e-05,-0.005275248275787891,-0.00011993795733884587,0.0357142857142857,1.0,0.5178571428571428,1.1004306011338525,0.5550034653305177
2022-02-14,2022-02-15,open,2022-02-16,2022-03-01,6,6,UNEXECUTED_TIMEOUT,open,56,56,0,0.009055684072394949,0.009671898987463345,-0.0006162149150683964,1.0714285714285709e-05,1.0714285714285709e-05,1.785714285714285e-05,1.428571428571428e-05,5.357142857142854e-05,0.00900211264382352,-0.01589559080150445,0.0357142857142857,1.0,0.5178571428571428,1.1103368013619699,0.5603714027848866
2022-02-15,2022-02-16,open,2022-02-17,2022-03-02,6,6,UNEXECUTED_TIMEOUT,open,56,56,0,-0.0035577457643667675,-0.005590879003325999,0.0020331332389592316,5.357142857142871e-06,5.357142857142871e-06,8.928571428571453e-06,7.142857142857162e-06,2.678571428571436e-05,-0.003584531478652482,-0.0027917858306596146,0.017857142857142905,1.0,0.5089285714285714,1.1063567641455816,0.5572384340749923
2022-02-16,2022-02-17,open,2022-02-18,2022-03-03,6,6,UNEXECUTED_TIMEOUT,open,56,56,0,-0.0005299070655534675,-0.004737165402902699,0.004207258337349231,5.357142857142871e-06,5.357142857142871e-06,8.928571428571453e-06,7.142857142857162e-06,2.678571428571436e-05,-0.0005566927798391819,-0.005410638886968206,0.017857142857142905,1.0,0.5089285714285714,1.1057408633230554,0.5545987034439246
2022-02-17,2022-02-18,open,2022-02-21,2022-03-04,5,6,UNEXECUTED_TIMEOUT,open,56,56,0,0.003129805042258809,-0.019807074150511972,0.022936879192770782,1.0714285714285709e-05,1.0714285714285709e-05,1.785714285714285e-05,1.428571428571428e-05,5.357142857142854e-05,0.0030762336136873807,-0.011247407739112413,0.0357142857142857,1.0,0.5178571428571428,1.1091423805348375,0.543613725801033
2022-02-18,2022-02-21,open,2022-02-22,2022-03-07,5,6,UNEXECUTED_TIMEOUT,open,56,56,0,-0.019341360028219623,-0.039503432161327456,0.020162072133107833,1.0714285714285709e-05,1.0714285714285709e-05,1.785714285714285e-05,1.428571428571428e-05,5.357142857142854e-05,-0.01939493145679105,-0.00978691668016848,0.0357142857142857,1.0,0.5178571428571428,1.0876306400885423,0.5221391178618854
2022-02-21,2022-02-22,open,2022-02-23,2022-03-08,5,6,UNEXECUTED_TIMEOUT,open,56,56,0,-0.03247613565169009,-0.052212142850002974,0.019736007198312887,5.357142857142871e-06,5.357142857142871e-06,8.928571428571453e-06,7.142857142857162e-06,2.678571428571436e-05,-0.0325029213659758,-0.03424806745564822,0.017857142857142905,1.0,0.5089285714285714,1.0522794669185185,0.4948771156525061
2022-02-22,2022-02-23,open,2022-02-24,2022-03-09,6,6,UNEXECUTED_TIMEOUT,open,56,56,0,-0.030422910217229555,-0.06569764421958413,0.03527473400235458,1.0714285714285709e-05,1.0714285714285709e-05,1.785714285714285e-05,1.428571428571428e-05,5.357142857142854e-05,-0.030476481645800982,-0.04720581579540806,0.0357142857142857,1.0,0.5178571428571428,1.020209691058723,0.46236485497595375
2022-02-23,2022-02-24,open,2022-02-25,2022-03-10,5,6,UNEXECUTED_TIMEOUT,open,56,56,0,-0.036541150804808006,-0.05789656035220736,0.021355409547399354,1.607142857142858e-05,1.607142857142858e-05,2.67857142857143e-05,2.1428571428571442e-05,8.035714285714291e-05,-0.03662150794766515,-0.03454511993915005,0.0535714285714286,1.0,0.5267857142857143,0.982848073749331,0.43559552024509884
2022-02-24,2022-02-25,open,2022-02-28,2022-03-11,5,6,UNEXECUTED_TIMEOUT,open,56,56,0,-0.026298684726820367,-0.07304772871066056,0.046749043983840194,1.0714285714285709e-05,1.0714285714285709e-05,1.785714285714285e-05,1.428571428571428e-05,5.357142857142854e-05,-0.026352256155391794,-0.022449592681175246,0.0357142857142857,1.0,0.5178571428571428,0.9569478095480553,0.4037762568546558
2022-02-25,2022-02-28,open,2022-03-01,2022-03-14,6,6,UNEXECUTED_TIMEOUT,open,56,56,0,-0.04296979504575515,-0.06915157141846073,0.026181776372705585,1.607142857142858e-05,1.607142857142858e-05,2.67857142857143e-05,2.1428571428571442e-05,8.035714285714291e-05,-0.043050152188612294,-0.051745050303905776,0.0535714285714286,1.0,0.5267857142857143,0.9157510607104523,0.3758544941916923
