signal_date,entry_date,entry_price_type,earliest_exit_date,actual_exit_date,exit_delay_days,exit_attempt_count,exit_status,exit_price_type,requested_long_count,executed_long_count,rejected_long_count,long_gross_return,benchmark_return,long_excess_return,entry_commission,exit_commission,stamp_duty,slippage,total_cost,long_net_return,factor_diagnostic_spread,long_turnover,short_turnover,gross_turnover,long_equity_curve,bench_equity_curve
2021-12-01,2021-12-02,open,2021-12-03,2021-12-16,5,6,EXECUTED_ON_TIME,open,55,55,0,0.028105858227531384,0.03444214091407405,-0.006336282686542665,4.9090909090909104e-05,4.9090909090909104e-05,8.181818181818184e-05,6.545454545454548e-05,0.00024545454545454556,0.02786040368207684,0.03241380810617043,0.1636363636363637,1.0,0.5818181818181818,1.3360349503214155,1.2605527358318045
2021-12-02,2021-12-03,open,2021-12-06,2021-12-17,5,6,EXECUTED_ON_TIME,open,55,55,0,0.01882367692074391,0.03383975227404701,-0.015016075353303099,6.545454545454544e-05,6.545454545454544e-05,0.00010909090909090908,8.727272727272726e-05,0.00032727272727272726,0.01849640419347118,0.008468966098062154,0.21818181818181814,1.0,0.6090909090909091,1.3607467927791645,1.303209528140725
2021-12-03,2021-12-06,open,2021-12-07,2021-12-20,6,6,UNEXECUTED_TIMEOUT,open,55,55,0,8.166619852288644e-05,0.005201623243762166,-0.005119957045239279,5.4545454545454526e-05,5.4545454545454526e-05,9.090909090909089e-05,7.272727272727271e-05,0.0002727272727272727,-0.00019106107420438625,0.0038977142178986753,0.18181818181818177,1.0,0.5909090909090908,1.3604868070352159,1.309988333113794
2021-12-06,2021-12-07,open,2021-12-08,2021-12-21,6,6,UNEXECUTED_TIMEOUT,open,55,55,0,-0.004649516021170636,-0.01101478738045103,0.006365271359280394,5.4545454545454526e-05,5.4545454545454526e-05,9.090909090909089e-05,7.272727272727271e-05,0.0002727272727272727,-0.004922243293897908,0.003766032933799948,0.18181818181818177,1.0,0.5909090909090908,1.3537901599728501,1.2955590901536742
2021-12-07,2021-12-08,open,2021-12-09,2021-12-22,5,6,EXECUTED_ON_TIME,open,55,55,0,0.006821073885109575,-0.0019919317542982373,0.008813005639407812,4.363636363636365e-05,4.363636363636365e-05,7.272727272727276e-05,5.8181818181818206e-05,0.00021818181818181827,0.006602892066927757,-0.004765785713598088,0.1454545454545455,1.0,0.5727272727272728,1.3627290902804197,1.2929784248624274
2021-12-08,2021-12-09,open,2021-12-10,2021-12-23,5,6,EXECUTED_ON_TIME,open,55,55,0,-0.0057111497566572885,-0.01527710092633272,0.009565951169675433,2.727272727272728e-05,2.727272727272728e-05,4.545454545454547e-05,3.636363636363638e-05,0.00013636363636363642,-0.005847513393020925,-0.003169136582698592,0.09090909090909094,1.0,0.5454545454545454,1.3547605136739458,1.2732254629702333
2021-12-09,2021-12-10,open,2021-12-13,2021-12-24,4,5,EXECUTED_ON_TIME,open,55,55,0,0.0009573039705354694,-0.018470283385662478,0.01942758735619795,4.363636363636365e-05,4.363636363636365e-05,7.272727272727276e-05,5.8181818181818206e-05,0.00021818181818181827,0.0007391221523536512,-0.004300382548782442,0.1454545454545455,1.0,0.5727272727272728,1.3557618471807362,1.2497086278553318
2021-12-10,2021-12-13,open,2021-12-14,2021-12-27,5,5,EXECUTED_ON_TIME,open,55,55,0,-0.01613832015030896,-0.03376705125578072,0.01762873110547176,6.545454545454544e-05,6.545454545454544e-05,0.00010909090909090908,8.727272727272726e-05,0.00032727272727272726,-0.01646559287758169,-0.019388343255835973,0.21818181818181814,1.0,0.6090909090909091,1.3334384245661002,1.2075096525637494
2021-12-13,2021-12-14,open,2021-12-15,2021-12-28,5,5,EXECUTED_ON_TIME,open,56,56,0,-0.014733008929357621,-0.02815794408203154,0.013424935152673918,6.964285714285712e-05,6.964285714285712e-05,0.00011607142857142856,9.285714285714285e-05,0.0003482142857142857,-0.015081223215071906,-0.00939801862581845,0.2321428571428571,1.0,0.6160714285714286,1.313328542041665,1.173508663288346
2021-12-14,2021-12-15,open,2021-12-16,2021-12-29,5,5,EXECUTED_ON_TIME,open,56,56,0,-0.01452148882620175,-0.01541573112239103,0.0008942422961892797,3.2142857142857124e-05,3.2142857142857124e-05,5.357142857142855e-05,4.285714285714284e-05,0.00016071428571428565,-0.014682203111916035,-0.01296500279908851,0.1071428571428571,1.0,0.5535714285714286,1.2940459856347326,1.1554181692652963
2021-12-15,2021-12-16,open,2021-12-17,2021-12-30,6,6,EXECUTED_ON_TIME,open,56,56,0,-0.004260268502833885,-0.024858132577106562,0.02059786407427268,2.6785714285714288e-05,2.6785714285714288e-05,4.464285714285715e-05,3.5714285714285724e-05,0.00013392857142857146,-0.004394197074262456,-0.006357216417024523,0.0892857142857143,1.0,0.5446428571428572,1.2883596925506953,1.1266966312317017
2021-12-16,2021-12-17,open,2021-12-20,2021-12-31,5,6,EXECUTED_ON_TIME,open,56,56,0,-0.013051158844885422,-0.01670391104842761,0.0036527522035421887,4.82142857142857e-05,4.82142857142857e-05,8.035714285714285e-05,6.428571428571429e-05,0.00024107142857142855,-0.013292230273456851,0.00447669782424457,0.1607142857142857,1.0,0.5803571428571428,1.2712345188422713,1.1078763909250444
2021-12-17,2021-12-20,open,2021-12-21,2022-01-04,6,6,UNEXECUTED_TIMEOUT,open,56,56,0,-0.0025498334930774036,0.0046642671904932875,-0.007214100683570691,4.82142857142857e-05,4.82142857142857e-05,8.035714285714285e-05,6.428571428571429e-05,0.00024107142857142855,-0.002790904921648832,0.012818695026819534,0.1607142857142857,1.0,0.5803571428571428,1.2676866241670646,1.1130438224263581
2021-12-20,2021-12-21,open,2021-12-22,2022-01-05,5,6,UNEXECUTED_TIMEOUT,open,56,56,0,0.0052825521416229254,0.0064433322656307634,-0.001160780124007838,4.82142857142857e-05,4.82142857142857e-05,8.035714285714285e-05,6.428571428571429e-05,0.00024107142857142855,0.005041480713051497,-0.010047653375339517,0.1607142857142857,1.0,0.5803571428571428,1.2740776418329962,1.120215533600459
2021-12-21,2021-12-22,open,2021-12-23,2022-01-06,5,6,UNEXECUTED_TIMEOUT,open,55,55,0,-0.00929409511706411,-0.016736665910594972,0.007442570793530862,2.727272727272728e-05,2.727272727272728e-05,4.545454545454547e-05,3.636363636363638e-05,0.00013636363636363642,-0.009430458753427746,-0.014194592788193995,0.09090909090909094,1.0,0.5454545454545454,1.2620625051830257,1.101466860466729
2021-12-22,2021-12-23,open,2021-12-24,2022-01-07,6,6,UNEXECUTED_TIMEOUT,open,55,55,0,-0.010635333126644775,-0.020302008959259266,0.00966667583261449,4.9090909090909104e-05,4.9090909090909104e-05,8.181818181818184e-05,6.545454545454548e-05,0.00024545454545454556,-0.01088078767209932,-0.026289387479237387,0.1636363636363637,1.0,0.5818181818181818,1.2483302710352113,1.0791048703972064
2021-12-23,2021-12-24,open,2021-12-27,2022-01-10,5,6,UNEXECUTED_TIMEOUT,open,56,56,0,-0.014035863808894376,-0.028433320640848136,0.01439745683195376,4.285714285714287e-05,4.285714285714287e-05,7.142857142857145e-05,5.714285714285716e-05,0.00021428571428571433,-0.01425014952318009,0.0004353133890062852,0.1428571428571429,1.0,0.5714285714285714,1.2305413780186476,1.0484223356121016
2021-12-24,2021-12-27,open,2021-12-28,2022-01-11,5,6,UNEXECUTED_TIMEOUT,open,56,56,0,-0.0128176577952633,-0.015887490936625226,0.0030698331413619266,3.75e-05,3.75e-05,6.25e-05,5e-05,0.0001875,-0.0130051577952633,-0.012914782849250453,0.125,1.0,0.5625,1.2145379932239142,1.031765535257309
2021-12-27,2021-12-28,open,2021-12-29,2022-01-12,6,6,UNEXECUTED_TIMEOUT,open,56,56,0,-0.0007076730764227589,-0.02128524692446232,0.02057757384803956,3.75e-05,3.75e-05,6.25e-05,5e-05,0.0001875,-0.0008951730764227589,0.0079343315893822,0.125,1.0,0.5625,1.2134507715120877,1.009804151071207
2021-12-28,2021-12-29,open,2021-12-30,2022-01-13,5,6,UNEXECUTED_TIMEOUT,open,56,56,0,-0.015270260923081395,-0.02129916110163943,0.006028900178558035,3.75e-05,3.75e-05,6.25e-05,5e-05,0.0001875,-0.015457760923081395,-0.004803665224146584,0.125,1.0,0.5625,1.1946935395941252,0.9882961697764372
2021-12-29,2021-12-30,open,2021-12-31,2022-01-14,5,5,UNEXECUTED_TIMEOUT,open,56,56,0,-0.005812165663452378,-0.028316178344157672,0.022504012680705295,4.285714285714287e-05,4.285714285714287e-05,7.142857142857145e-05,5.714285714285716e-05,0.00021428571428571433,-0.006026451377738093,-0.02184024214663016,0.1428571428571429,1.0,0.5714285714285714,1.1874937770664633,0.9603113991761997
2021-12-30,2021-12-31,open,2022-01-04,2022-01-17,5,6,UNEXECUTED_TIMEOUT,open,56,56,0,-0.006484893100858567,-0.04226927877738007,0.0357843856765215,2.1428571428571418e-05,2.1428571428571418e-05,3.57142857142857e-05,2.857142857142856e-05,0.00010714285714285708,-0.006592035958001424,-0.018729040436173117,0.0714285714285714,1.0,0.5357142857142857,1.1796657753881383,0.919719728931325
2021-12-31,2022-01-04,open,2022-01-05,2022-01-18,5,6,UNEXECUTED_TIMEOUT,open,56,56,0,-0.014152015165273478,-0.03856466660642721,0.024412651441153732,3.2142857142857124e-05,3.2142857142857124e-05,5.357142857142855e-05,4.285714285714284e-05,0.00016071428571428565,-0.014312729450987762,-1.2688110815461257e-05,0.1071428571428571,1.0,0.5535714285714286,1.1627815383024183,0.8842510442137349
2022-01-04,2022-01-05,open,2022-01-06,2022-01-19,6,6,UNEXECUTED_TIMEOUT,open,56,56,0,-0.01681396612693834,-0.018770419738647903,0.001956453611709562,6.428571428571429e-05,6.428571428571429e-05,0.00010714285714285715,8.571428571428573e-05,0.00032142857142857147,-0.01713539469836691,0.004066806334192197,0.2142857142857143,1.0,0.6071428571428572,1.1428568176956322,0.8676532809595054
2022-01-05,2022-01-06,open,2022-01-07,2022-01-20,5,6,UNEXECUTED_TIMEOUT,open,56,56,0,0.0023252430474833136,-0.013195361735557465,0.015520604783040778,4.82142857142857e-05,4.82142857142857e-05,8.035714285714285e-05,6.428571428571429e-05,0.00024107142857142855,0.002084171618911885,5.2089679635006214e-05,0.1607142857142857,1.0,0.5803571428571428,1.1452387274395535,0.8562042820562015
2022-01-06,2022-01-07,open,2022-01-10,2022-01-21,5,6,UNEXECUTED_TIMEOUT,open,56,56,0,-0.008041289641899934,-0.00322221710923698,-0.004819072532662954,5.3571428571428575e-05,5.3571428571428575e-05,8.92857142857143e-05,7.142857142857145e-05,0.0002678571428571429,-0.008309146784757077,0.0033622107535142692,0.1785714285714286,1.0,0.5892857142857143,1.1357227707496698,0.853445405969558
2022-01-07,2022-01-10,open,2022-01-11,2022-01-24,5,6,UNEXECUTED_TIMEOUT,open,56,56,0,0.008714079327380617,-0.012112679568516027,0.020826758895896642,4.285714285714287e-05,4.285714285714287e-05,7.142857142857145e-05,5.714285714285716e-05,0.00021428571428571433,0.008499793613094903,0.0031246403112235163,0.1428571428571429,1.0,0.5714285714285714,1.1453761799027342,0.8431078952378267
2022-01-10,2022-01-11,open,2022-01-12,2022-01-25,6,6,UNEXECUTED_TIMEOUT,open,56,56,0,-0.01534372366638555,-0.01612786257215637,0.0007841389057708214,2.6785714285714288e-05,2.6785714285714288e-05,4.464285714285715e-05,3.5714285714285724e-05,0.00013392857142857146,-0.01547765223781412,-0.013618363686243598,0.0892857142857143,1.0,0.5446428571428572,1.1276484457087237,0.829510366969931
2022-01-11,2022-01-12,open,2022-01-13,2022-01-26,5,6,UNEXECUTED_TIMEOUT,open,56,56,0,0.006820771989925793,-0.025273662606948966,0.032094434596874756,5.8928571428571415e-05,5.8928571428571415e-05,9.82142857142857e-05,7.857142857142857e-05,0.00029464285714285714,0.006526129132782936,0.007213551315912628,0.1964285714285714,1.0,0.5982142857142857,1.1350076250818009,0.8085456018261665
2022-01-12,2022-01-13,open,2022-01-14,2022-01-27,5,6,UNEXECUTED_TIMEOUT,open,56,56,0,-0.03357303761364662,-0.029864222997957324,-0.003708814615689296,5.3571428571428575e-05,5.3571428571428575e-05,8.92857142857143e-05,7.142857142857145e-05,0.0002678571428571429,-0.033840894756503766,-0.013721456384603575,0.1785714285714286,1.0,0.5892857142857143,1.0965979514935784,0.7843990156692123
2022-01-13,2022-01-14,open,2022-01-17,2022-01-28,5,5,UNEXECUTED_TIMEOUT,open,56,56,0,-0.012584208121433547,-0.021521900068972588,0.008937691947539041,4.285714285714287e-05,4.285714285714287e-05,7.142857142857145e-05,5.714285714285716e-05,0.00021428571428571433,-0.01279849383571926,-0.007091235918082357,0.1428571428571429,1.0,0.5714285714285714,1.0825631493711254,0.767517258439779
2022-01-14,2022-01-17,open,2022-01-18,2022-02-07,5,6,UNEXECUTED_TIMEOUT,open,56,56,0,0.0057774692125737515,-0.019071595936355545,0.024849065148929296,3.75e-05,3.75e-05,6.25e-05,5e-05,0.0001875,0.005589969212573751,-0.0040231250295344806,0.125,1.0,0.5625,1.088614644046777,0.7528794794126362
2022-01-17,2022-01-18,open,2022-01-19,2022-02-08,5,5,UNEXECUTED_TIMEOUT,open,56,56,0,-0.0021514893626430848,-0.029442091004390658,0.027290601641747573,5.3571428571428575e-05,5.3571428571428575e-05,8.92857142857143e-05,7.142857142857145e-05,0.0002678571428571429,-0.002419346505500228,-0.012665728291291924,0.1785714285714286,1.0,0.5892857142857143,1.085980908011866,0.7307131332644311
2022-01-18,2022-01-19,open,2022-01-20,2022-02-09,4,5,UNEXECUTED_TIMEOUT,open,56,56,0,-0.0189431675024347,-0.04312087829028166,0.024177710787846963,4.285714285714287e-05,4.285714285714287e-05,7.142857142857145e-05,5.714285714285716e-05,0.00021428571428571433,-0.019157453216720414,-0.015500432687275046,0.1428571428571429,1.0,0.5714285714285714,1.0651762795723771,0.6992041411798252
2022-01-19,2022-01-20,open,2022-01-21,2022-02-10,5,5,UNEXECUTED_TIMEOUT,open,56,56,0,-0.021464662949975375,-0.025333688274104538,0.0038690253241291626,3.75e-05,3.75e-05,6.25e-05,5e-05,0.0001875,-0.021652162949975375,-0.028692985909840332,0.125,1.0,0.5625,1.0421129091966275,0.6814907214272126
2022-01-20,2022-01-21,open,2022-01-24,2022-02-11,5,5,UNEXECUTED_TIMEOUT,open,56,56,0,-0.03362089960596055,-0.0396980685093683,0.006077168903407752,4.82142857142857e-05,4.82142857142857e-05,8.035714285714285e-05,6.428571428571429e-05,0.00024107142857142855,-0.03386197103453198,-0.01265658980895868,0.1607142857142857,1.0,0.5803571428571428,1.0068249120506993,0.6544368560794962
2022-01-21,2022-01-24,open,2022-01-25,2022-02-14,4,5,UNEXECUTED_TIMEOUT,open,56,56,0,-0.012810812295827752,-0.036710804782810635,0.023899992486982883,5.3571428571428575e-05,5.3571428571428575e-05,8.92857142857143e-05,7.142857142857145e-05,0.0002678571428571429,-0.013078669438684895,-0.019048860428432242,0.1785714285714286,1.0,0.5892857142857143,0.9936569818433553,0.6304119524132855
2022-01-24,2022-01-25,open,2022-01-26,2022-02-15,4,5,EXECUTED_ON_TIME,open,56,56,0,-0.028075743862873544,-0.0437087747666397,0.01563303090376616,5.3571428571428575e-05,5.3571428571428575e-05,8.92857142857143e-05,7.142857142857145e-05,0.0002678571428571429,-0.028343601005730686,-0.009941796759502478,0.1785714285714286,1.0,0.5892857142857143,0.9654931648134287,0.6028574183750557
2022-01-25,2022-01-26,open,2022-01-27,2022-02-16,4,4,EXECUTED_ON_TIME,open,56,56,0,-0.005670553553467279,-0.01644696013432989,0.010776406580862612,4.285714285714287e-05,4.285714285714287e-05,7.142857142857145e-05,5.714285714285716e-05,0.00021428571428571433,-0.005884839267752994,-0.008986047384626933,0.1428571428571429,1.0,0.5714285714285714,0.9598113927243875,0.5929422464483561
2022-01-26,2022-01-27,open,2022-01-28,2022-02-17,3,4,EXECUTED_ON_TIME,open,56,56,0,-0.022536666507674424,-0.019371512791043766,-0.003165153716630658,4.285714285714287e-05,4.285714285714287e-05,7.142857142857145e-05,5.714285714285716e-05,0.00021428571428571433,-0.02275095222196014,-0.007420290915858076,0.1428571428571429,1.0,0.5714285714285714,0.937974769586422,0.5814560581369316
2022-01-27,2022-01-28,open,2022-02-07,2022-02-18,4,4,UNEXECUTED_TIMEOUT,open,56,56,0,-0.00552272286325982,-0.008024233629352673,0.0025015107660928525,4.285714285714287e-05,4.285714285714287e-05,7.142857142857145e-05,5.714285714285716e-05,0.00021428571428571433,-0.005737008577545535,-0.007718340393851426,0.1428571428571429,1.0,0.5714285714285714,0.9325936002877834,0.5767903188812383
2022-01-28,2022-02-07,open,2022-02-08,2022-02-21,4,5,EXECUTED_ON_TIME,open,56,56,0,0.000536606911571478,0.0016119174530970781,-0.0010753105415256,4.285714285714287e-05,4.285714285714287e-05,7.142857142857145e-05,5.714285714285716e-05,0.00021428571428571433,0.0003223211972857637,-0.00015281715437904077,0.1428571428571429,1.0,0.5714285714285714,0.9328941949736093,0.5777200572630204
2022-02-07,2022-02-08,open,2022-02-09,2022-02-22,4,5,EXECUTED_ON_TIME,open,56,56,0,-0.002667336563558567,-0.005299758756036277,0.0026324221924777097,3.75e-05,3.75e-05,6.25e-05,5e-05,0.0001875,-0.0028548365635585674,-0.006887353677197932,0.125,1.0,0.5625,0.930230934515867,0.574658280331003
2022-02-08,2022-02-09,open,2022-02-10,2022-02-23,5,5,UNEXECUTED_TIMEOUT,open,56,56,0,0.00832151842592137,-0.005673210653561744,0.013994729079483114,4.285714285714287e-05,4.285714285714287e-05,7.142857142857145e-05,5.714285714285716e-05,0.00021428571428571433,0.008107232711635656,-0.005317126385425936,0.1428571428571429,1.0,0.5714285714285714,0.9377725331775494,0.5713981228528716
2022-02-09,2022-02-10,open,2022-02-11,2022-02-24,4,5,EXECUTED_ON_TIME,open,56,56,0,-0.007971283518068969,-0.013987341350864213,0.006016057832795244,4.285714285714287e-05,4.285714285714287e-05,7.142857142857145e-05,5.714285714285716e-05,0.00021428571428571433,-0.008185569232354683,-0.008546951803355646,0.1428571428571429,1.0,0.5714285714285714,0.9300963311830239,0.5634057822612855
2022-02-10,2022-02-11,open,2022-02-14,2022-02-25,5,5,UNEXECUTED_TIMEOUT,open,56,56,0,-0.005770790400223767,-0.011529548012786828,0.005758757612563061,4.82142857142857e-05,4.82142857142857e-05,8.035714285714285e-05,6.428571428571429e-05,0.00024107142857142855,-0.006011861828795195,0.013218087824472988,0.1607142857142857,1.0,0.5803571428571428,0.9245047205524822,0.5569099682440223
2022-02-11,2022-02-14,open,2022-02-15,2022-02-28,5,5,UNEXECUTED_TIMEOUT,open,56,56,0,0.014969152144619571,-0.003423359290041006,0.01839251143466058,3.2142857142857124e-05,3.2142857142857124e-05,5.357142857142855e-05,4.285714285714284e-05,0.00016071428571428565,0.014808437858905286,0.026914514521634077,0.1071428571428571,1.0,0.5535714285714286,0.9381951912570483,0.5550034653305177
2022-02-14,2022-02-15,open,2022-02-16,2022-03-01,5,5,UNEXECUTED_TIMEOUT,open,56,56,0,0.03846515041505551,0.009671898987463345,0.028793251427592162,2.1428571428571418e-05,2.1428571428571418e-05,3.57142857142857e-05,2.857142857142856e-05,0.00010714285714285708,0.03835800755791265,0.027359450922247126,0.0714285714285714,1.0,0.5357142857142857,0.9741824894940835,0.5603714027848866
2022-02-15,2022-02-16,open,2022-02-17,2022-03-02,5,5,UNEXECUTED_TIMEOUT,open,56,56,0,0.010032045778831199,-0.005590879003325999,0.015622924782157198,3.75e-05,3.75e-05,6.25e-05,5e-05,0.0001875,0.009844545778831199,0.012180075039706802,0.125,1.0,0.5625,0.9837728736088437,0.5572384340749923
2022-02-16,2022-02-17,open,2022-02-18,2022-03-03,5,5,UNEXECUTED_TIMEOUT,open,56,56,0,0.0129365381670649,-0.004737165402902699,0.0176737035699676,3.75e-05,3.75e-05,6.25e-05,5e-05,0.0001875,0.012749038167064899,0.012948071212611009,0.125,1.0,0.5625,0.996315031522206,0.5545987034439246
2022-02-17,2022-02-18,open,2022-02-21,2022-03-04,5,6,UNEXECUTED_TIMEOUT,open,56,56,0,0.005043560647741668,-0.019807074150511972,0.02485063479825364,3.75e-05,3.75e-05,6.25e-05,5e-05,0.0001875,0.004856060647741668,-0.005900142369163879,0.125,1.0,0.5625,1.0011531977395345,0.543613725801033
2022-02-18,2022-02-21,open,2022-02-22,2022-03-07,5,6,UNEXECUTED_TIMEOUT,open,56,56,0,-0.01951852140231,-0.039503432161327456,0.019984910759017458,2.1428571428571418e-05,2.1428571428571418e-05,3.57142857142857e-05,2.857142857142856e-05,0.00010714285714285708,-0.019625664259452856,-0.012707405419481422,0.0714285714285714,1.0,0.5357142857142857,0.9815049012084207,0.5221391178618854
2022-02-21,2022-02-22,open,2022-02-23,2022-03-08,5,5,UNEXECUTED_TIMEOUT,open,56,56,0,-0.017148029265936653,-0.052212142850002974,0.03506411358406632,3.2142857142857124e-05,3.2142857142857124e-05,5.357142857142855e-05,4.285714285714284e-05,0.00016071428571428565,-0.017308743551650938,-0.020850910720645897,0.1071428571428571,1.0,0.5535714285714286,0.9645162845787157,0.4948771156525061
2022-02-22,2022-02-23,open,2022-02-24,2022-03-09,5,6,EXECUTED_ON_TIME,open,56,56,0,-0.017220299028607076,-0.06569764421958413,0.04847734519097705,4.82142857142857e-05,4.82142857142857e-05,8.035714285714285e-05,6.428571428571429e-05,0.00024107142857142855,-0.017461370457178504,-0.017338190349313092,0.1607142857142857,1.0,0.5803571428571428,0.9476745084217053,0.46236485497595375
2022-02-23,2022-02-24,open,2022-02-25,2022-03-10,5,6,EXECUTED_ON_TIME,open,56,56,0,-0.028782316785356882,-0.05789656035220736,0.029114243566850478,5.8928571428571415e-05,5.8928571428571415e-05,9.82142857142857e-05,7.857142857142857e-05,0.00029464285714285714,-0.02907695964249974,-0.0259693505126255,0.1964285714285714,1.0,0.5982142857142857,0.9201190149861016,0.43559552024509884
2022-02-24,2022-02-25,open,2022-02-28,2022-03-11,5,6,EXECUTED_ON_TIME,open,56,56,0,-0.020442001306659928,-0.07304772871066056,0.052605727404000636,5.3571428571428575e-05,5.3571428571428575e-05,8.92857142857143e-05,7.142857142857145e-05,0.0002678571428571429,-0.02070985844951707,-0.013803834555434963,0.1785714285714286,1.0,0.5892857142857143,0.9010634804290303,0.4037762568546558
2022-02-25,2022-02-28,open,2022-03-01,2022-03-14,5,6,EXECUTED_ON_TIME,open,56,56,0,-0.03971579599067648,-0.06915157141846073,0.029435775427784257,4.285714285714287e-05,4.285714285714287e-05,7.142857142857145e-05,5.714285714285716e-05,0.00021428571428571433,-0.03993008170496219,-0.04552233875813685,0.1428571428571429,1.0,0.5714285714285714,0.8650839420341415,0.3758544941916923
2022-02-28,2022-03-01,open,2022-03-02,2022-03-15,5,6,EXECUTED_ON_TIME,open,56,56,0,-0.07676858561499324,-0.10273660217644953,0.025968016561456295,4.285714285714287e-05,4.285714285714287e-05,7.142857142857145e-05,5.714285714285716e-05,0.00021428571428571433,-0.07698287132927895,-0.07422771451105757,0.1428571428571429,1.0,0.5714285714285714,0.7984872962355017,0.3372404805456898
2022-03-01,2022-03-02,open,2022-03-03,2022-03-16,5,5,EXECUTED_ON_TIME,open,56,56,0,-0.05553710544009297,-0.11774401357243558,0.06220690813234261,3.75e-05,3.75e-05,6.25e-05,5e-05,0.0001875,-0.05572460544009297,-0.06059196912640839,0.125,1.0,0.5625,0.7539919067038517,0.29753243282714337
