,lightgbm_clf_baseline,double_ensemble,lightgbm_ranker,lightgbm_reg_baseline
2024-09-27,-0.00893243297724644,0.012697844358036675,-0.006000219927822162,0.09618451180162596
2024-09-30,0.021931779379467664,-0.003991419779661351,0.05621765060858253,0.06259308895998525
2024-10-08,0.04125151229485668,0.01690568316696787,0.09811579695509094,-0.003868060492932764
2024-10-09,0.09884708588245579,0.0843250722185347,0.07441601093425611,0.09658959974229381
2024-10-10,-0.004626661640193279,-0.05823291295446261,-0.017206029577632242,-0.0009753724347348951
2024-10-11,-0.06485565563259123,-0.1464332497828878,-0.06824090083727155,0.05743531489667266
2024-10-14,-0.10161317584203255,-0.18095935101048596,-0.13783390321058347,-0.018499110651788546
2024-10-15,-0.10715883996817718,-0.17715040129556167,-0.09111626702725864,0.012949294627156313
2024-10-16,-0.16192408525952665,-0.23063990973584053,-0.16698669441890618,0.04480956783164634
2024-10-17,-0.12329308944998316,-0.2524927306806502,-0.169926661986298,-0.027721321711317463
2024-10-18,-0.010121636446509274,-0.08264887551579225,-0.04626838991632621,-0.08826876218907594
2024-10-21,0.06417432447582648,0.04144015888982333,-0.0005036314599503494,-0.08324909668426304
2024-10-22,0.04000052676270684,-0.03348467442427174,-0.04430558257765876,-0.05291407555823555
2024-10-23,0.026021851035163662,-0.06801326204330467,-0.1022841252932542,-0.05494569661438464
2024-10-24,-0.015170309269290234,-0.09417868142700359,-0.12681960891975344,-0.07437100980109425
2024-10-25,0.07714452021078265,0.028696179633284285,-0.07526308412394678,-0.06505201333844697
2024-10-28,0.12651970967995696,0.08362556518884451,0.02542470423661958,-0.03951561869769586
2024-10-29,0.09317001258455328,-0.04915107232836974,-0.021014791779466867,-0.032462715043605074
2024-10-30,0.06626604838242994,-0.05298870119267582,-0.05400044514139019,-0.04069577306628082
2024-10-31,0.1453232084278899,-0.02708693469905193,0.02661566443348556,0.03957164465005893
2024-11-01,0.008536133974224829,-0.13106032399440948,-0.07627342512335225,-0.0946609963158405
2024-11-04,0.0546986747293029,-0.20013702142449669,-0.11130639526959009,-0.07763795377970525
2024-11-05,0.18860308468858936,-0.037482920247675564,-0.022866833186415587,-0.043534585282658966
2024-11-06,0.2193532258989995,0.00028713744663282407,0.017031416338713055,-0.017292025084638826
2024-11-07,0.21894870499423189,0.0003856682876248763,0.020096543806720716,0.01816916653708661
2024-11-08,0.21235011227120473,0.04013253198804996,0.0828453825193862,0.03827479183568445
2024-11-11,0.3023412678733715,0.16574292029426171,0.19130626485062263,0.11720824821274432
2024-11-12,0.2988286715645257,0.1641382446564321,0.2581529153409401,0.1665410366388857
2024-11-13,0.2975449060701549,0.218990183823101,0.2613546145129011,0.16918181600779103
2024-11-14,0.26187499972338374,0.1332284010592149,0.1996704950553368,0.1534046303106902
2024-11-15,0.2194572033729644,0.13902500453518724,0.1639343906251055,0.1757263323490907
2024-11-18,0.17110602860227636,0.14983150482576812,0.11834034811165367,0.23627641483966821
2024-11-19,0.2490004640326837,0.18664126621839464,0.1652834089946714,0.2237728989450393
2024-11-20,0.21747294211582222,0.12435024914541463,0.12577761067747875,0.17141905288827103
2024-11-21,0.18933522026138344,0.14721857441466588,0.1338611128720125,0.2090788728347741
2024-11-22,0.12355207115868362,0.092352014263799,0.06299246060577504,0.1677607877441279
2024-11-25,0.1532354498833397,0.17763077549231301,0.10533986941419596,0.15107339029448327
2024-11-26,0.1481187340860905,0.12798216606945376,0.08775441686916874,0.12694584213096213
2024-11-27,0.16392172824347895,0.18654021776703597,0.12718115543003328,0.15581921385539244
2024-11-28,0.14905392996579575,0.12876887885783053,0.08685749877859394,0.11843998485756016
2024-11-29,0.1484497227934909,0.22189878655096348,0.14358796105657232,0.15325139171553898
2024-12-02,0.15740414654695725,0.26695340647503013,0.1828543931248096,0.1416449370566997
2024-12-03,0.19554710526174393,0.3190242176210227,0.21285945360312453,0.13944201862035333
2024-12-04,0.1799778772518357,0.3418165628178145,0.2431826060955855,0.21283345813064108
2024-12-05,0.22445920110422884,0.3227908431404701,0.2800674332391602,0.18613337925762655
2024-12-06,0.2952319032283049,0.3762084692937726,0.3086050590626878,0.22967087572245862
2024-12-09,0.2649184996245885,0.34720964808327437,0.24240029093107643,0.15852950646565953
2024-12-10,0.2354821784063941,0.38472384738809406,0.2601716283907912,0.15018548086132014
2024-12-11,0.16204339862177325,0.32575952875276143,0.22641448507606807,0.1859578423144771
2024-12-12,0.1716514153376297,0.3317704094280784,0.2512372523378394,0.16573518923322125
2024-12-13,0.16506209175459766,0.30296955775345696,0.18864520451868724,0.08404039326674557
2024-12-16,0.11883393512876408,0.22464398843331895,0.13894059552692153,0.059310448712272604
2024-12-17,0.13663701945116746,0.24504952856445097,0.13084630795067312,0.09479315584492067
2024-12-18,0.1649565342993027,0.24273327556888893,0.19373688997655056,0.12474069891696339
2024-12-19,0.1882460536222096,0.21035242304835852,0.17441807608295448,0.14490621975099502
2024-12-20,0.14531165411515803,0.21832556855468527,0.15882812737328014,0.1644772492834355
2024-12-23,0.08216693155884361,0.142656926576743,0.10591236090697352,0.09713763182269769
2024-12-24,0.08276380704130841,-0.018840398347493497,0.05691182946351055,0.11971587360895791
