factor_name,status,research_grade,selection_score,recommended_direction,best_horizon,mean_rank_ic,std_rank_ic,rank_ic_ir,annualized_rank_icir,rank_ic_t_stat,rank_ic_hac_t_stat,rank_ic_p_value,rank_ic_hac_p_value,rank_ic_fdr_p_value,positive_rank_ic_ratio,mean_ic,std_ic,ic_ir,annualized_icir,positive_ic_ratio,naive_t_stat,hac_t_stat,p_value,hac_p_value,fdr_p_value,monotonicity,long_only_cagr,long_only_gross_return,long_only_net_return,long_only_sharpe,long_only_max_drawdown,long_only_win_rate,long_only_excess_annual_return,long_only_excess_sharpe,long_turnover,diagnostic_spread_annual,diagnostic_spread_sharpe,short_turnover,mean_turnover,sign_stability,annual_stability_status,bull_rank_ic,bear_rank_ic,sideways_rank_ic,coverage_ratio,missing_ratio,redundancy_group
LOG_CIRC_MV,REJECT,REJECT,1.5934,-1,20D,-0.0395,0.1818,-0.2175,-0.772,-7.4269,-2.0482,0.0,0.04076,0.225274,0.4245,-0.0507,0.1682,-0.3016,-1.0706,0.3739,-10.2984,-2.8406,0.0,0.004581,0.225274,-1.0,2.0952,0.004754,0.004727,3.4255,-0.6541,0.5797,2.181,2.2992,0.0177,2.1296,3.8921,1.0,0.5089,0.8333,VALID,-0.0637,-0.0624,-0.0174,1.0,0.0,0
EFFICIENCY_RATIO_10,WEAK,WEAK,0.5924,1,20D,0.0116,0.0604,0.1916,0.68,6.5134,3.2571,0.0,0.001158,0.026055,0.5848,0.0132,0.0613,0.2148,0.7626,0.5839,7.3047,3.3629,0.0,0.000797,0.026055,0.7,0.6844,0.002739,0.002218,2.0394,-0.6067,0.5506,0.7469,1.2424,0.3476,0.7226,2.9504,1.0,0.6738,1.0,VALID,0.008,0.0198,0.0089,0.9914,0.0086,0
INTRADAY_CLOSE_LOC,REJECT,REJECT,-0.0337,-1,1D,-0.003,0.0644,-0.0465,-0.1651,-1.5881,-1.4193,0.112545,0.156079,0.491507,0.4828,-0.0036,0.062,-0.0582,-0.2067,0.4726,-1.9889,-1.7478,0.046951,0.080754,0.491507,-0.7,0.3293,0.002432,0.001274,1.1864,-0.6761,0.5105,0.3742,1.0533,0.7721,0.7221,2.9256,1.0,0.8861,1.0,VALID,0.0029,-0.0149,0.0005,1.0,0.0,0
LOWER_SHADOW_RATIO,REJECT,REJECT,-0.116,-1,20D,-0.0037,0.0535,-0.0685,-0.2431,-2.3385,-1.9615,0.019528,0.050061,0.225274,0.4743,-0.0038,0.0544,-0.0695,-0.2468,0.4811,-2.3738,-2.09,0.017765,0.036837,0.225274,-0.5,0.3103,0.002367,0.00121,1.1547,-0.6655,0.5181,0.3328,0.9754,0.7711,0.6531,2.821,1.0,0.8856,0.8333,VALID,0.0019,-0.0083,-0.0037,1.0,0.0,0
IS_LIMIT_DOWN_LAG1,REJECT,REJECT,-0.1749,-1,5D,-0.0001,0.0078,-0.0098,-0.035,-0.3362,-0.3729,0.736747,0.709303,0.997457,0.0043,-0.0002,0.0089,-0.0267,-0.0948,0.0034,-0.9115,-1.0104,0.362228,0.312494,0.997457,-0.6,2.0773,0.005764,0.004723,3.1735,-0.019,0.5833,-6.7348,-2.791,0.6939,0.4823,2.0812,1.0,0.8469,0.6667,VALID,-0.0006,0.0004,-0.0001,1.0,0.0,0
AMIHUD_20,REJECT,REJECT,-0.3868,1,1D,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.5507,0.003942,0.003882,3.4109,-0.5908,0.5837,1.5429,1.5989,0.0397,1.5363,3.9009,1.0,0.5198,0.0,VALID,0.0,0.0,0.0,0.9828,0.0172,1
AMIHUD_20_LN,REJECT,REJECT,-0.3868,1,1D,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.5507,0.003942,0.003882,3.4109,-0.5908,0.5837,1.5429,1.5989,0.0397,1.5363,3.9009,1.0,0.5198,0.0,VALID,0.0,0.0,0.0,0.9828,0.0172,1
ENTITY_RATIO,REJECT,REJECT,-0.6327,1,1D,0.0016,0.0546,0.0287,0.1017,0.9786,0.8518,0.327966,0.394493,0.663643,0.5026,-0.0004,0.0536,-0.007,-0.0248,0.488,-0.2386,-0.2196,0.811453,0.826246,0.663643,-0.1,0.2652,0.00223,0.001066,1.0358,-0.6737,0.5232,0.3485,1.0331,0.7761,0.5191,2.3723,1.0,0.8881,0.3333,VALID,-0.0019,0.0049,0.0014,1.0,0.0,0
UPPER_SHADOW_RATIO,REJECT,REJECT,-0.6549,-1,3D,-0.0004,0.0552,-0.0081,-0.0289,-0.2777,-0.2378,0.781301,0.812086,1.0,0.494,0.0027,0.0539,0.0509,0.1805,0.5352,1.7366,1.4685,0.082726,0.142236,1.0,0.1,0.2316,0.002119,0.000961,0.9275,-0.6794,0.519,0.299,0.9563,0.7718,0.4697,2.1513,1.0,0.8859,0.5,VALID,-0.0025,0.0007,-0.0002,1.0,0.0,0
