,classification_rankic,regression_rankic,lambdarank_rankic,reg_minus_clf,rank_minus_clf
2024-02-21,0.17869407701132003,0.26601653462292524,0.15497619260293843,0.0873224576116052,-0.0237178844083816
2024-02-22,0.15542876852310422,0.23382781828250693,0.1386270882863634,0.0783990497594027,-0.016801680236740835
2024-02-23,0.08624806028100034,0.17975079558298282,0.10859285375166221,0.09350273530198248,0.022344793470661872
2024-02-26,-0.01244901135186238,0.04965835446967708,-0.016488853333664334,0.06210736582153946,-0.004039841981801953
2024-02-27,-0.026218386468925013,0.00952569408945248,-0.006276264422568799,0.035744080558377495,0.019942122046356214
2024-02-28,-0.03624059456407893,0.0030524732006800936,0.01463049195977429,0.03929306776475902,0.05087108652385322
2024-02-29,0.040829432516657216,0.01627218777984832,0.08590337206866176,-0.024557244736808898,0.04507393955200455
2024-03-01,0.049049757568397,0.010357705776990477,0.12911367332341742,-0.03869205179140653,0.08006391575502042
2024-03-04,0.05269175903853756,0.03159919313704314,0.0843337448262141,-0.02109256590149442,0.03164198578767654
2024-03-05,0.07368571005944291,0.039834246346499465,0.08574301154487746,-0.033851463712943446,0.012057301485434546
2024-03-06,0.08409302785801807,0.005618919860593123,0.09237780227327633,-0.07847410799742495,0.008284774415258253
2024-03-07,0.03788788914331063,0.018674972769988977,0.07000793775695167,-0.01921291637332165,0.032120048613641046
2024-03-08,0.0759126501582245,-0.016582364910750262,0.08986134455489764,-0.09249501506897476,0.013948694396673136
2024-03-11,0.09382006459307526,-0.016642474867084745,0.12137519628283837,-0.11046253946016,0.027555131689763104
2024-03-12,0.14478496808113853,0.042009375100894426,0.15071402683338558,-0.10277559298024411,0.005929058752247057
2024-03-13,0.12923396504983292,0.021594496894159834,0.1503434286897217,-0.10763946815567309,0.021109463639888776
2024-03-14,0.07913715117528003,0.024480206788969543,0.1076931226426869,-0.05465694438631048,0.028555971467406877
2024-03-15,0.14727178576076655,0.0439462673276989,0.13858131311951,-0.10332551843306764,-0.008690472641256552
2024-03-18,0.16951386143783095,0.12205795396983864,0.17004489001351158,-0.04745590746799232,0.000531028575680631
2024-03-19,0.17349207487665813,0.0893844641287956,0.18168068340764715,-0.08410761074786254,0.008188608530989017
2024-03-20,0.22340939193739823,0.1114763333611083,0.24216286766144857,-0.11193305857628992,0.01875347572405034
2024-03-21,0.18211572804857212,0.0846093111566846,0.2234442691302356,-0.09750641689188752,0.04132854108166348
2024-03-22,0.21942494520259603,0.060719476002954485,0.2608740425660377,-0.15870546919964154,0.041449097363441656
2024-03-25,0.20254162028603734,0.10244475748854583,0.21892245749726125,-0.10009686279749151,0.01638083721122391
2024-03-26,0.1544239688072801,0.06421993247002207,0.16149602058396134,-0.09020403633725803,0.007072051776681243
2024-03-27,0.031825922435079965,-0.004043201032245546,0.059957388481312934,-0.035869123467325514,0.02813146604623297
2024-03-28,0.03398385284337833,-0.007283238155748223,0.03144672123089821,-0.04126709099912655,-0.00253713161248012
2024-03-29,0.05155769559613734,-0.027124823921307537,0.038201019726778855,-0.07868251951744487,-0.013356675869358486
2024-04-01,0.062375859501122774,-0.022087578986884977,0.07656581537325033,-0.08446343848800775,0.014189955872127555
2024-04-02,0.07317668924430991,-0.03449653082864602,0.06008925280356018,-0.10767322007295593,-0.01308743644074973
2024-04-03,0.05054484583130001,0.018360710236880448,0.030611782318197823,-0.032184135594419565,-0.01993306351310219
2024-04-08,0.06704924989999632,0.07850160939045255,0.03329996640989594,0.011452359490456226,-0.03374928349010038
