,legacy_rankic,execution_rankic,execution_minus_legacy
2023-11-10,0.17280745932535432,0.18757155672866138,0.014764097403307058
2023-11-13,0.14999199549825648,0.1589044339922124,0.008912438493955926
2023-11-14,0.16631385021574968,0.1919088764354807,0.025595026219731032
2023-11-15,0.15890932701524252,0.16479631577637366,0.00588698876113114
2023-11-16,0.14418015092660474,0.1672329556483263,0.023052804721721554
2023-11-17,0.13931284991051132,0.173265284762195,0.03395243485168367
2023-11-20,0.1259353754155411,0.1401337633702049,0.0141983879546638
2023-11-21,0.0691306931849543,0.10681531143062817,0.03768461824567387
2023-11-22,0.04243942831603302,0.08936161636427291,0.04692218804823989
2023-11-23,0.017163065844505106,0.03557250153104763,0.018409435686542523
2023-11-24,0.0350884093080168,0.05377506340319171,0.018686654095174907
2023-11-27,0.026699985536935443,0.0062235867157329604,-0.02047639882120248
2023-11-28,0.029916446304349507,0.04056783192696269,0.010651385622613186
2023-11-29,0.05489986990112591,0.04222667171290752,-0.012673198188218389
2023-11-30,0.04893188033926741,0.01448070811572266,-0.03445117222354475
2023-12-01,0.053297626452840176,0.04565157147143226,-0.007646054981407913
2023-12-04,0.08516672432425308,0.058652991595528524,-0.026513732728724558
2023-12-05,0.09639752884282149,0.05890057017510324,-0.03749695866771825
2023-12-06,0.12308216956048929,0.10355493942119216,-0.019527230139297122
2023-12-07,0.1505571657434965,0.13628085341066068,-0.014276312332835828
2023-12-08,0.1526001576165571,0.1301036337841838,-0.0224965238323733
2023-12-11,0.197778795231008,0.1772276069796114,-0.020551188251396596
2023-12-12,0.2149577616720869,0.21278166774220889,-0.0021760939298780257
2023-12-13,0.18745586217329258,0.17302032468989437,-0.014435537483398209
2023-12-14,0.20622225622003468,0.2002079568696461,-0.00601429935038858
2023-12-15,0.18956666922413626,0.189309208812478,-0.0002574604116582502
2023-12-18,0.19432889703819728,0.1878162439547117,-0.006512653083485587
2023-12-19,0.20184760806306046,0.22201711544804212,0.02016950738498166
2023-12-20,0.1155952586804144,0.13188082652775987,0.016285567847345472
2023-12-21,0.14905041334248167,0.16459809128580596,0.01554767794332429
2023-12-22,0.08109211152525164,0.07322825944439194,-0.007863852080859698
2023-12-25,0.044980990607632124,0.03916795426177492,-0.005813036345857205
2023-12-26,0.09371345653298305,0.09790519451938358,0.004191737986400532
2023-12-27,0.11111699784565698,0.12070352259882301,0.009586524753166029
2023-12-28,0.1531403389278759,0.1562236976597486,0.0030833587318727096
2023-12-29,0.21095995060084846,0.21362758786642352,0.0026676372655750624
2024-01-02,0.15214324573908833,0.15202555564622006,-0.00011769009286827226
2024-01-03,0.12658824688919507,0.12929608649037475,0.002707839601179679
2024-01-04,0.12252885418238502,0.12139873471175905,-0.0011301194706259676
2024-01-05,0.017443812198731014,0.01791555625168599,0.00047174405295497684
2024-01-08,-0.08610995818463817,-0.07950084346843507,0.006609114716203096
2024-01-09,-0.08794346849920483,-0.08434892140978749,0.003594547089417338
2024-01-10,-0.045490533960970296,-0.04513281409785313,0.0003577198631171674
2024-01-11,-0.028483887819720152,-0.011925908757367088,0.016557979062353064
2024-01-12,-0.08312497580901825,-0.07107680993746206,0.012048165871556188
2024-01-15,-0.08922260705166343,-0.07562207832694078,0.013600528724722658
2024-01-16,-0.0792846653407701,-0.06853667530104418,0.010747990039725916
2024-01-17,-0.13295965262994383,-0.12516130672390433,0.0077983459060395055
2024-01-18,-0.13641735367223493,-0.1131851068070299,0.02323224686520503
2024-01-19,-0.09479137227132287,-0.07633364003902787,0.018457732232294993
2024-01-22,0.0010349742985585704,0.016843819352372252,0.01580884505381368
2024-01-23,-0.1177145545269923,-0.10315880482003636,0.014555749706955931
2024-01-24,-0.015146714255468822,-0.00010489450830304007,0.015041819747165782
2024-01-25,-0.033691268419940225,-0.036172094687168706,-0.002480826267228481
2024-01-26,-0.045140122295972016,-0.04120521957823832,0.003934902717733696
2024-01-29,-0.07494938212469081,-0.0725306507215122,0.002418731403178609
2024-01-30,0.02164055164867307,0.021070963400766217,-0.0005695882479068541
2024-01-31,0.0907342285173912,0.08930372360710066,-0.0014305049102905365
2024-02-01,0.036100683681399556,0.032754359594654364,-0.003346324086745192
2024-02-02,0.20072917807085902,0.2031007821184767,0.002371604047617687
2024-02-05,0.2838412000685098,0.27885985035633415,-0.004981349712175676
2024-02-06,0.24010754232314113,0.2381983660699367,-0.001909176253204442
2024-02-07,0.08402291650704481,0.08955645359866007,0.005533537091615262
2024-02-08,0.0743386525135852,0.08101665607505058,0.00667800356146539
2024-02-19,0.13551824286291905,0.1461826913194611,0.010664448456542047
2024-02-20,0.1418701458188294,0.15018020511537666,0.008310059296547267
2024-02-21,0.17684238781156392,0.17882368622884995,0.0019812984172860315
2024-02-22,0.1500954070957384,0.15712517459054523,0.007029767494806827
2024-02-23,0.08893023089647294,0.09075054142111313,0.001820310524640198
2024-02-26,-0.01577060061761029,-0.01402541151079505,0.0017451891068152384
2024-02-27,-0.024284265521986304,-0.02298132954500348,0.0013029359769828226
2024-02-28,-0.03133185580166088,-0.03551435302871515,-0.004182497227054265
2024-02-29,0.02920922375324417,0.019632218825493115,-0.009577004927751057
2024-03-01,0.04637368420932092,0.048886795579269365,0.0025131113699484453
2024-03-04,0.047283593575101125,0.049119928506864405,0.0018363349317632796
2024-03-05,0.04423064502757264,0.059705553496861956,0.015474908469289318
2024-03-06,0.06757604930770306,0.07725381848296851,0.009677769175265458
2024-03-07,0.029526200896115355,0.038357952051529566,0.008831751155414212
2024-03-08,0.0532346256613391,0.06825697814405947,0.015022352482720366
2024-03-11,0.10959617231370249,0.12460454158660869,0.015008369272906205
2024-03-12,0.12864561545921827,0.14154030080470686,0.012894685345488599
2024-03-13,0.1150928127026006,0.13316049419473838,0.018067681492137777
2024-03-14,0.08774808936960679,0.11395221807047237,0.02620412870086558
2024-03-15,0.13135510343554854,0.14182737122145606,0.010472267785907513
2024-03-18,0.16429835413072624,0.16514346432656857,0.0008451101958423246
2024-03-19,0.16418080166558094,0.17005817568429796,0.005877374018717019
2024-03-20,0.2303657811199044,0.23630099351300934,0.005935212393104933
2024-03-21,0.2135478036313266,0.20935562897774193,-0.004192174653584679
2024-03-22,0.25362341892426565,0.25741748704669015,0.0037940681224244988
2024-03-25,0.21809947632481136,0.21535220059144494,-0.0027472757333664166
2024-03-26,0.1579260247407868,0.157936533183724,1.0508442937207096e-05
2024-03-27,0.04251640093202633,0.04858837299344596,0.006071972061419635
2024-03-28,0.05400759866551688,0.0565381399753386,0.002530541309821721
2024-03-29,0.07186668416434908,0.07281325371430832,0.0009465695499592391
2024-04-01,0.08860721080872695,0.09081274330569127,0.002205532496964313
2024-04-02,0.11119848503014589,0.10792705892403269,-0.0032714261061131955
2024-04-03,0.08868191431610098,0.08383476960196964,-0.004847144714131335
2024-04-08,0.09217160424855235,0.1029225949438983,0.01075099069534595
2024-04-09,0.11508528116248774,0.11699031649963039,0.0019050353371426465
2024-04-10,0.10396807374903534,0.10932674954857283,0.005358675799537485
2024-04-11,0.12469439164731086,0.12801710559180296,0.0033227139444921006
2024-04-12,0.08896429486723698,0.08346328726146585,-0.00550100760577113
2024-04-15,0.09959646514507828,0.09248264458874433,-0.007113820556333944
2024-04-16,0.08335404122174925,0.07647016655558234,-0.0068838746661669115
2024-04-17,0.0784194092401256,0.07402826861197236,-0.0043911406281532395
2024-04-18,0.08289255113783114,0.07634053708287879,-0.006552014054952357
2024-04-19,0.05882429732697792,0.062072363019348396,0.003248065692370475
2024-04-22,0.045448694840421626,0.049570504543221795,0.004121809702800169
2024-04-23,0.07227552260312932,0.0800061196104764,0.007730597007347087
2024-04-24,0.0636725697311069,0.0748147569642374,0.011142187233130499
2024-04-25,0.085187928906879,0.08998165455154057,0.004793725644661573
2024-04-26,0.17848997040398012,0.1790956618911584,0.0006056914871782615
2024-04-29,0.1979536539739873,0.19358142681838766,-0.004372227155599623
2024-04-30,0.14989021479475007,0.14993525995714935,4.5045162399282024e-05
2024-05-06,0.1365075516502349,0.13355392659222176,-0.0029536250580131373
2024-05-07,0.09415497731637867,0.09294160775337022,-0.0012133695630084512
2024-05-08,0.05451261850945003,0.049289409835676715,-0.005223208673773315
2024-05-09,0.08767306916852691,0.08377682987831396,-0.0038962392902129467
2024-05-10,0.10237674386760488,0.10220456437983627,-0.0001721794877686117
2024-05-13,0.1403139573416692,0.14386638250938805,0.0035524251677188368
2024-05-14,0.09601121623369471,0.0998631738868956,0.0038519576532008853
2024-05-15,0.1240092654472492,0.12733659363969618,0.0033273281924469794
2024-05-16,0.09128779051961564,0.09498081632444597,0.00369302580483033
2024-05-17,0.04030495650628073,0.04426932764110231,0.003964371134821579
2024-05-20,0.058156548317275326,0.05991540057222601,0.0017588522549506838
2024-05-21,0.06986592424888577,0.06829424592318686,-0.0015716783256989053
2024-05-22,0.05326154657054147,0.046923135592856186,-0.006338410977685283
2024-05-23,0.04445006327558265,0.04029125630058214,-0.004158806975000512
2024-05-24,0.027201720096492205,0.022002563290360214,-0.005199156806131991
2024-05-27,0.03725931368427771,0.03474900114782329,-0.002510312536454423
2024-05-28,0.02583992821387042,0.026571952460068538,0.0007320242461981187
2024-05-29,0.10690339967806023,0.10577586930859148,-0.0011275303694687488
2024-05-30,0.08141836217241566,0.080877902047005,-0.0005404601254106606
2024-05-31,0.0720739146117206,0.07383210982673413,0.0017581952150135388
2024-06-03,0.13782372288852274,0.13787953465328062,5.581176475788485e-05
2024-06-04,0.14343491670315406,0.13513620290891118,-0.008298713794242879
2024-06-05,0.18232204455853554,0.17625769937370842,-0.006064345184827125
2024-06-06,0.1633404042225645,0.15704299553360165,-0.0062974086889628356
2024-06-07,0.15169522347543007,0.144008862495973,-0.007686360979457074
2024-06-11,0.12201874123557797,0.11654934831981408,-0.005469392915763899
2024-06-12,0.11144774609900589,0.10715776453484138,-0.004289981564164505
2024-06-13,0.1209215390506804,0.11539237594885922,-0.00552916310182118
2024-06-14,0.14338384416098046,0.13357902065176108,-0.00980482350921938
2024-06-17,0.17292072955731794,0.16276936330023942,-0.01015136625707852
2024-06-18,0.17848987757834203,0.17167398685902274,-0.00681589071931929
2024-06-19,0.23712314059469763,0.23286552591694643,-0.004257614677751209
2024-06-20,0.19818973955617122,0.19484957941745631,-0.0033401601387149094
2024-06-21,0.1776385123857505,0.1751651105933309,-0.002473401792419616
2024-06-24,0.09336556384478883,0.09290102328558693,-0.0004645405592019064
2024-06-25,0.14052238034380468,0.1369039916670631,-0.0036183886767415796
2024-06-26,0.13844857890291734,0.13664643363123918,-0.0018021452716781572
2024-06-27,0.1045935778330636,0.10044615200919854,-0.004147425823865056
2024-06-28,0.11566764528502606,0.11406422445057443,-0.001603420834451627
2024-07-01,0.1580401258520083,0.15434947572355087,-0.003690650128457429
2024-07-02,0.08409221262068906,0.08217540312902614,-0.0019168094916629103
2024-07-03,-0.03458352196993406,-0.03732163365776688,-0.00273811168783282
2024-07-04,0.0070900357403605825,0.0032852911441960263,-0.003804744596164556
2024-07-05,0.13090788090711344,0.12621809642538542,-0.004689784481728021
2024-07-08,0.10877318686227654,0.10688225629518223,-0.001890930567094301
2024-07-09,0.1933319760101719,0.19180800644601378,-0.001523969564158123
2024-07-10,0.232446110176359,0.2270888390802805,-0.005357271096078503
2024-07-11,0.2244844207298741,0.21630194851701046,-0.00818247221286364
2024-07-12,0.23319064495665282,0.23118400377435785,-0.0020066411822949604
2024-07-15,0.2214465026619135,0.223631506778727,0.0021850041168134937
2024-07-16,0.21475522001356878,0.21472027600362814,-3.494400994064062e-05
2024-07-17,0.19085401891104922,0.19049202656126019,-0.0003619923497890365
2024-07-18,0.19415051245318496,0.1946996972875949,0.0005491848344099381
2024-07-19,0.20063051542502008,0.20640841199595292,0.005777896570932833
2024-07-22,0.2399303965473905,0.24371736477929207,0.003786968231901555
2024-07-23,0.16491477437254337,0.17064920820217966,0.005734433829636287
2024-07-24,0.08227838443151353,0.08949033651354008,0.007211952082026546
2024-07-25,0.12583250412900446,0.1305914890235718,0.004758984894567331
2024-07-26,0.14279862417285275,0.14773084320983224,0.0049322190369794905
2024-07-29,0.10427410152714783,0.11199335343864525,0.007719251911497416
2024-07-30,0.13636025006478072,0.13985951052846454,0.0034992604636838176
2024-07-31,0.22648421129896196,0.2277477712207905,0.0012635599218285554
2024-08-01,0.16739260709851106,0.1699955602190873,0.0026029531205762346
2024-08-02,-0.018100590093448134,-0.018274204460998953,-0.00017361436755081866
2024-08-05,0.058964479704263155,0.05841571405454519,-0.0005487656497179666
2024-08-06,0.09246175949365272,0.08935286196249603,-0.0031088975311566874
2024-08-07,0.015033175228111447,0.012238989881468352,-0.0027941853466430955
2024-08-08,0.026563990319915697,0.026405967651884965,-0.00015802266803073214
2024-08-09,0.03195562468841734,0.03124015522121196,-0.0007154694672053784
2024-08-12,0.06128488863833907,0.0603110957976531,-0.0009737928406859733
2024-08-13,0.07365876395352557,0.0703243774485336,-0.0033343865049919597
2024-08-14,0.031591699563243876,0.02810974512435354,-0.003481954438890336
2024-08-15,0.06701892452855383,0.06327708280013089,-0.0037418417284229427
2024-08-16,0.06329233078516373,0.0588233273329921,-0.004469003452171633
2024-08-19,0.07517949585035753,0.071132174692567,-0.004047321157790537
2024-08-20,0.061481094765273116,0.06112037220703758,-0.000360722558235535
2024-08-21,0.12198699015041467,0.11969050424077061,-0.0022964859096440554
2024-08-22,0.07730635786234304,0.07574306853216252,-0.0015632893301805173
2024-08-23,0.020080815124337795,0.02125679754115295,0.0011759824168151543
2024-08-26,-0.01189681040456938,-0.013356208317529969,-0.0014593979129605885
2024-08-27,-0.06991983847625058,-0.06456555720863205,0.005354281267618527
2024-08-28,-0.1593909310593605,-0.1535424718353492,0.00584845922401131
2024-08-29,-0.10135481310396281,-0.10967991352834813,-0.00832510042438532
2024-08-30,-0.12747023628098336,-0.1452324473845081,-0.017762211103524744
2024-09-02,-0.11741999567631174,-0.1293042671734059,-0.01188427149709416
2024-09-03,-0.16189334314956688,-0.16874499699100612,-0.006851653841439237
2024-09-04,-0.11790123319743458,-0.1216426782992082,-0.003741445101773627
2024-09-05,-0.12049553681730062,-0.12986058995411515,-0.00936505313681453
2024-09-06,-0.1316641711503928,-0.13571167141983032,-0.0040475002694375095
2024-09-09,-0.10973621589641683,-0.10358656803031337,0.006149647866103461
2024-09-10,-0.12669294504813458,-0.12824922283222945,-0.0015562777840948672
2024-09-11,-0.15059031125296532,-0.1480068357627696,0.002583475490195719
2024-09-12,-0.12351205413925226,-0.12135677097133007,0.002155283167922184
2024-09-13,-0.13574922058262512,-0.13954224853002528,-0.0037930279474001627
2024-09-18,-0.12239531051306952,-0.12947721789144945,-0.007081907378379923
2024-09-19,-0.09894750114680995,-0.10263625021922025,-0.003688749072410305
2024-09-20,-0.116182911489446,-0.11850389506337777,-0.002320983573931776
2024-09-23,-0.07596359697843104,-0.06577310519419521,0.010190491784235825
2024-09-24,-0.0942273863077803,-0.09148492728311593,0.0027424590246643704
2024-09-25,-0.12038947979360096,-0.1274838466683055,-0.00709436687470455
2024-09-26,-0.09013743272452884,-0.08632144796832768,0.0038159847562011656
2024-09-27,0.07530377430386377,0.06096263558549199,-0.014341138718371782
2024-09-30,0.04225252320251914,0.039946353754100626,-0.0023061694484185144
2024-10-08,0.018021050663843217,0.011810518554396906,-0.006210532109446311
2024-10-09,0.09507004210024267,0.09443871322127481,-0.0006313288789678573
2024-10-10,-0.039026685756841505,-0.05465419451128965,-0.015627508754448148
2024-10-11,-0.01745650160220322,-0.02086970582070593,-0.0034132042185027085
2024-10-14,-0.08813922039708873,-0.09447447254934856,-0.006335252152259829
2024-10-15,-0.11759498868998547,-0.11382791408022865,0.0037670746097568236
2024-10-16,-0.11702667581045963,-0.13087354074868257,-0.013846864938222944
2024-10-17,-0.09094387858441164,-0.11396858980421695,-0.023024711219805316
2024-10-18,0.02758718497629784,0.019985510135020194,-0.007601674841277644
2024-10-21,0.06809176256618898,0.0492311144865561,-0.018860648079632884
2024-10-22,0.056216301390357146,0.043456219420070295,-0.01276008197028685
2024-10-23,0.030784984350055215,0.040062790242687336,0.009277805892632121
2024-10-24,0.010408656634877219,0.007538475368424217,-0.0028701812664530023
2024-10-25,0.1060585764274711,0.09932407757066707,-0.006734498856804036
2024-10-28,0.1297636842912563,0.12405749193920444,-0.005706192352051845
2024-10-29,0.057842335031892886,0.12630323777057334,0.06846090273868045
2024-10-30,0.04606717572045672,0.10559395663628887,0.059526780915832155
2024-10-31,0.13124227614221295,0.18799053532688598,0.05674825918467302
2024-11-01,0.049366663390247534,0.07981983047850774,0.030453167088260208
2024-11-04,0.06236885822989027,0.025710238556102383,-0.03665861967378789
2024-11-05,0.16651331838278077,0.18214922094913366,0.01563590256635289
2024-11-06,0.16722022661970692,0.24479921303569321,0.07757898641598629
2024-11-07,0.2614494555985347,0.2327786000910626,-0.028670855507472115
2024-11-08,0.20991244647849117,0.20613791976788767,-0.003774526710603493
2024-11-11,0.21714046851822605,0.2384864823837961,0.021346013865570057
2024-11-12,0.24196676367972403,0.2396039923113421,-0.002362771368381922
2024-11-13,0.21791355327108472,0.26336209464855403,0.045448541377469315
2024-11-14,0.22325989722356915,0.1878678285241363,-0.035392068699432844
2024-11-15,0.20357834587763377,0.16956825706234366,-0.03401008881529011
2024-11-18,0.2505591022969407,0.18450198503009896,-0.06605711726684171
2024-11-19,0.2628630438910394,0.22293988243245685,-0.03992316145858257
2024-11-20,0.2748088938474415,0.23802989748486966,-0.03677899636257184
2024-11-21,0.28135019453987153,0.2434209308864611,-0.03792926365341043
2024-11-22,0.2192498461513459,0.1756003872395654,-0.043649458911780514
2024-11-25,0.1938771637252657,0.20198237702980787,0.00810521330454217
2024-11-26,0.17850843733280455,0.19930826752782482,0.02079983019502027
2024-11-27,0.22901154853918415,0.23516449448595508,0.006152945946770932
2024-11-28,0.14019066117637372,0.2001847207918084,0.05999405961543469
2024-11-29,0.24129107665255561,0.21116292525746402,-0.03012815139509159
2024-12-02,0.27587596965142214,0.2617802875649633,-0.014095682086458838
2024-12-03,0.30136364356813194,0.32133202081573053,0.01996837724759859
2024-12-04,0.3010520854635079,0.23459504609012047,-0.06645703937338746
2024-12-05,0.29577263220636235,0.23312860775996794,-0.06264402444639441
2024-12-06,0.32563259147351414,0.3230909647016198,-0.0025416267718943453
2024-12-09,0.31421223478800786,0.27928616492788616,-0.0349260698601217
2024-12-10,0.2607307336660499,0.26083532037669854,0.00010458671064866865
2024-12-11,0.2350609011117212,0.21765571052421606,-0.017405190587505143
2024-12-12,0.2367155254440057,0.2330710576950932,-0.0036444677489125
2024-12-13,0.20332773964444464,0.22153978125803592,0.018212041613591273
2024-12-16,0.18368180592427794,0.16111077145900837,-0.022571034465269563
2024-12-17,0.15769852838266438,0.20148307287992304,0.04378454449725866
2024-12-18,0.1669826206826945,0.17781194206567907,0.010829321382984564
2024-12-19,0.16546142335680625,0.11557881232300952,-0.04988261103379672
2024-12-20,0.14890669852693736,0.09968910489485544,-0.04921759363208192
2024-12-23,0.09946203258391219,0.07408508997730319,-0.025376942606609
2024-12-24,0.09200605499679479,0.09196472579054986,-4.132920624493053e-05
2024-12-25,0.11479710245951423,0.1006953015467038,-0.014101800912810436
2024-12-26,0.10555370323418278,0.10395607586770765,-0.0015976273664751323
2024-12-27,0.19094722858181154,0.20107560621528833,0.010128377633476793
2024-12-30,0.12384386667132044,0.13241587558723242,0.008572008915911977
2024-12-31,-0.04731801649738928,-0.03673943240048117,0.010578584096908109
2025-01-02,-0.16127436066501652,-0.151770454840821,0.009503905824195524
2025-01-03,-0.2407612288416365,-0.23193003539719986,0.008831193444436641
2025-01-06,-0.19486930022399285,-0.18741609381344104,0.007453206410551805
2025-01-07,-0.1877511591940602,-0.18777136956434864,-2.0210370288431534e-05
2025-01-08,-0.14046571073980477,-0.14691001215570654,-0.006444301415901771
2025-01-09,-0.16199498162274295,-0.1526745095143663,0.009320472108376637
2025-01-10,-0.20378347575198713,-0.21370663319529845,-0.00992315744331132
2025-01-13,-0.12984458656074963,-0.1393806768270948,-0.009536090266345165
2025-01-14,-0.09586356040013386,-0.107239789893029,-0.011376229492895143
2025-01-15,-0.14510873322894735,-0.14812484798286474,-0.003016114753917387
2025-01-16,-0.23113429940544944,-0.23671233667071784,-0.0055780372652683985
2025-01-17,-0.17064451138228548,-0.18248240534957386,-0.011837893967288377
2025-01-20,-0.13844647312277492,-0.14735088024390663,-0.008904407121131719
2025-01-21,-0.15500091249683942,-0.1443004792815293,0.010700433215310112
2025-01-22,-0.03628907424532438,-0.017962224737094225,0.01832684950823016
2025-01-23,-0.09942547542652737,-0.0673375565098364,0.032087918916690966
2025-01-24,-0.02952114808454388,-0.004834039904541879,0.024687108180002
2025-01-27,-0.08368770381078083,-0.06966436009068668,0.014023343720094159
2025-02-05,-0.09684344767958339,-0.10274674171304052,-0.005903294033457129
2025-02-06,-0.0548098617464785,-0.058835516671940466,-0.0040256549254619675
2025-02-07,-0.020746617145731158,-0.02249861850711963,-0.0017520013613884708
2025-02-10,-0.005502566112631955,0.00957055123974446,0.015073117352376417
2025-02-11,-0.06729888653020008,-0.028851049142741263,0.038447837387458814
2025-02-12,-0.013835490961008681,0.020296780843019325,0.034132271804028
2025-02-13,0.01177882796768067,0.029283606397122054,0.017504778429441384
2025-02-14,0.0354207742303908,0.05291903433988373,0.01749826010949293
2025-02-17,0.04232022264532846,0.0427742222350571,0.0004539995897286375
2025-02-18,-0.058920297445515545,-0.05276065805969402,0.006159639385821522
2025-02-19,0.09819557250400757,0.09944264685149526,0.0012470743474876922
