date,total_equity,cash,holdings_value,num_positions,benchmark_equity,benchmark_close,strategy_return,benchmark_return,excess_return,cum_strategy_return,cum_benchmark_return,nav_strategy,nav_benchmark,drawdown_pct
2021-09-29,1000000.0,150000.0,850000.0,8,1000000.0,4833.928,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-09-30,1001520.561342268,150228.08420134019,851292.4771409278,8,1006714.0015325011,4866.383,0.0015205613422679676,0.0067140015325011,-0.005193440190233133,0.15205613422679676,0.6714001532501124,1.001520561342268,1.0067140015325011,0.0
2021-10-08,1003892.714344244,150583.90715163658,853308.8071926073,8,1019862.3148710533,4929.941,0.002368551474167228,0.0130606242870732,-0.010692072812905972,0.3892714344243986,1.9862314871053277,1.003892714344244,1.0198623148710533,0.0
2021-10-11,1004624.527532183,150693.67912982745,853930.8484023556,8,1021155.4661136866,4936.192,0.00072897549457469,0.0012679664929051,-0.0005389909983304099,0.4624527532183009,2.115546611368657,1.004624527532183,1.0211554661136866,0.0
2021-10-12,1005117.7227293928,150767.6584094089,854350.0643199838,8,1010324.7297022218,4883.837,0.0004909249014866466,-0.0106063540478164,0.011097278949303046,0.5117722729392815,1.0324729702221758,1.0051177227293928,1.0103247297022218,0.0
2021-10-13,1007253.7026492772,151088.05539739158,856165.6472518856,8,1021965.7802102142,4940.109,0.0021251042256862224,0.0115220880631354,-0.009396983837449177,0.7253702649277161,2.1965780210214225,1.0072537026492772,1.0219657802102142,0.0
2021-10-14,1008220.0641949999,151233.00962924998,856987.0545657498,8,1016484.3166882092,4913.612,0.0009594023265250783,-0.005363646834513,0.0063230491610380786,0.8220064194999877,1.6484316688209155,1.0082200641949999,1.0164843166882092,0.0
2021-10-15,1009819.5509434402,151472.93264151603,858346.6183019241,8,1020310.6045435517,4932.108,0.0015864460599853642,0.0037642369808605,-0.0021777909208751355,0.9819550943440225,2.0310604543551714,1.0098195509434402,1.0203106045435517,0.0
2021-10-18,1010567.724133107,151585.15861996604,858982.5655131409,8,1008450.0637990475,4874.775,0.0007408979049453024,-0.0116244413139373,0.012365339218882603,1.0567724133107026,0.8450063799047447,1.010567724133107,1.0084500637990474,0.0
2021-10-19,1012628.2135316671,151894.23202975007,860733.981501917,8,1018369.1192752564,4922.723,0.0020389424175679244,0.0098359411460016,-0.007796998728433676,1.2628213531667098,1.8369119275256418,1.012628213531667,1.0183691192752564,0.0
2021-10-20,1013475.1713568093,152021.2757035214,861453.8956532879,8,1015775.3694304099,4910.185,0.0008363956423733671,-0.0025469643528589,0.003383359995232267,1.3475171356809312,1.5775369430409913,1.0134751713568093,1.01577536943041,0.0
2021-10-21,1015034.1950942818,152255.12926414228,862779.0658301396,8,1019464.0880046211,4928.016,0.0015382949494316149,0.0036314314022789,-0.002093136452847285,1.5034195094281833,1.9464088004621072,1.0150341950942818,1.019464088004621,0.0
2021-10-22,1016983.0939090147,152547.4640863522,864435.6298226624,8,1026023.7636969361,4959.725,0.0019200326689997871,0.0064344352778076,-0.004514402608807813,1.6983093909014757,2.602376369693604,1.0169830939090148,1.026023763696936,0.0
2021-10-25,1018553.4235084656,152783.01352626985,865770.4099821958,8,1030119.6045948559,4979.524,0.001544105903879859,0.0039919551991289,-0.002447849295249041,1.8553423508465672,3.0119604594855964,1.0185534235084657,1.030119604594856,0.0
2021-10-26,1019511.5578277023,152926.73367415534,866584.824153547,8,1026721.5399153653,4963.098,0.0009406814577641769,-0.0032987088725752,0.0042393903303393765,1.9511557827702308,2.67215399153653,1.0195115578277023,1.0267215399153653,0.0
2021-10-27,1019378.9443685435,152906.84165528152,866472.102713262,8,1013288.5719439763,4898.164,-0.00013007548383403165,-0.0130833604333422,0.012953284949508167,1.9378944368543483,1.3288571943976368,1.0193789443685435,1.0132885719439764,-0.013007548383403166
2021-10-28,1019781.9755677932,152967.29633516897,866814.6792326242,8,1006249.575914247,4864.138,0.0003953693584474025,-0.0069466845128089,0.007342053871256303,1.9781975567793264,0.6249575914246908,1.0197819755677933,1.006249575914247,0.0
2021-10-29,1021241.8517383832,153186.27776075748,868055.5739776257,8,1015482.6468246949,4908.77,0.0014315571421794635,0.0091757265110488,-0.007744169368869336,2.124185173838322,1.5482646824694912,1.0212418517383832,1.015482646824695,0.0
2021-11-01,1022802.6105385375,153420.39158078062,869382.2189577569,8,1011741.3829912248,4890.685,0.0015282949846772429,-0.003684222320459,0.0052125173051362425,2.2802610538537493,1.1741382991224736,1.0228026105385375,1.0117413829912247,0.0
2021-11-02,1022707.6613507777,153406.14920261665,869301.5121481611,8,1001224.2631665191,4839.846,-9.283236743966591e-05,-0.0103950673576401,0.010302234990200434,2.270766135077773,0.1224263166519135,1.0227076613507777,1.0012242631665191,-0.009283236743966592
2021-11-03,1023358.8870171357,153503.83305257035,869855.0539645654,8,997348.7399895088,4821.112,0.0006367661952369383,-0.0038707843183439,0.004507550513580838,2.335888701713573,-0.26512600104912076,1.0233588870171357,0.9973487399895088,0.0
2021-11-04,1025126.1142143684,153768.91713215524,871357.1970822131,8,1007202.0104560939,4868.742,0.0017268889923687794,0.0098794634930694,-0.008152574500700619,2.512611421436839,0.7202010456093921,1.0251261142143684,1.007202010456094,0.0
2021-11-05,1026234.6601584437,153935.19902376656,872299.4611346772,8,1001741.4409151326,4842.346,0.0010813751876030905,-0.0054215236707962,0.006502898858399291,2.623466015844378,0.17414409151326193,1.0262346601584438,1.0017414409151326,0.0
2021-11-08,1027452.0008292594,154117.80012438892,873334.2007048705,8,1002948.3269092974,4848.18,0.0011862205771023479,0.0012047879271743,-1.8567350071952045e-05,2.745200082925936,0.2948326909297361,1.0274520008292594,1.0029483269092974,0.0
2021-11-09,1029118.0700632402,154367.71050948603,874750.3595537542,8,1002651.2600104936,4846.744,0.0016215543233516008,-0.0002961936231742,0.001917747946525801,2.91180700632403,0.2651260010493539,1.0291180700632403,1.0026512600104935,0.0
2021-11-10,1029662.7802055001,154449.41703082502,875213.363174675,8,997365.4965485638,4821.193,0.0005292980058413417,-0.0052717865849731,0.005801084590814441,2.966278020550006,-0.2634503451436121,1.0296627802055,0.9973654965485639,0.0
2021-11-11,1032319.1214239831,154847.86821359745,877471.2532103857,8,1013389.731911606,4898.653,0.0025798166832376552,0.016066562778134,-0.013486746094896345,3.2319121423983077,1.3389731911606084,1.032319121423983,1.013389731911606,0.0
2021-11-12,1033065.6788922228,154959.8518338334,878105.8270583893,8,1011263.510751506,4888.375,0.0007231847717883041,-0.0020981277914562,0.0028213125632445043,3.3065678892222783,1.1263510751506,1.0330656788922228,1.011263510751506,0.0
2021-11-15,1034995.5570666603,155249.33355999904,879746.2235066612,8,1010022.9047681317,4882.378,0.0018681079178885392,-0.0012267880430614,0.0030948959609499393,3.4995557066660243,1.0022904768131724,1.0349955570666602,1.0100229047681317,0.0
2021-11-16,1035804.2361199864,155370.63541799795,880433.6007019884,8,1010217.9842149088,4883.321,0.0007813357727042606,0.0001931435869979,0.0005881921857063606,3.58042361199864,1.0217984214908826,1.0358042361199864,1.0102179842149088,0.0
2021-11-17,1037197.6521049937,155579.64781574905,881618.0042892447,8,1010721.3015998597,4885.754,0.0013452503247398334,0.0004982265142923,0.0008470238104475334,3.7197652104993706,1.0721301599859734,1.0371976521049937,1.0107213015998597,0.0
