date,total_equity,cash,holdings_value,num_positions,benchmark_equity,benchmark_close,strategy_return,benchmark_return,excess_return,cum_strategy_return,cum_benchmark_return,nav_strategy,nav_benchmark,drawdown_pct
2021-09-29,1000000.0,1000000.0,0.0,0,1000000.0,4833.928,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-09-30,995989.10292,114957.10291999996,881032.0,8,1006714.0015325011,4866.383,-0.00401089708000002,0.006714001532501124,-0.010724898612501144,-0.00401089708000002,0.006714001532501124,0.99598910292,1.0067140015325011,-0.4011
2021-10-08,970813.56681,175918.56680999996,794895.0,7,1019862.3148710531,4929.941,-0.025276919231537187,0.01306062428707322,-0.038337543518610406,-0.029186433190000027,0.019862314871053055,0.97081356681,1.019862314871053,-2.9186
2021-10-11,970847.72135,501529.72134999995,469318.0,4,1021155.4661136863,4936.192,3.518135836544367e-05,0.0012679664929051704,-0.0012327851345397267,-0.02915227865000003,0.02115546611368635,0.97084772135,1.0211554661136863,-2.9152
2021-10-12,952239.72135,501529.72134999995,450710.0,4,1010324.7297022216,4883.837,-0.01916675457004202,-0.010606354047816402,-0.00856040052222562,-0.04776027864999999,0.010324729702221536,0.95223972135,1.0103247297022215,-4.776
2021-10-13,952362.22685,716606.22685,235756.0,2,1021965.7802102142,4940.109,0.00012864985281879626,0.011522088063135483,-0.011393438210316686,-0.04763777315000006,0.021965780210214225,0.9523622268499999,1.0219657802102142,-4.7638
2021-10-14,954144.22685,716606.22685,237538.0,2,1016484.316688209,4913.612,0.001871136789931338,-0.0053636468345130695,0.0072347836244444075,-0.04585577315,0.016484316688208933,0.95414422685,1.016484316688209,-4.5856
2021-10-15,956101.22685,716606.22685,239495.0,2,1020310.6045435515,4932.108,0.002051052602876302,0.0037642369808605913,-0.0017131843779842892,-0.043898773150000014,0.02031060454355149,0.95610122685,1.0203106045435515,-4.3899
2021-10-18,955191.22685,716606.22685,238585.0,2,1008450.063799047,4874.775,-0.000951782064957829,-0.011624441313937361,0.010672659248979532,-0.04480877314999998,0.008450063799047003,0.95519122685,1.008450063799047,-4.4809
2021-10-19,953823.22685,716606.22685,237217.0,2,1018369.119275256,4922.723,-0.0014321739579951087,0.009835941146001614,-0.011268115103996723,-0.04617677315000002,0.018369119275255974,0.95382322685,1.018369119275256,-4.6177
2021-10-20,952944.22685,716606.22685,236338.0,2,1015775.3694304095,4910.185,-0.0009215544088844174,-0.002546964352858949,0.0016254099439745318,-0.04705577314999998,0.01577536943040947,0.95294422685,1.0157753694304095,-4.7056
