order_id,parent_order_id,symbol,side,signal_date,execution_date,requested_shares,cumulative_filled_shares,remaining_shares,cancelled_shares,filled_shares,signal_price,execution_price,commission,stamp_tax,transfer_fee,slippage,total_cost,status,reason,reject_reason
ORD_000017,,000002.SZ,BUY,2021-11-03,2021-11-04,6600,6600,0,0,6600,18.05,18.03,29.75,0.0,2.38,132.0,164.13,FILLED,Top-K目标建仓/加仓,
ORD_000018,,000063.SZ,BUY,2021-11-03,2021-11-04,3800,3800,0,0,3800,31.08,31.23,29.67,0.0,2.37,114.0,146.04,FILLED,Top-K目标建仓/加仓,
ORD_000019,,300308.SZ,BUY,2021-11-03,2021-11-04,3400,3400,0,0,3400,34.85,34.73,29.52,0.0,2.36,102.0,133.88,FILLED,Top-K目标建仓/加仓,
ORD_000020,,300274.SZ,BUY,2021-11-03,2021-11-04,700,700,0,0,700,153.08,157.25,27.52,0.0,2.2,112.0,141.72,FILLED,Top-K目标建仓/加仓,
ORD_000021,,002353.SZ,BUY,2021-11-03,2021-11-04,2800,2800,0,0,2800,41.39,41.04,28.73,0.0,2.3,112.0,143.03,FILLED,Top-K目标建仓/加仓,
ORD_000022,,002466.SZ,BUY,2021-11-03,2021-11-04,1200,1200,0,0,1200,91.99,92.6,27.78,0.0,2.22,108.0,138.0,FILLED,Top-K目标建仓/加仓,
ORD_000023_P7500,ORD_000023,000975.SZ,BUY,2021-11-03,2021-11-04,13400,7500,5900,0,7500,8.84,8.81,16.52,0.0,1.32,75.0,92.84,PARTIALLY_FILLED,Top-K目标建仓/加仓,
ORD_000024_P1000,ORD_000024,300803.SZ,BUY,2021-11-03,2021-11-04,3700,1000,2700,0,1000,32.15,32.43,8.11,0.0,0.65,30.0,38.76,PARTIALLY_FILLED,Top-K目标建仓/加仓,
ORD_000023,,000975.SZ,BUY,2021-11-03,2021-11-05,13400,13400,0,0,5900,8.84,8.95,13.2,0.0,1.06,59.0,73.26,FILLED,Top-K目标建仓/加仓,
ORD_000024_P2100,ORD_000024,300803.SZ,BUY,2021-11-03,2021-11-05,3700,2100,1600,0,1100,32.15,32.1,8.83,0.0,0.71,33.0,42.54,PARTIALLY_FILLED,Top-K目标建仓/加仓,
ORD_000024_P3300,ORD_000024,300803.SZ,BUY,2021-11-03,2021-11-08,3700,3300,400,0,1200,32.15,31.94,9.58,0.0,0.77,36.0,46.35,PARTIALLY_FILLED,Top-K目标建仓/加仓,
ORD_000024,,300803.SZ,BUY,2021-11-03,2021-11-09,3700,3700,0,0,400,32.15,32.17,5.0,0.0,0.26,12.0,17.26,FILLED,Top-K目标建仓/加仓,
ORD_000025,,002466.SZ,SELL,2021-11-10,2021-11-11,1200,1200,0,0,1200,102.17,100.88,30.26,121.06,2.42,120.0,273.74,FILLED,"触发跟踪止盈 (最高浮盈: 18.20%, 自高点回撤: 6.65%)",
ORD_000026,,000002.SZ,SELL,2021-11-12,2021-11-15,6600,6600,0,0,6600,19.76,19.54,32.24,128.96,2.58,132.0,295.78,FILLED,"触发跟踪止盈 (最高浮盈: 15.59%, 自高点回撤: 5.18%)",
ORD_000027,,002353.SZ,SELL,2021-11-12,2021-11-15,2800,2800,0,0,2800,41.5,41.31,28.92,115.67,2.31,112.0,258.9,FILLED,"触发跟踪止盈 (最高浮盈: 7.89%, 自高点回撤: 6.28%)",
ORD_000028,,300274.SZ,SELL,2021-11-15,2021-11-16,700,700,0,0,700,150.08,149.35,26.14,104.55,2.09,105.0,237.78,FILLED,"触发跟踪止盈 (最高浮盈: 5.94%, 自高点回撤: 9.91%)",
ORD_000029_P11600,ORD_000029,000975.SZ,SELL,2021-11-16,2021-11-17,13400,11600,1800,0,11600,9.58,9.48,27.49,109.97,2.2,116.0,255.66,PARTIALLY_FILLED,"触发跟踪止盈 (最高浮盈: 14.07%, 自高点回撤: 5.34%)",
ORD_000029,,000975.SZ,SELL,2021-11-16,2021-11-18,13400,13400,0,0,1800,9.58,9.56,5.0,17.21,0.34,18.0,40.55,FILLED,"触发跟踪止盈 (最高浮盈: 14.07%, 自高点回撤: 5.34%)",
ORD_000030_P2700,ORD_000030,300803.SZ,SELL,2021-11-18,2021-11-19,3700,2700,1000,0,2700,33.82,33.75,22.78,91.12,1.82,81.0,196.72,PARTIALLY_FILLED,"触发跟踪止盈 (最高浮盈: 13.30%, 自高点回撤: 7.14%)",
ORD_000030,,300803.SZ,SELL,2021-11-18,2021-11-22,3700,3700,0,0,1000,33.82,33.82,8.46,33.82,0.68,30.0,72.96,FILLED,"触发跟踪止盈 (最高浮盈: 13.30%, 自高点回撤: 7.14%)",
ORD_000031,,000063.SZ,SELL,2021-11-26,2021-11-29,3800,3800,0,0,3800,31.22,30.82,29.28,117.12,2.34,114.0,262.74,FILLED,"触发跟踪止盈 (最高浮盈: 5.32%, 自高点回撤: 5.08%)",
ORD_000032,,300308.SZ,SELL,2021-11-26,2021-11-29,3400,3400,0,0,3400,38.2,37.59,31.95,127.81,2.56,136.0,298.32,FILLED,"触发跟踪止盈 (最高浮盈: 17.97%, 自高点回撤: 6.76%)",
ORD_000033,,688981.SH,BUY,2021-12-01,2021-12-02,1300,1300,0,0,1300,54.5,54.5,17.71,0.0,1.42,65.0,84.13,FILLED,Top-K目标建仓/加仓,
ORD_000034,,000001.SZ,BUY,2021-12-01,2021-12-02,7000,7000,0,0,7000,17.64,17.64,30.87,0.0,2.47,140.0,173.34,FILLED,Top-K目标建仓/加仓,
ORD_000035,,000002.SZ,BUY,2021-12-01,2021-12-02,6600,6600,0,0,6600,18.47,18.42,30.39,0.0,2.43,132.0,164.82,FILLED,Top-K目标建仓/加仓,
ORD_000036,,000063.SZ,BUY,2021-12-01,2021-12-02,4000,4000,0,0,4000,30.9,30.82,30.82,0.0,2.47,120.0,153.29,FILLED,Top-K目标建仓/加仓,
ORD_000037,,000100.SZ,BUY,2021-12-01,2021-12-02,20000,20000,0,0,20000,6.15,6.15,30.75,0.0,2.46,200.0,233.21,FILLED,Top-K目标建仓/加仓,
ORD_000038,,688521.SH,BUY,2021-12-01,2021-12-02,900,900,0,0,900,76.29,76.37,17.18,0.0,1.37,72.0,90.55,FILLED,Top-K目标建仓/加仓,
ORD_000039,,603893.SH,BUY,2021-12-01,2021-12-02,500,500,0,0,500,146.77,145.92,18.24,0.0,1.46,75.0,94.7,FILLED,Top-K目标建仓/加仓,
ORD_000040,,603799.SH,BUY,2021-12-01,2021-12-02,500,500,0,0,500,131.79,136.44,17.05,0.0,1.36,70.0,88.41,FILLED,Top-K目标建仓/加仓,
ORD_000041,,603799.SH,SELL,2021-12-07,2021-12-08,500,500,0,0,500,124.5,125.88,15.74,62.94,1.26,65.0,144.94,FILLED,触发个股硬止损 (浮亏: -8.75% <= -8.0%),
ORD_000042,,000001.SZ,SELL,2021-12-14,2021-12-15,7000,7000,0,0,7000,17.58,17.49,30.61,122.43,2.45,140.0,295.49,FILLED,"触发跟踪止盈 (最高浮盈: 8.05%, 自高点回撤: 7.76%)",
ORD_000043,,000002.SZ,SELL,2021-12-14,2021-12-15,6600,6600,0,0,6600,19.5,19.39,31.99,127.97,2.56,132.0,294.52,FILLED,"触发跟踪止盈 (最高浮盈: 11.83%, 自高点回撤: 5.34%)",
ORD_000044,,688521.SH,SELL,2021-12-15,2021-12-16,900,900,0,0,900,82.9,82.72,18.61,74.45,1.49,72.0,166.55,FILLED,"触发跟踪止盈 (最高浮盈: 15.60%, 自高点回撤: 6.09%)",
ORD_000045,,000100.SZ,SELL,2021-12-17,2021-12-20,20000,20000,0,0,20000,6.31,6.27,31.35,125.4,2.51,200.0,359.26,FILLED,"触发跟踪止盈 (最高浮盈: 8.29%, 自高点回撤: 5.26%)",
ORD_000046,,603893.SH,SELL,2021-12-17,2021-12-20,500,500,0,0,500,134.22,134.09,16.76,67.05,1.34,65.0,150.15,FILLED,触发个股硬止损 (浮亏: -8.02% <= -8.0%),
ORD_000047,,000063.SZ,SELL,2021-12-20,2021-12-21,4000,4000,0,0,4000,31.88,32.06,32.06,128.24,2.56,120.0,282.86,FILLED,"触发跟踪止盈 (最高浮盈: 9.51%, 自高点回撤: 5.54%)",
ORD_000048,,688981.SH,BUY,2021-12-29,2021-12-30,1000,1000,0,0,1000,52.73,52.8,13.2,0.0,1.06,50.0,64.26,FILLED,Top-K目标建仓/加仓,
ORD_000049,,688521.SH,BUY,2021-12-29,2021-12-30,1600,1600,0,0,1600,74.48,74.55,29.82,0.0,2.39,112.0,144.21,FILLED,Top-K目标建仓/加仓,
ORD_000050,,000002.SZ,BUY,2021-12-29,2021-12-30,6400,6400,0,0,6400,19.38,19.37,30.99,0.0,2.48,128.0,161.47,FILLED,Top-K目标建仓/加仓,
ORD_000051,,000063.SZ,BUY,2021-12-29,2021-12-30,3700,3700,0,0,3700,32.67,32.88,30.41,0.0,2.43,111.0,143.84,FILLED,Top-K目标建仓/加仓,
ORD_000052,,000100.SZ,BUY,2021-12-29,2021-12-30,20200,20200,0,0,20200,6.13,6.14,31.01,0.0,2.48,202.0,235.49,FILLED,Top-K目标建仓/加仓,
ORD_000053,,000157.SZ,BUY,2021-12-29,2021-12-30,17200,17200,0,0,17200,7.18,7.17,30.83,0.0,2.47,172.0,205.3,FILLED,Top-K目标建仓/加仓,
ORD_000054,,000166.SZ,BUY,2021-12-29,2021-12-30,24400,24400,0,0,24400,5.08,5.08,30.99,0.0,2.48,244.0,277.47,FILLED,Top-K目标建仓/加仓,
ORD_000055,,000301.SZ,BUY,2021-12-29,2021-12-30,6400,6400,0,0,6400,19.11,19.22,30.75,0.0,2.46,128.0,161.21,FILLED,Top-K目标建仓/加仓,
ORD_000056,,688981.SH,SELL,2021-12-30,2021-12-31,2300,2300,0,0,2300,52.89,52.85,30.39,121.56,2.43,115.0,269.38,FILLED,"触发跟踪止盈 (最高浮盈: 5.21%, 自高点回撤: 6.49%)",
ORD_000057,,688521.SH,SELL,2022-01-06,2022-01-07,1600,1600,0,0,1600,73.51,74.43,29.77,119.09,2.38,112.0,263.24,FILLED,"触发跟踪止盈 (最高浮盈: 6.81%, 自高点回撤: 7.69%)",
ORD_000058,,000301.SZ,SELL,2022-01-11,2022-01-12,6400,6400,0,0,6400,19.45,19.58,31.33,125.31,2.51,128.0,287.15,FILLED,"触发跟踪止盈 (最高浮盈: 7.86%, 自高点回撤: 6.17%)",
ORD_000059,,000002.SZ,SELL,2022-01-13,2022-01-14,6400,6400,0,0,6400,21.53,21.57,34.51,138.05,2.76,128.0,303.32,FILLED,"触发跟踪止盈 (最高浮盈: 19.20%, 自高点回撤: 6.76%)",
ORD_000060,,000063.SZ,SELL,2022-01-14,2022-01-17,3700,3700,0,0,3700,33.0,32.97,30.5,121.99,2.44,111.0,265.93,FILLED,"触发跟踪止盈 (最高浮盈: 5.72%, 自高点回撤: 5.06%)",
ORD_000061,,000100.SZ,SELL,2022-01-19,2022-01-20,20200,20200,0,0,20200,6.13,6.12,30.91,123.62,2.47,202.0,359.0,FILLED,"触发跟踪止盈 (最高浮盈: 5.37%, 自高点回撤: 5.26%)",
ORD_000062_P14300,ORD_000062,000157.SZ,SELL,2022-01-25,2022-01-26,17200,14300,2900,0,14300,7.11,7.1,25.38,101.53,2.03,143.0,271.94,PARTIALLY_FILLED,"触发跟踪止盈 (最高浮盈: 9.07%, 自高点回撤: 9.08%)",
ORD_000062,,000157.SZ,SELL,2022-01-25,2022-01-27,17200,17200,0,0,2900,7.11,7.17,5.2,20.79,0.42,29.0,55.41,FILLED,"触发跟踪止盈 (最高浮盈: 9.07%, 自高点回撤: 9.08%)",
ORD_000063,,000166.SZ,SELL,2022-01-27,2022-01-28,24400,24400,0,0,24400,4.71,4.72,28.79,115.17,2.3,0.0,146.26,FILLED,调仓剔除(掉出Top-K),
ORD_000064_P9500,ORD_000064,601872.SH,BUY,2022-01-27,2022-01-28,32200,9500,22700,0,9500,3.87,3.91,9.29,0.0,0.74,0.0,10.03,PARTIALLY_FILLED,Top-K目标建仓/加仓,
ORD_000065_P1900,ORD_000065,302132.SZ,BUY,2022-01-27,2022-01-28,8600,1900,6700,0,1900,14.39,14.44,6.86,0.0,0.55,19.0,26.41,PARTIALLY_FILLED,Top-K目标建仓/加仓,
ORD_000066_P9800,ORD_000066,600061.SH,BUY,2022-01-27,2022-01-28,16500,9800,6700,0,9800,7.55,7.6,18.62,0.0,1.49,98.0,118.11,PARTIALLY_FILLED,Top-K目标建仓/加仓,
ORD_000067_P2300,ORD_000067,601698.SH,BUY,2022-01-27,2022-01-28,9300,2300,7000,0,2300,13.28,13.29,7.64,0.0,0.61,23.0,31.25,PARTIALLY_FILLED,Top-K目标建仓/加仓,
ORD_000068_P9300,ORD_000068,600415.SH,BUY,2022-01-27,2022-01-28,28000,9300,18700,0,9300,4.45,4.49,10.44,0.0,0.84,0.0,11.28,PARTIALLY_FILLED,Top-K目标建仓/加仓,
ORD_000069_P1700,ORD_000069,601021.SH,BUY,2022-01-27,2022-01-28,2100,1700,400,0,1700,56.87,57.96,24.63,0.0,1.97,102.0,128.6,PARTIALLY_FILLED,Top-K目标建仓/加仓,
ORD_000070_P6300,ORD_000070,600549.SH,BUY,2022-01-27,2022-01-28,6400,6300,100,0,6300,19.39,19.54,30.78,0.0,2.46,126.0,159.24,PARTIALLY_FILLED,Top-K目标建仓/加仓,
ORD_000071,,601238.SH,BUY,2022-01-27,2022-01-28,9200,9200,0,0,9200,13.42,13.51,31.07,0.0,2.49,92.0,125.56,FILLED,Top-K目标建仓/加仓,
ORD_000064,,601872.SH,BUY,2022-01-27,2022-02-07,32200,32200,0,0,22700,3.87,3.91,22.19,0.0,1.78,0.0,23.97,FILLED,Top-K目标建仓/加仓,
ORD_000065_P3900,ORD_000065,302132.SZ,BUY,2022-01-27,2022-02-07,8600,3900,4700,0,2000,14.39,14.76,7.38,0.0,0.59,20.0,27.97,PARTIALLY_FILLED,Top-K目标建仓/加仓,
ORD_000066,,600061.SH,BUY,2022-01-27,2022-02-07,16500,16500,0,0,6700,7.55,7.56,12.66,0.0,1.01,67.0,80.67,FILLED,Top-K目标建仓/加仓,
ORD_000067_P3900,ORD_000067,601698.SH,BUY,2022-01-27,2022-02-07,9300,3900,5400,0,1600,13.28,13.36,5.34,0.0,0.43,16.0,21.77,PARTIALLY_FILLED,Top-K目标建仓/加仓,
ORD_000068_P20100,ORD_000068,600415.SH,BUY,2022-01-27,2022-02-07,28000,20100,7900,0,10800,4.45,4.5,12.15,0.0,0.97,0.0,13.12,PARTIALLY_FILLED,Top-K目标建仓/加仓,
ORD_000069,,601021.SH,BUY,2022-01-27,2022-02-07,2100,2100,0,0,400,56.87,57.49,5.75,0.0,0.46,24.0,30.21,FILLED,Top-K目标建仓/加仓,
ORD_000070,,600549.SH,BUY,2022-01-27,2022-02-07,6400,6400,0,0,100,19.39,19.55,5.0,0.0,0.04,2.0,7.04,FILLED,Top-K目标建仓/加仓,
ORD_000065_P6100,ORD_000065,302132.SZ,BUY,2022-01-27,2022-02-08,8600,6100,2500,0,2200,14.39,14.71,8.09,0.0,0.65,22.0,30.74,PARTIALLY_FILLED,Top-K目标建仓/加仓,
ORD_000067_P6300,ORD_000067,601698.SH,BUY,2022-01-27,2022-02-08,9300,6300,3000,0,2400,13.28,13.41,8.05,0.0,0.64,24.0,32.69,PARTIALLY_FILLED,Top-K目标建仓/加仓,
ORD_000068,,600415.SH,BUY,2022-01-27,2022-02-08,28000,28000,0,0,7900,4.45,4.56,9.01,0.0,0.72,0.0,9.73,FILLED,Top-K目标建仓/加仓,
ORD_000065_P7900,ORD_000065,302132.SZ,BUY,2022-01-27,2022-02-09,8600,7900,700,0,1800,14.39,15.04,6.77,0.0,0.54,36.0,43.31,PARTIALLY_FILLED,Top-K目标建仓/加仓,
ORD_000067_P8800,ORD_000067,601698.SH,BUY,2022-01-27,2022-02-09,9300,8800,500,0,2500,13.28,13.56,8.47,0.0,0.68,25.0,34.15,PARTIALLY_FILLED,Top-K目标建仓/加仓,
ORD_000065,,302132.SZ,BUY,2022-01-27,2022-02-10,8600,8600,0,0,700,14.39,15.22,5.0,0.0,0.21,14.0,19.21,FILLED,Top-K目标建仓/加仓,
ORD_000067,,601698.SH,BUY,2022-01-27,2022-02-10,9300,9300,0,0,500,13.28,13.56,5.0,0.0,0.14,5.0,10.14,FILLED,Top-K目标建仓/加仓,
ORD_000072_P7400,ORD_000072,600415.SH,SELL,2022-02-14,2022-02-15,28000,7400,20600,0,7400,4.68,4.69,8.68,34.71,0.69,0.0,44.08,PARTIALLY_FILLED,"触发跟踪止盈 (最高浮盈: 10.78%, 自高点回撤: 6.40%)",
ORD_000073,,601021.SH,SELL,2022-02-14,2022-02-15,2100,2100,0,0,2100,56.64,56.5,29.66,118.65,2.37,126.0,276.68,FILLED,"触发跟踪止盈 (最高浮盈: 6.24%, 自高点回撤: 7.87%)",
ORD_000072_P20000,ORD_000072,600415.SH,SELL,2022-02-14,2022-02-16,28000,20000,8000,0,12600,4.68,4.71,14.84,59.35,1.19,0.0,75.38,PARTIALLY_FILLED,"触发跟踪止盈 (最高浮盈: 10.78%, 自高点回撤: 6.40%)",
ORD_000072,,600415.SH,SELL,2022-02-14,2022-02-17,28000,28000,0,0,8000,4.68,4.88,9.76,39.04,0.78,0.0,49.58,FILLED,"触发跟踪止盈 (最高浮盈: 10.78%, 自高点回撤: 6.40%)",
ORD_000074,,601872.SH,SELL,2022-02-17,2022-02-18,32200,32200,0,0,32200,4.18,4.19,33.73,134.92,2.7,0.0,171.35,FILLED,"触发跟踪止盈 (最高浮盈: 13.04%, 自高点回撤: 5.43%)",
ORD_000075,,600549.SH,SELL,2022-03-03,2022-03-04,6400,6400,0,0,6400,21.66,21.55,34.48,137.92,2.76,128.0,303.16,FILLED,调仓剔除(掉出Top-K),
ORD_000076,,601698.SH,SELL,2022-03-03,2022-03-04,900,900,0,0,900,13.4,13.35,5.0,12.02,0.24,9.0,26.26,FILLED,Top-K目标再平衡减仓,
ORD_000077,,600061.SH,SELL,2022-03-03,2022-03-04,1500,1500,0,0,1500,7.49,7.45,5.0,11.18,0.22,15.0,31.4,FILLED,Top-K目标再平衡减仓,
ORD_000081,,302132.SZ,SELL,2022-03-03,2022-03-04,1100,1100,0,0,1100,14.96,14.98,5.0,16.48,0.33,11.0,32.81,FILLED,Top-K目标再平衡减仓,
ORD_000084,,601238.SH,SELL,2022-03-03,2022-03-04,500,500,0,0,500,12.88,12.74,5.0,6.37,0.13,5.0,16.5,FILLED,Top-K目标再平衡减仓,
ORD_000078_P4000,ORD_000078,600803.SH,BUY,2022-03-03,2022-03-04,6100,4000,2100,0,4000,18.35,18.28,18.28,0.0,1.46,80.0,99.74,PARTIALLY_FILLED,Top-K目标建仓/加仓,
ORD_000079,,600886.SH,BUY,2022-03-03,2022-03-04,11000,11000,0,0,11000,10.26,10.23,28.13,0.0,2.25,110.0,140.38,FILLED,Top-K目标建仓/加仓,
ORD_000080_P900,ORD_000080,601021.SH,BUY,2022-03-03,2022-03-04,2000,900,1100,0,900,54.76,54.55,12.27,0.0,0.98,45.0,58.25,PARTIALLY_FILLED,Top-K目标建仓/加仓,
ORD_000082_P17000,ORD_000082,600023.SH,BUY,2022-03-03,2022-03-04,30100,17000,13100,0,17000,3.74,3.74,15.89,0.0,1.27,0.0,17.16,PARTIALLY_FILLED,Top-K目标建仓/加仓,
ORD_000083,,603369.SH,BUY,2022-03-03,2022-03-04,2200,2200,0,0,2200,49.9,49.57,27.26,0.0,2.18,110.0,139.44,FILLED,Top-K目标建仓/加仓,
ORD_000085_P2000,ORD_000085,302132.SZ,SELL,2022-03-04,2022-03-07,7500,2000,5500,0,2000,14.52,14.58,7.29,29.16,0.58,20.0,57.03,PARTIALLY_FILLED,"触发跟踪止盈 (最高浮盈: 5.39%, 自高点回撤: 7.04%)",
ORD_000086,,601238.SH,SELL,2022-03-04,2022-03-07,8700,8700,0,0,8700,12.23,12.13,26.38,105.53,2.11,87.0,221.02,FILLED,触发个股硬止损 (浮亏: -9.47% <= -8.0%),
ORD_000078,,600803.SH,BUY,2022-03-03,2022-03-07,6100,6100,0,0,2100,18.35,18.08,9.49,0.0,0.76,42.0,52.25,FILLED,Top-K目标建仓/加仓,
ORD_000080,,601021.SH,BUY,2022-03-03,2022-03-07,2000,2000,0,0,1100,54.76,54.04,14.86,0.0,1.19,55.0,71.05,FILLED,Top-K目标建仓/加仓,
ORD_000082_P29000,ORD_000082,600023.SH,BUY,2022-03-03,2022-03-07,30100,29000,1100,0,12000,3.74,3.69,11.07,0.0,0.89,0.0,11.96,PARTIALLY_FILLED,Top-K目标建仓/加仓,
ORD_000085_P4900,ORD_000085,302132.SZ,SELL,2022-03-04,2022-03-08,7500,4900,2600,0,2900,14.52,14.41,10.45,41.79,0.84,29.0,82.08,PARTIALLY_FILLED,"触发跟踪止盈 (最高浮盈: 5.39%, 自高点回撤: 7.04%)",
ORD_000082,,600023.SH,BUY,2022-03-03,2022-03-08,30100,30100,0,0,1100,3.74,3.65,5.0,0.0,0.08,0.0,5.08,FILLED,Top-K目标建仓/加仓,
ORD_000085,,302132.SZ,SELL,2022-03-04,2022-03-09,7500,7500,0,0,2600,14.52,13.99,9.09,36.37,0.73,26.0,72.19,FILLED,"触发跟踪止盈 (最高浮盈: 5.39%, 自高点回撤: 7.04%)",
ORD_000087,,600803.SH,SELL,2022-03-08,2022-03-09,6100,6100,0,0,6100,16.16,16.42,25.04,100.16,2.0,122.0,249.2,FILLED,触发个股硬止损 (浮亏: -11.26% <= -8.0%),
ORD_000088_P9400,ORD_000088,600061.SH,SELL,2022-03-09,2022-03-10,15000,9400,5600,0,9400,6.83,6.97,16.38,65.52,1.31,94.0,177.21,PARTIALLY_FILLED,触发个股硬止损 (浮亏: -9.92% <= -8.0%),
ORD_000089_P2700,ORD_000089,601698.SH,SELL,2022-03-09,2022-03-10,8400,2700,5700,0,2700,11.89,12.18,8.22,32.89,0.66,27.0,68.77,PARTIALLY_FILLED,触发个股硬止损 (浮亏: -11.49% <= -8.0%),
ORD_000090_P1300,ORD_000090,601021.SH,SELL,2022-03-09,2022-03-10,2000,1300,700,0,1300,49.45,50.26,16.33,65.34,1.31,65.0,147.98,PARTIALLY_FILLED,触发个股硬止损 (浮亏: -8.88% <= -8.0%),
ORD_000088,,600061.SH,SELL,2022-03-09,2022-03-11,15000,15000,0,0,5600,6.83,6.77,9.48,37.91,0.76,56.0,104.15,FILLED,触发个股硬止损 (浮亏: -9.92% <= -8.0%),
ORD_000089_P4700,ORD_000089,601698.SH,SELL,2022-03-09,2022-03-11,8400,4700,3700,0,2000,11.89,11.9,5.95,23.8,0.48,20.0,50.23,PARTIALLY_FILLED,触发个股硬止损 (浮亏: -11.49% <= -8.0%),
ORD_000090,,601021.SH,SELL,2022-03-09,2022-03-11,2000,2000,0,0,700,49.45,48.64,8.51,34.05,0.68,35.0,78.24,FILLED,触发个股硬止损 (浮亏: -8.88% <= -8.0%),
ORD_000089_P6500,ORD_000089,601698.SH,SELL,2022-03-09,2022-03-14,8400,6500,1900,0,1800,11.89,12.06,5.43,21.71,0.43,18.0,45.57,PARTIALLY_FILLED,触发个股硬止损 (浮亏: -11.49% <= -8.0%),
ORD_000089,,601698.SH,SELL,2022-03-09,2022-03-15,8400,8400,0,0,1900,11.89,11.94,5.67,22.69,0.45,19.0,47.81,FILLED,触发个股硬止损 (浮亏: -11.49% <= -8.0%),
ORD_000091,,603369.SH,SELL,2022-03-14,2022-03-15,2200,2200,0,0,2200,44.92,42.91,23.6,94.4,1.89,88.0,207.89,FILLED,触发个股硬止损 (浮亏: -9.38% <= -8.0%),
ORD_000092_P10000,ORD_000092,600886.SH,SELL,2022-03-15,2022-03-16,11000,10000,1000,0,10000,9.19,9.33,23.32,93.3,1.87,100.0,218.49,PARTIALLY_FILLED,触发个股硬止损 (浮亏: -10.17% <= -8.0%),
