order_id,parent_order_id,symbol,side,signal_date,execution_date,requested_shares,cumulative_filled_shares,remaining_shares,cancelled_shares,filled_shares,signal_price,execution_price,commission,stamp_tax,transfer_fee,slippage,total_cost,status,reason,reject_reason
ORD_000019,,000002.SZ,BUY,2021-11-03,2021-11-04,6300,6300,0,0,6300,18.05,18.03,28.4,0.0,2.27,126.0,156.67,FILLED,Top-K目标建仓/加仓,
ORD_000020,,688396.SH,BUY,2021-11-03,2021-11-04,1000,1000,0,0,1000,64.92,64.98,16.25,0.0,1.3,60.0,77.55,FILLED,Top-K目标建仓/加仓,
ORD_000021,,000157.SZ,BUY,2021-11-03,2021-11-04,16300,16300,0,0,16300,7.0,7.04,28.69,0.0,2.3,163.0,193.99,FILLED,Top-K目标建仓/加仓,
ORD_000022,,603260.SH,BUY,2021-11-03,2021-11-04,400,400,0,0,400,164.83,163.76,16.38,0.0,1.31,64.0,81.69,FILLED,Top-K目标建仓/加仓,
ORD_000023,,603392.SH,BUY,2021-11-03,2021-11-04,300,300,0,0,300,219.5,221.84,16.64,0.0,1.33,66.0,83.97,FILLED,Top-K目标建仓/加仓,
ORD_000024,,000063.SZ,BUY,2021-11-03,2021-11-04,3600,3600,0,0,3600,31.08,31.23,28.11,0.0,2.25,108.0,138.36,FILLED,Top-K目标建仓/加仓,
ORD_000014_P6200,ORD_000014,601018.SH,SELL,2021-11-03,2021-11-05,30000,6200,23800,0,3400,3.71,3.73,5.0,12.68,0.25,0.0,17.93,PARTIALLY_FILLED,调仓剔除(掉出Top-K),
ORD_000015,,600415.SH,SELL,2021-11-03,2021-11-05,25300,25300,0,0,4000,5.15,5.11,5.11,20.44,0.41,40.0,65.96,FILLED,调仓剔除(掉出Top-K),
ORD_000017_P8200,ORD_000017,688009.SH,BUY,2021-11-03,2021-11-05,14000,8200,5800,0,3700,4.89,4.9,5.0,0.0,0.36,0.0,5.36,PARTIALLY_FILLED,Top-K目标建仓/加仓,
ORD_000018,,000708.SZ,BUY,2021-11-03,2021-11-05,6100,6100,0,0,4100,18.78,18.95,19.42,0.0,1.55,82.0,102.97,FILLED,Top-K目标建仓/加仓,
ORD_000014_P8700,ORD_000014,601018.SH,SELL,2021-11-03,2021-11-08,30000,8700,21300,0,2500,3.71,3.71,5.0,9.28,0.19,0.0,14.47,PARTIALLY_FILLED,调仓剔除(掉出Top-K),
ORD_000025,,603392.SH,SELL,2021-11-05,2021-11-08,300,300,0,0,300,222.0,221.16,16.59,66.35,1.33,66.0,150.27,FILLED,"触发跟踪止盈 (最高浮盈: 5.39%, 自高点回撤: 5.05%)",
ORD_000017_P12400,ORD_000017,688009.SH,BUY,2021-11-03,2021-11-08,14000,12400,1600,0,4200,4.89,4.89,5.13,0.0,0.41,0.0,5.54,PARTIALLY_FILLED,Top-K目标建仓/加仓,
ORD_000014_P11500,ORD_000014,601018.SH,SELL,2021-11-03,2021-11-09,30000,11500,18500,0,2800,3.71,3.71,5.0,10.39,0.21,0.0,15.6,PARTIALLY_FILLED,调仓剔除(掉出Top-K),
ORD_000017,,688009.SH,BUY,2021-11-03,2021-11-09,14000,14000,0,0,1600,4.89,4.89,5.0,0.0,0.16,0.0,5.16,FILLED,Top-K目标建仓/加仓,
ORD_000014_P15700,ORD_000014,601018.SH,SELL,2021-11-03,2021-11-10,30000,15700,14300,0,4200,3.71,3.71,5.0,15.58,0.31,0.0,20.89,PARTIALLY_FILLED,调仓剔除(掉出Top-K),
ORD_000014_P19800,ORD_000014,601018.SH,SELL,2021-11-03,2021-11-11,30000,19800,10200,0,4100,3.71,3.69,5.0,15.13,0.3,0.0,20.43,PARTIALLY_FILLED,调仓剔除(掉出Top-K),
ORD_000014_P22200,ORD_000014,601018.SH,SELL,2021-11-03,2021-11-12,30000,22200,7800,0,2400,3.71,3.73,5.0,8.95,0.18,0.0,14.13,PARTIALLY_FILLED,调仓剔除(掉出Top-K),
ORD_000014_P25100,ORD_000014,601018.SH,SELL,2021-11-03,2021-11-15,30000,25100,4900,0,2900,3.71,3.72,5.0,10.79,0.22,0.0,16.01,PARTIALLY_FILLED,调仓剔除(掉出Top-K),
ORD_000026,,000002.SZ,SELL,2021-11-12,2021-11-15,6300,6300,0,0,6300,19.76,19.54,30.78,123.1,2.46,126.0,282.34,FILLED,"触发跟踪止盈 (最高浮盈: 15.59%, 自高点回撤: 5.18%)",
ORD_000027,,688396.SH,SELL,2021-11-12,2021-11-15,1000,1000,0,0,1000,65.41,65.34,16.34,65.34,1.31,70.0,152.99,FILLED,"触发跟踪止盈 (最高浮盈: 8.62%, 自高点回撤: 7.33%)",
ORD_000014_P29900,ORD_000014,601018.SH,SELL,2021-11-03,2021-11-16,30000,29900,100,0,4800,3.71,3.75,5.0,18.0,0.36,0.0,23.36,PARTIALLY_FILLED,调仓剔除(掉出Top-K),
ORD_000028,,603260.SH,SELL,2021-11-15,2021-11-16,400,400,0,0,400,153.9,154.92,15.49,61.97,1.24,64.0,142.7,FILLED,"触发跟踪止盈 (最高浮盈: 6.52%, 自高点回撤: 11.77%)",
ORD_000014,,601018.SH,SELL,2021-11-03,2021-11-17,30000,30000,0,0,100,3.71,3.77,5.0,0.38,0.01,0.0,5.39,FILLED,调仓剔除(掉出Top-K),
ORD_000029_P5200,ORD_000029,000708.SZ,SELL,2021-11-23,2021-11-24,6100,5200,900,0,5200,20.85,20.96,27.25,108.99,2.18,104.0,242.42,PARTIALLY_FILLED,"触发跟踪止盈 (最高浮盈: 17.15%, 自高点回撤: 5.66%)",
ORD_000029,,000708.SZ,SELL,2021-11-23,2021-11-25,6100,6100,0,0,900,20.85,20.87,5.0,18.78,0.38,18.0,42.16,FILLED,"触发跟踪止盈 (最高浮盈: 17.15%, 自高点回撤: 5.66%)",
ORD_000030,,000063.SZ,SELL,2021-11-26,2021-11-29,3600,3600,0,0,3600,31.22,30.82,27.74,110.95,2.22,108.0,248.91,FILLED,"触发跟踪止盈 (最高浮盈: 5.32%, 自高点回撤: 5.08%)",
ORD_000031_P5900,ORD_000031,688009.SH,SELL,2021-12-01,2021-12-02,14000,5900,8100,0,5900,4.91,4.91,7.24,28.97,0.58,0.0,36.79,PARTIALLY_FILLED,调仓剔除(掉出Top-K),
ORD_000032,,000157.SZ,SELL,2021-12-01,2021-12-02,16300,16300,0,0,16300,7.09,7.07,28.81,115.24,2.3,163.0,309.35,FILLED,调仓剔除(掉出Top-K),
ORD_000033,,688981.SH,BUY,2021-12-01,2021-12-02,1000,1000,0,0,1000,54.5,54.5,13.62,0.0,1.09,50.0,64.71,FILLED,Top-K目标建仓/加仓,
ORD_000034,,688396.SH,BUY,2021-12-01,2021-12-02,700,700,0,0,700,71.68,71.46,12.51,0.0,1.0,49.0,62.51,FILLED,Top-K目标建仓/加仓,
ORD_000035,,688256.SH,BUY,2021-12-01,2021-12-02,500,500,0,0,500,94.8,94.55,11.82,0.0,0.95,45.0,57.77,FILLED,Top-K目标建仓/加仓,
ORD_000036,,603369.SH,BUY,2021-12-01,2021-12-02,2000,2000,0,0,2000,56.46,56.49,28.25,0.0,2.26,120.0,150.51,FILLED,Top-K目标建仓/加仓,
ORD_000037,,603260.SH,BUY,2021-12-01,2021-12-02,300,300,0,0,300,144.6,142.59,10.69,0.0,0.86,42.0,53.55,FILLED,Top-K目标建仓/加仓,
ORD_000038,,603019.SH,BUY,2021-12-01,2021-12-02,4100,4100,0,0,4100,27.96,27.95,28.65,0.0,2.29,123.0,153.94,FILLED,Top-K目标建仓/加仓,
ORD_000039,,601985.SH,BUY,2021-12-01,2021-12-02,7800,7800,0,0,7800,7.1,7.08,13.81,0.0,1.1,78.0,92.91,FILLED,Top-K目标建仓/加仓,
ORD_000040,,000963.SZ,BUY,2021-12-01,2021-12-02,3300,3300,0,0,3300,34.57,34.48,28.45,0.0,2.28,99.0,129.73,FILLED,Top-K目标建仓/加仓,
ORD_000031,,688009.SH,SELL,2021-12-01,2021-12-03,14000,14000,0,0,8100,4.91,4.9,9.92,39.69,0.79,0.0,50.4,FILLED,调仓剔除(掉出Top-K),
ORD_000041,,688256.SH,SELL,2021-12-14,2021-12-15,500,500,0,0,500,98.9,99.4,12.43,49.7,0.99,50.0,113.12,FILLED,"触发跟踪止盈 (最高浮盈: 12.85%, 自高点回撤: 7.31%)",
ORD_000042,,603369.SH,SELL,2021-12-15,2021-12-16,2000,2000,0,0,2000,60.12,59.6,29.8,119.2,2.38,120.0,271.38,FILLED,"触发跟踪止盈 (最高浮盈: 12.20%, 自高点回撤: 5.14%)",
ORD_000043,,688396.SH,SELL,2021-12-17,2021-12-20,700,700,0,0,700,64.55,64.84,11.35,45.39,0.91,42.0,99.65,FILLED,触发个股硬止损 (浮亏: -9.67% <= -8.0%),
ORD_000044,,601985.SH,SELL,2021-12-20,2021-12-21,7800,7800,0,0,7800,7.33,7.34,14.31,57.25,1.15,78.0,150.71,FILLED,"触发跟踪止盈 (最高浮盈: 11.58%, 自高点回撤: 7.22%)",
ORD_000045,,000963.SZ,SELL,2021-12-20,2021-12-21,3300,3300,0,0,3300,34.67,34.97,28.85,115.4,2.31,132.0,278.56,FILLED,"触发跟踪止盈 (最高浮盈: 8.03%, 自高点回撤: 6.93%)",
ORD_000046,,603260.SH,SELL,2021-12-24,2021-12-27,300,300,0,0,300,127.5,126.35,9.48,37.91,0.76,39.0,87.15,FILLED,触发个股硬止损 (浮亏: -10.58% <= -8.0%),
ORD_000047,,603019.SH,SELL,2021-12-29,2021-12-30,4100,4100,0,0,4100,27.25,27.18,27.86,111.44,2.23,123.0,264.53,FILLED,调仓剔除(掉出Top-K),
ORD_000048,,688981.SH,SELL,2021-12-29,2021-12-30,200,200,0,0,200,52.73,52.7,5.0,10.54,0.21,10.0,25.75,FILLED,Top-K目标再平衡减仓,
ORD_000049,,688521.SH,BUY,2021-12-29,2021-12-30,600,600,0,0,600,74.48,74.55,11.18,0.0,0.89,42.0,54.07,FILLED,Top-K目标建仓/加仓,
ORD_000050,,688396.SH,BUY,2021-12-29,2021-12-30,700,700,0,0,700,63.63,63.66,11.14,0.0,0.89,42.0,54.03,FILLED,Top-K目标建仓/加仓,
ORD_000051,,688256.SH,BUY,2021-12-29,2021-12-30,500,500,0,0,500,89.97,89.97,11.25,0.0,0.9,45.0,57.15,FILLED,Top-K目标建仓/加仓,
ORD_000052,,603369.SH,BUY,2021-12-29,2021-12-30,2100,2100,0,0,2100,54.5,54.83,28.79,0.0,2.3,105.0,136.09,FILLED,Top-K目标建仓/加仓,
ORD_000053,,603260.SH,BUY,2021-12-29,2021-12-30,300,300,0,0,300,130.98,132.13,9.91,0.0,0.79,39.0,49.7,FILLED,Top-K目标建仓/加仓,
ORD_000054,,601985.SH,BUY,2021-12-29,2021-12-30,5700,5700,0,0,5700,8.03,8.03,11.44,0.0,0.92,57.0,69.36,FILLED,Top-K目标建仓/加仓,
ORD_000055_P9600,ORD_000055,601901.SH,BUY,2021-12-29,2021-12-30,14900,9600,5300,0,9600,7.79,7.81,18.74,0.0,1.5,96.0,116.24,PARTIALLY_FILLED,Top-K目标建仓/加仓,
ORD_000055,,601901.SH,BUY,2021-12-29,2021-12-31,14900,14900,0,0,5300,7.79,7.88,10.44,0.0,0.84,53.0,64.28,FILLED,Top-K目标建仓/加仓,
ORD_000056,,688256.SH,SELL,2022-01-04,2022-01-05,500,500,0,0,500,98.58,96.9,12.11,48.45,0.97,50.0,111.53,FILLED,"触发跟踪止盈 (最高浮盈: 17.26%, 自高点回撤: 6.56%)",
ORD_000057,,601985.SH,SELL,2022-01-04,2022-01-05,5700,5700,0,0,5700,8.16,8.08,11.51,46.06,0.92,57.0,115.49,FILLED,"触发跟踪止盈 (最高浮盈: 8.47%, 自高点回撤: 6.31%)",
ORD_000058,,603260.SH,SELL,2022-01-05,2022-01-06,300,300,0,0,300,120.56,120.18,9.01,36.05,0.72,36.0,81.78,FILLED,触发个股硬止损 (浮亏: -8.76% <= -8.0%),
ORD_000059,,688521.SH,SELL,2022-01-06,2022-01-07,600,600,0,0,600,73.51,74.43,11.16,44.66,0.89,42.0,98.71,FILLED,"触发跟踪止盈 (最高浮盈: 6.81%, 自高点回撤: 7.69%)",
ORD_000060,,603369.SH,SELL,2022-01-13,2022-01-14,2100,2100,0,0,2100,49.94,49.33,25.9,103.59,2.07,105.0,236.56,FILLED,触发个股硬止损 (浮亏: -8.92% <= -8.0%),
ORD_000061,,688396.SH,SELL,2022-01-20,2022-01-21,700,700,0,0,700,58.26,57.84,10.12,40.49,0.81,42.0,93.42,FILLED,触发个股硬止损 (浮亏: -8.48% <= -8.0%),
ORD_000062,,688981.SH,SELL,2022-01-25,2022-01-26,800,800,0,0,800,50.06,49.99,10.0,39.99,0.8,40.0,90.79,FILLED,触发个股硬止损 (浮亏: -8.15% <= -8.0%),
ORD_000071,,601901.SH,SELL,2022-01-27,2022-01-28,1300,1300,0,0,1300,7.41,7.47,5.0,9.71,0.19,13.0,27.9,FILLED,Top-K目标再平衡减仓,
ORD_000063,,600549.SH,BUY,2022-01-27,2022-01-28,5100,5100,0,0,5100,19.39,19.54,24.91,0.0,1.99,102.0,128.9,FILLED,Top-K目标建仓/加仓,
ORD_000064_P14500,ORD_000064,600023.SH,BUY,2022-01-27,2022-01-28,27900,14500,13400,0,14500,3.6,3.6,13.05,0.0,1.04,0.0,14.09,PARTIALLY_FILLED,Top-K目标建仓/加仓,
ORD_000065_P9800,ORD_000065,600061.SH,BUY,2022-01-27,2022-01-28,13300,9800,3500,0,9800,7.55,7.6,18.62,0.0,1.49,98.0,118.11,PARTIALLY_FILLED,Top-K目标建仓/加仓,
ORD_000066,,000988.SZ,BUY,2022-01-27,2022-01-28,4200,4200,0,0,4200,23.78,24.26,25.47,0.0,2.04,84.0,111.51,FILLED,Top-K目标建仓/加仓,
ORD_000067,,601898.SH,BUY,2022-01-27,2022-01-28,16000,16000,0,0,16000,6.27,6.28,25.12,0.0,2.01,160.0,187.13,FILLED,Top-K目标建仓/加仓,
ORD_000068_P3400,ORD_000068,600674.SH,BUY,2022-01-27,2022-01-28,8900,3400,5500,0,3400,11.2,11.22,9.54,0.0,0.76,34.0,44.3,PARTIALLY_FILLED,Top-K目标建仓/加仓,
ORD_000069,,000975.SZ,BUY,2022-01-27,2022-01-28,12400,12400,0,0,12400,8.1,8.04,24.92,0.0,1.99,124.0,150.91,FILLED,Top-K目标建仓/加仓,
ORD_000070,,002050.SZ,BUY,2022-01-27,2022-01-28,5300,5300,0,0,5300,18.96,19.17,25.4,0.0,2.03,106.0,133.43,FILLED,Top-K目标建仓/加仓,
ORD_000064,,600023.SH,BUY,2022-01-27,2022-02-07,27900,27900,0,0,13400,3.6,3.66,12.26,0.0,0.98,0.0,13.24,FILLED,Top-K目标建仓/加仓,
ORD_000065,,600061.SH,BUY,2022-01-27,2022-02-07,13300,13300,0,0,3500,7.55,7.56,6.62,0.0,0.53,35.0,42.15,FILLED,Top-K目标建仓/加仓,
ORD_000068_P6700,ORD_000068,600674.SH,BUY,2022-01-27,2022-02-07,8900,6700,2200,0,3300,11.2,11.2,9.24,0.0,0.74,33.0,42.98,PARTIALLY_FILLED,Top-K目标建仓/加仓,
ORD_000068,,600674.SH,BUY,2022-01-27,2022-02-08,8900,8900,0,0,2200,11.2,11.35,6.24,0.0,0.5,22.0,28.74,FILLED,Top-K目标建仓/加仓,
ORD_000072,,600023.SH,SELL,2022-02-24,2022-02-25,27900,27900,0,0,27900,3.65,3.66,25.53,102.11,2.04,0.0,129.68,FILLED,"触发跟踪止盈 (最高浮盈: 6.92%, 自高点回撤: 5.93%)",
ORD_000073,,601898.SH,SELL,2022-02-25,2022-02-28,16000,16000,0,0,16000,6.66,6.69,26.76,107.04,2.14,160.0,295.94,FILLED,"触发跟踪止盈 (最高浮盈: 16.24%, 自高点回撤: 8.77%)",
ORD_000074,,000975.SZ,SELL,2022-02-25,2022-02-28,12400,12400,0,0,12400,9.23,9.21,28.55,114.2,2.28,124.0,269.03,FILLED,"触发跟踪止盈 (最高浮盈: 23.13%, 自高点回撤: 6.77%)",
ORD_000075_P6800,ORD_000075,601901.SH,SELL,2022-02-28,2022-03-01,13600,6800,6800,0,6800,7.18,7.17,12.19,48.76,0.98,68.0,129.93,PARTIALLY_FILLED,触发个股硬止损 (浮亏: -8.39% <= -8.0%),
ORD_000075_P11400,ORD_000075,601901.SH,SELL,2022-02-28,2022-03-02,13600,11400,2200,0,4600,7.18,7.2,8.28,33.12,0.66,46.0,88.06,PARTIALLY_FILLED,触发个股硬止损 (浮亏: -8.39% <= -8.0%),
ORD_000075,,601901.SH,SELL,2022-02-28,2022-03-03,13600,13600,0,0,2200,7.18,7.23,5.0,15.91,0.32,22.0,43.23,FILLED,触发个股硬止损 (浮亏: -8.39% <= -8.0%),
ORD_000076_P3900,ORD_000076,600674.SH,SELL,2022-03-03,2022-03-04,8900,3900,5000,0,3900,12.28,12.2,11.89,47.58,0.95,39.0,99.42,PARTIALLY_FILLED,调仓剔除(掉出Top-K),
ORD_000079,,600061.SH,SELL,2022-03-03,2022-03-04,700,700,0,0,700,7.49,7.45,5.0,5.21,0.1,7.0,17.31,FILLED,Top-K目标再平衡减仓,
ORD_000083,,000988.SZ,SELL,2022-03-03,2022-03-04,400,400,0,0,400,24.65,24.55,5.0,9.82,0.2,8.0,23.02,FILLED,Top-K目标再平衡减仓,
ORD_000085,,002050.SZ,SELL,2022-03-03,2022-03-04,600,600,0,0,600,19.74,19.58,5.0,11.75,0.23,12.0,28.98,FILLED,Top-K目标再平衡减仓,
ORD_000086,,600549.SH,SELL,2022-03-03,2022-03-04,800,800,0,0,800,21.66,21.55,5.0,17.24,0.34,16.0,38.58,FILLED,Top-K目标再平衡减仓,
ORD_000077,,603369.SH,BUY,2022-03-03,2022-03-04,1800,1800,0,0,1800,49.9,49.57,22.31,0.0,1.78,90.0,114.09,FILLED,Top-K目标建仓/加仓,
ORD_000078,,600886.SH,BUY,2022-03-03,2022-03-04,9200,9200,0,0,9200,10.26,10.23,23.53,0.0,1.88,92.0,117.41,FILLED,Top-K目标建仓/加仓,
ORD_000080_P17000,ORD_000080,600023.SH,BUY,2022-03-03,2022-03-04,25300,17000,8300,0,17000,3.74,3.74,15.89,0.0,1.27,0.0,17.16,PARTIALLY_FILLED,Top-K目标建仓/加仓,
ORD_000081,,601898.SH,BUY,2022-03-03,2022-03-04,12500,12500,0,0,12500,7.57,7.61,23.78,0.0,1.9,125.0,150.68,FILLED,Top-K目标建仓/加仓,
ORD_000082,,002384.SZ,BUY,2022-03-03,2022-03-04,4500,4500,0,0,4500,20.6,20.33,22.87,0.0,1.83,90.0,114.7,FILLED,Top-K目标建仓/加仓,
ORD_000084_P5400,ORD_000084,601901.SH,BUY,2022-03-03,2022-03-04,13000,5400,7600,0,5400,7.27,7.26,9.8,0.0,0.78,54.0,64.58,PARTIALLY_FILLED,Top-K目标建仓/加仓,
ORD_000076_P8600,ORD_000076,600674.SH,SELL,2022-03-03,2022-03-07,8900,8600,300,0,4700,12.28,12.16,14.29,57.15,1.14,47.0,119.58,PARTIALLY_FILLED,调仓剔除(掉出Top-K),
ORD_000087,,002050.SZ,SELL,2022-03-04,2022-03-07,4700,4700,0,0,4700,19.2,19.08,22.42,89.68,1.79,94.0,207.89,FILLED,"触发跟踪止盈 (最高浮盈: 7.36%, 自高点回撤: 6.71%)",
ORD_000080,,600023.SH,BUY,2022-03-03,2022-03-07,25300,25300,0,0,8300,3.74,3.69,7.66,0.0,0.61,0.0,8.27,FILLED,Top-K目标建仓/加仓,
ORD_000084,,601901.SH,BUY,2022-03-03,2022-03-07,13000,13000,0,0,7600,7.27,7.22,13.72,0.0,1.1,76.0,90.82,FILLED,Top-K目标建仓/加仓,
ORD_000076,,600674.SH,SELL,2022-03-03,2022-03-08,8900,8900,0,0,300,12.28,12.02,5.0,3.61,0.07,3.0,11.68,FILLED,调仓剔除(掉出Top-K),
ORD_000088,,600549.SH,SELL,2022-03-07,2022-03-08,4300,4300,0,0,4300,20.85,20.83,22.39,89.57,1.79,86.0,199.75,FILLED,"触发跟踪止盈 (最高浮盈: 13.51%, 自高点回撤: 6.00%)",
ORD_000089,,601898.SH,SELL,2022-03-08,2022-03-09,12500,12500,0,0,12500,7.44,7.45,23.28,93.12,1.86,125.0,243.26,FILLED,"触发跟踪止盈 (最高浮盈: 6.31%, 自高点回撤: 8.03%)",
ORD_000090_P9400,ORD_000090,600061.SH,SELL,2022-03-09,2022-03-10,12600,9400,3200,0,9400,6.83,6.97,16.38,65.52,1.31,94.0,177.21,PARTIALLY_FILLED,触发个股硬止损 (浮亏: -10.00% <= -8.0%),
ORD_000091,,000988.SZ,SELL,2022-03-09,2022-03-10,3800,3800,0,0,3800,22.25,22.72,21.58,86.34,1.73,76.0,185.65,FILLED,触发个股硬止损 (浮亏: -8.29% <= -8.0%),
ORD_000090,,600061.SH,SELL,2022-03-09,2022-03-11,12600,12600,0,0,3200,6.83,6.77,5.42,21.66,0.43,32.0,59.51,FILLED,触发个股硬止损 (浮亏: -10.00% <= -8.0%),
ORD_000092,,601901.SH,SELL,2022-03-10,2022-03-11,13000,13000,0,0,13000,6.65,6.6,21.45,85.8,1.72,130.0,238.97,FILLED,触发个股硬止损 (浮亏: -8.11% <= -8.0%),
ORD_000093,,603369.SH,SELL,2022-03-14,2022-03-15,1800,1800,0,0,1800,44.92,42.91,19.31,77.24,1.54,72.0,170.09,FILLED,触发个股硬止损 (浮亏: -9.38% <= -8.0%),
ORD_000094,,600886.SH,SELL,2022-03-15,2022-03-16,9200,9200,0,0,9200,9.19,9.33,21.46,85.84,1.72,92.0,201.02,FILLED,触发个股硬止损 (浮亏: -10.17% <= -8.0%),
