date,total_equity,cash,holdings_value,num_positions,benchmark_equity,benchmark_close,strategy_return,benchmark_return,excess_return,cum_strategy_return,cum_benchmark_return,nav_strategy,nav_benchmark,drawdown_pct
2021-09-29,1000000.0,1000000.0,0.0,0,1000000.0,4833.928,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-09-30,1009185.33516,267710.33515999996,741475.0,8,1006714.0015325011,4866.383,0.009185335159999974,0.006714001532501124,0.0024713336274988507,0.009185335159999974,0.006714001532501124,1.00918533516,1.0067140015325011,0.0
2021-10-08,993078.0790799999,111164.07907999997,881914.0,8,1019862.3148710531,4929.941,-0.015960652140715403,0.01306062428707322,-0.029021276427788623,-0.006921920920000102,0.019862314871053055,0.9930780790799999,1.019862314871053,-1.5961
2021-10-11,990741.13192,176357.13191999999,814384.0,7,1021155.4661136863,4936.192,-0.0023532360740103897,0.0012679664929051704,-0.00362120256691556,-0.009258868080000093,0.02115546611368635,0.9907411319199999,1.0211554661136863,-1.8276
2021-10-12,1000188.7531399999,250576.75314,749612.0,7,1010324.7297022216,4883.837,0.009535912980306982,-0.010606354047816402,0.020142267028123384,0.00018875313999999754,0.010324729702221536,1.00018875314,1.0103247297022215,-0.8915
2021-10-13,1015605.22337,280090.22336999996,735515.0,6,1021965.7802102142,4940.109,0.015413560871986975,0.011522088063135483,0.0038914728088514927,0.015605223369999921,0.021965780210214225,1.01560522337,1.0219657802102142,0.0
2021-10-14,1012025.22337,280090.22336999996,731935.0,6,1016484.316688209,4913.612,-0.003524991716880699,-0.0053636468345130695,0.0018386551176323707,0.012025223370000004,0.016484316688208933,1.01202522337,1.016484316688209,-0.3525
2021-10-15,1019536.22337,280090.22336999996,739446.0,6,1020310.6045435515,4932.108,0.007421751777083818,0.0037642369808605913,0.003657514796223227,0.01953622337000005,0.02031060454355149,1.01953622337,1.0203106045435515,0.0
2021-10-18,1020705.31666,408200.31666,612505.0,5,1008450.063799047,4874.775,0.0011466912731512569,-0.011624441313937361,0.012771132587088618,0.020705316659999973,0.008450063799047003,1.02070531666,1.008450063799047,0.0
2021-10-19,1025978.75686,597846.75686,428132.0,4,1018369.119275256,4922.723,0.005166466867495112,0.009835941146001614,-0.004669474278506502,0.025978756860000063,0.018369119275255974,1.02597875686,1.018369119275256,0.0
2021-10-20,1022957.7613599999,669405.7613599999,353552.0,4,1015775.3694304095,4910.185,-0.002944501023828039,-0.002546964352858949,-0.00039753667096908973,0.02295776135999983,0.01577536943040947,1.0229577613599998,1.0157753694304095,-0.2945
2021-10-21,1030023.5489899999,703189.5489899999,326834.0,3,1019464.0880046206,4928.016,0.006907213471459617,0.0036314314022789507,0.003275782069180666,0.030023548989999815,0.019464088004620628,1.0300235489899998,1.0194640880046206,0.0
2021-10-22,1022447.19141,723917.19141,298530.0,3,1026023.7636969356,4959.725,-0.007355518800933214,0.006434435277807626,-0.01378995407874084,0.022447191409999956,0.026023763696935598,1.02244719141,1.0260237636969356,-0.7356
