order_id,parent_order_id,symbol,side,signal_date,execution_date,requested_shares,cumulative_filled_shares,remaining_shares,cancelled_shares,filled_shares,signal_price,execution_price,commission,stamp_tax,transfer_fee,slippage,total_cost,status,reason,reject_reason
ORD_000038,,000001.SZ,SELL,2022-08-26,2022-08-29,900,900,0,0,900,12.61,12.49,5.0,11.24,0.11,9.0,25.35,FILLED,Top-K目标再平衡减仓,
ORD_000039,,600000.SH,SELL,2022-08-26,2022-08-29,13700,13700,0,0,13700,7.22,7.15,24.49,97.95,0.98,137.0,260.42,FILLED,Top-K目标再平衡减仓,
ORD_000040,,000001.SZ,BUY,2022-09-26,2022-09-27,300,300,0,0,300,12.0,12.01,5.0,0.0,0.04,3.0,8.04,FILLED,Top-K目标建仓/加仓,
ORD_000041,,600000.SH,BUY,2022-09-26,2022-09-27,200,200,0,0,200,7.06,7.05,5.0,0.0,0.01,2.0,7.01,FILLED,Top-K目标建仓/加仓,
ORD_000042,,000001.SZ,SELL,2022-10-10,2022-10-11,6700,6700,0,0,6700,11.47,11.53,19.31,77.25,0.77,67.0,164.33,FILLED,触发个股硬止损 (浮亏: -9.26% <= -8.0%),
ORD_000043,,000001.SZ,BUY,2022-10-31,2022-11-01,7700,7700,0,0,7700,10.34,10.39,20.0,0.0,0.8,77.0,97.8,FILLED,Top-K目标建仓/加仓,
ORD_000044,,600000.SH,BUY,2022-10-31,2022-11-01,600,600,0,0,600,6.64,6.69,5.0,0.0,0.04,6.0,11.04,FILLED,Top-K目标建仓/加仓,
ORD_000045,,000001.SZ,SELL,2022-11-18,2022-11-21,7700,7700,0,0,7700,11.59,11.47,22.08,88.32,0.88,77.0,188.28,FILLED,"触发跟踪止盈 (最高浮盈: 18.19%, 自高点回撤: 5.62%)",
ORD_000047,,600000.SH,SELL,2022-11-28,2022-11-29,600,600,0,0,600,7.07,7.09,5.0,4.25,0.04,6.0,15.29,FILLED,Top-K目标再平衡减仓,
ORD_000046,,000001.SZ,BUY,2022-11-28,2022-11-29,6800,6800,0,0,6800,11.81,12.17,20.69,0.0,0.83,68.0,89.52,FILLED,Top-K目标建仓/加仓,
ORD_000048,,000001.SZ,SELL,2022-12-02,2022-12-05,6800,6800,0,0,6800,12.9,13.08,22.24,88.94,0.89,68.0,180.07,FILLED,"触发跟踪止盈 (最高浮盈: 12.24%, 自高点回撤: 5.56%)",
ORD_000049,,000001.SZ,BUY,2022-12-26,2022-12-27,6300,6300,0,0,6300,12.77,12.88,20.29,0.0,0.81,63.0,84.1,FILLED,Top-K目标建仓/加仓,
ORD_000050,,600000.SH,BUY,2022-12-26,2022-12-27,100,100,0,0,100,7.1,7.14,5.0,0.0,0.01,1.0,6.01,FILLED,Top-K目标建仓/加仓,
ORD_000051,,000001.SZ,SELL,2023-01-31,2023-02-01,800,800,0,0,800,14.99,15.01,5.0,12.01,0.12,16.0,33.13,FILLED,Top-K目标再平衡减仓,
ORD_000052,,600000.SH,SELL,2023-01-31,2023-02-01,300,300,0,0,300,7.37,7.39,5.0,2.22,0.02,3.0,10.24,FILLED,Top-K目标再平衡减仓,
ORD_000053,,000001.SZ,SELL,2023-02-01,2023-02-02,5500,5500,0,0,5500,14.7,14.73,20.25,81.02,0.81,55.0,157.08,FILLED,"触发跟踪止盈 (最高浮盈: 22.20%, 自高点回撤: 6.61%)",
ORD_000054,,000001.SZ,BUY,2023-02-28,2023-03-01,6000,6000,0,0,6000,13.78,13.81,20.71,0.0,0.83,60.0,81.54,FILLED,Top-K目标建仓/加仓,
ORD_000055,,600000.SH,BUY,2023-02-28,2023-03-01,300,300,0,0,300,7.18,7.18,5.0,0.0,0.02,3.0,8.02,FILLED,Top-K目标建仓/加仓,
ORD_000056,,000001.SZ,SELL,2023-03-20,2023-03-21,6000,6000,0,0,6000,12.57,12.64,18.96,75.84,0.76,60.0,155.56,FILLED,触发个股硬止损 (浮亏: -8.98% <= -8.0%),
ORD_000058,,600000.SH,SELL,2023-03-28,2023-03-29,100,100,0,0,100,7.18,7.22,5.0,0.72,0.01,1.0,6.73,FILLED,Top-K目标再平衡减仓,
ORD_000057,,000001.SZ,BUY,2023-03-28,2023-03-29,6500,6500,0,0,6500,12.64,12.74,20.7,0.0,0.83,65.0,86.53,FILLED,Top-K目标建仓/加仓,
ORD_000060,,600000.SH,SELL,2023-04-26,2023-04-27,400,400,0,0,400,7.46,7.47,5.0,2.99,0.03,4.0,12.02,FILLED,Top-K目标再平衡减仓,
ORD_000059,,000001.SZ,BUY,2023-04-26,2023-04-27,200,200,0,0,200,12.12,12.07,5.0,0.0,0.02,2.0,7.02,FILLED,Top-K目标建仓/加仓,
ORD_000061,,600000.SH,SELL,2023-05-10,2023-05-11,11000,11000,0,0,11000,7.7,7.71,21.2,84.81,0.85,110.0,216.86,FILLED,"触发跟踪止盈 (最高浮盈: 14.66%, 自高点回撤: 6.33%)",
ORD_000062,,000001.SZ,SELL,2023-05-10,2023-05-11,6700,6700,0,0,6700,12.84,12.94,21.67,86.7,0.87,67.0,176.24,FILLED,"触发跟踪止盈 (最高浮盈: 6.92%, 自高点回撤: 5.59%)",
ORD_000063,,000001.SZ,BUY,2023-05-29,2023-05-30,6900,6900,0,0,6900,11.98,11.99,20.68,0.0,0.83,69.0,90.51,FILLED,Top-K目标建仓/加仓,
ORD_000064,,600000.SH,BUY,2023-05-29,2023-05-30,11100,11100,0,0,11100,7.41,7.43,20.62,0.0,0.82,111.0,132.44,FILLED,Top-K目标建仓/加仓,
ORD_000065,,000001.SZ,BUY,2023-06-28,2023-06-29,300,300,0,0,300,11.3,11.3,5.0,0.0,0.03,3.0,8.03,FILLED,Top-K目标建仓/加仓,
ORD_000066,,600000.SH,BUY,2023-06-28,2023-06-29,200,200,0,0,200,7.21,7.22,5.0,0.0,0.01,2.0,7.01,FILLED,Top-K目标建仓/加仓,
ORD_000067,,000001.SZ,SELL,2023-07-26,2023-07-27,200,200,0,0,200,11.67,11.67,5.0,2.33,0.02,2.0,9.35,FILLED,Top-K目标再平衡减仓,
ORD_000068,,000001.SZ,BUY,2023-08-23,2023-08-24,200,200,0,0,200,11.25,11.3,5.0,0.0,0.02,2.0,7.02,FILLED,Top-K目标建仓/加仓,
ORD_000069,,600000.SH,BUY,2023-08-23,2023-08-24,300,300,0,0,300,7.02,7.04,5.0,0.0,0.02,3.0,8.02,FILLED,Top-K目标建仓/加仓,
ORD_000071,,600000.SH,SELL,2023-09-20,2023-09-21,100,100,0,0,100,7.13,7.12,5.0,0.36,0.01,1.0,6.37,FILLED,Top-K目标再平衡减仓,
ORD_000070,,000001.SZ,BUY,2023-09-20,2023-09-21,100,100,0,0,100,11.15,11.15,5.0,0.0,0.01,1.0,6.01,FILLED,Top-K目标建仓/加仓,
ORD_000072,,000001.SZ,SELL,2023-09-21,2023-09-22,7300,7300,0,0,7300,11.05,11.02,20.11,40.22,0.8,73.0,134.13,FILLED,"触发跟踪止盈 (最高浮盈: 5.02%, 自高点回撤: 11.81%)",
ORD_000073,,600000.SH,SELL,2023-10-24,2023-10-25,11500,11500,0,0,11500,6.82,6.85,19.69,39.39,0.79,115.0,174.87,FILLED,触发个股硬止损 (浮亏: -8.04% <= -8.0%),
ORD_000074,,000001.SZ,BUY,2023-10-26,2023-10-27,7800,7800,0,0,7800,10.41,10.39,20.26,0.0,0.81,78.0,99.07,FILLED,Top-K目标建仓/加仓,
ORD_000075_P9700,ORD_000075,600000.SH,BUY,2023-10-26,2023-10-27,11700,9700,2000,0,9700,6.96,6.97,16.9,0.0,0.68,97.0,114.58,PARTIALLY_FILLED,Top-K目标建仓/加仓,
ORD_000075,,600000.SH,BUY,2023-10-26,2023-10-30,11700,11700,0,0,2000,6.96,6.87,5.0,0.0,0.14,20.0,25.14,FILLED,Top-K目标建仓/加仓,
ORD_000076,,000001.SZ,BUY,2023-11-23,2023-11-24,200,200,0,0,200,10.15,10.12,5.0,0.0,0.02,2.0,7.02,FILLED,Top-K目标建仓/加仓,
ORD_000077,,000001.SZ,SELL,2023-12-05,2023-12-06,8000,8000,0,0,8000,9.48,9.43,18.86,37.72,0.75,80.0,137.33,FILLED,触发个股硬止损 (浮亏: -8.70% <= -8.0%),
ORD_000078,,000001.SZ,BUY,2023-12-21,2023-12-22,8700,8700,0,0,8700,9.17,9.2,20.01,0.0,0.8,87.0,107.81,FILLED,Top-K目标建仓/加仓,
ORD_000079,,600000.SH,BUY,2023-12-21,2023-12-22,500,500,0,0,500,6.57,6.58,5.0,0.0,0.03,5.0,10.03,FILLED,Top-K目标建仓/加仓,
ORD_000080,,000001.SZ,SELL,2024-02-02,2024-02-05,8700,8700,0,0,8700,9.27,9.18,19.97,39.93,0.8,87.0,147.7,FILLED,"触发跟踪止盈 (最高浮盈: 7.39%, 自高点回撤: 6.17%)",
ORD_000082,,600000.SH,SELL,2024-02-26,2024-02-27,800,800,0,0,800,7.1,7.06,5.0,2.82,0.06,8.0,15.88,FILLED,Top-K目标再平衡减仓,
ORD_000081,,000001.SZ,BUY,2024-02-26,2024-02-27,7700,7700,0,0,7700,10.53,10.5,20.21,0.0,0.81,77.0,98.02,FILLED,Top-K目标建仓/加仓,
ORD_000083,,600000.SH,SELL,2024-04-24,2024-04-25,400,400,0,0,400,7.36,7.32,5.0,1.46,0.03,4.0,10.49,FILLED,Top-K目标再平衡减仓,
ORD_000084,,000001.SZ,SELL,2024-05-27,2024-05-28,500,500,0,0,500,11.51,11.49,5.0,2.87,0.06,5.0,12.93,FILLED,Top-K目标再平衡减仓,
ORD_000085,,600000.SH,SELL,2024-05-27,2024-05-28,1300,1300,0,0,1300,8.54,8.57,5.0,5.57,0.11,13.0,23.68,FILLED,Top-K目标再平衡减仓,
ORD_000086,,000001.SZ,SELL,2024-05-30,2024-05-31,7200,7200,0,0,7200,11.12,11.13,20.03,40.07,0.8,72.0,132.9,FILLED,"触发跟踪止盈 (最高浮盈: 11.81%, 自高点回撤: 5.28%)",
ORD_000087,,600000.SH,SELL,2024-06-11,2024-06-12,9700,9700,0,0,9700,8.15,8.14,19.74,39.48,0.79,97.0,157.01,FILLED,"触发跟踪止盈 (最高浮盈: 24.69%, 自高点回撤: 5.67%)",
ORD_000088,,000001.SZ,BUY,2024-06-25,2024-06-26,8100,8100,0,0,8100,10.08,10.07,20.39,0.0,0.82,81.0,102.21,FILLED,Top-K目标建仓/加仓,
ORD_000089,,600000.SH,BUY,2024-06-25,2024-06-26,10000,10000,0,0,10000,8.2,8.21,20.53,0.0,0.82,100.0,121.35,FILLED,Top-K目标建仓/加仓,
ORD_000090,,600000.SH,SELL,2024-07-22,2024-07-23,10000,10000,0,0,10000,8.58,8.61,21.53,43.05,0.86,100.0,165.44,FILLED,"触发跟踪止盈 (最高浮盈: 10.48%, 自高点回撤: 5.40%)",
ORD_000091,,600000.SH,BUY,2024-07-23,2024-07-24,9600,9600,0,0,9600,8.59,8.62,20.69,0.0,0.83,96.0,117.52,FILLED,Top-K目标建仓/加仓,
ORD_000092,,000001.SZ,SELL,2024-08-20,2024-08-21,100,100,0,0,100,10.34,10.29,5.0,0.51,0.01,1.0,6.52,FILLED,Top-K目标再平衡减仓,
ORD_000093,,600000.SH,SELL,2024-08-20,2024-08-21,300,300,0,0,300,8.91,8.9,5.0,1.33,0.03,3.0,9.36,FILLED,Top-K目标再平衡减仓,
ORD_000094,,600000.SH,SELL,2024-08-29,2024-08-30,9300,9300,0,0,9300,8.55,8.53,19.83,39.66,0.79,93.0,153.28,FILLED,"触发跟踪止盈 (最高浮盈: 5.22%, 自高点回撤: 5.73%)",
ORD_000095,,000001.SZ,BUY,2024-09-19,2024-09-20,400,400,0,0,400,9.81,9.82,5.0,0.0,0.04,4.0,9.04,FILLED,Top-K目标建仓/加仓,
ORD_000096,,600000.SH,BUY,2024-09-19,2024-09-20,9700,9700,0,0,9700,8.52,8.5,20.61,0.0,0.82,97.0,118.43,FILLED,Top-K目标建仓/加仓,
ORD_000097,,000001.SZ,SELL,2024-10-09,2024-10-10,8400,8400,0,0,8400,11.68,11.61,24.38,48.76,0.98,84.0,158.12,FILLED,"触发跟踪止盈 (最高浮盈: 33.52%, 自高点回撤: 13.03%)",
ORD_000098,,600000.SH,SELL,2024-10-09,2024-10-10,9700,9700,0,0,9700,9.91,10.05,24.37,48.74,0.97,97.0,171.08,FILLED,"触发跟踪止盈 (最高浮盈: 29.65%, 自高点回撤: 10.07%)",
ORD_000099,,000001.SZ,BUY,2024-10-24,2024-10-25,7200,7200,0,0,7200,11.75,11.78,21.2,0.0,0.85,72.0,94.05,FILLED,Top-K目标建仓/加仓,
ORD_000100,,600000.SH,BUY,2024-10-24,2024-10-25,8400,8400,0,0,8400,10.14,10.15,21.32,0.0,0.85,84.0,106.17,FILLED,Top-K目标建仓/加仓,
ORD_000101,,000001.SZ,BUY,2024-11-21,2024-11-22,100,100,0,0,100,11.59,11.6,5.0,0.0,0.01,1.0,6.01,FILLED,Top-K目标建仓/加仓,
ORD_000102,,600000.SH,BUY,2024-11-21,2024-11-22,300,300,0,0,300,9.72,9.73,5.0,0.0,0.03,3.0,8.03,FILLED,Top-K目标建仓/加仓,
ORD_000103,,600000.SH,SELL,2024-11-26,2024-11-27,8700,8700,0,0,8700,9.31,9.3,20.23,40.45,0.81,87.0,148.49,FILLED,触发个股硬止损 (浮亏: -8.14% <= -8.0%),
ORD_000104,,600000.SH,BUY,2024-12-19,2024-12-20,8800,8800,0,0,8800,9.53,9.58,21.08,0.0,0.84,88.0,109.92,FILLED,Top-K目标建仓/加仓,
ORD_000105,,600000.SH,SELL,2025-01-13,2025-01-14,8800,8800,0,0,8800,10.0,10.02,22.04,44.09,0.88,88.0,155.01,FILLED,"触发跟踪止盈 (最高浮盈: 10.23%, 自高点回撤: 5.30%)",
ORD_000106,,000001.SZ,BUY,2025-01-17,2025-01-20,100,100,0,0,100,11.45,11.51,5.0,0.0,0.01,1.0,6.01,FILLED,Top-K目标建仓/加仓,
ORD_000107,,600000.SH,BUY,2025-01-17,2025-01-20,8200,8200,0,0,8200,10.27,10.33,21.18,0.0,0.85,82.0,104.03,FILLED,Top-K目标建仓/加仓,
ORD_000108,,000001.SZ,SELL,2025-02-24,2025-02-25,100,100,0,0,100,11.59,11.55,5.0,0.58,0.01,1.0,6.59,FILLED,Top-K目标再平衡减仓,
ORD_000109,,600000.SH,BUY,2025-02-24,2025-02-25,100,100,0,0,100,10.21,10.21,5.0,0.0,0.01,1.0,6.01,FILLED,Top-K目标建仓/加仓,
ORD_000111,,600000.SH,SELL,2025-03-24,2025-03-25,300,300,0,0,300,10.61,10.64,5.0,1.6,0.03,3.0,9.63,FILLED,Top-K目标再平衡减仓,
ORD_000110,,000001.SZ,BUY,2025-03-24,2025-03-25,100,100,0,0,100,11.38,11.39,5.0,0.0,0.01,1.0,6.01,FILLED,Top-K目标建仓/加仓,
ORD_000112,,000001.SZ,SELL,2025-04-07,2025-04-08,7400,7400,0,0,7400,10.7,10.67,19.74,39.48,0.79,74.0,134.01,FILLED,触发个股硬止损 (浮亏: -9.08% <= -8.0%),
ORD_000114,,600000.SH,SELL,2025-04-22,2025-04-23,100,100,0,0,100,10.71,10.7,5.0,0.54,0.01,1.0,6.55,FILLED,Top-K目标再平衡减仓,
ORD_000113,,000001.SZ,BUY,2025-04-22,2025-04-23,7600,7600,0,0,7600,11.04,11.05,21.0,0.0,0.84,76.0,97.84,FILLED,Top-K目标建仓/加仓,
ORD_000115,,000001.SZ,SELL,2025-05-23,2025-05-26,100,100,0,0,100,11.46,11.43,5.0,0.57,0.01,1.0,6.58,FILLED,Top-K目标再平衡减仓,
ORD_000116,,600000.SH,SELL,2025-05-23,2025-05-26,900,900,0,0,900,12.23,12.18,5.0,5.48,0.11,9.0,19.59,FILLED,Top-K目标再平衡减仓,
ORD_000117,,000001.SZ,SELL,2025-06-23,2025-06-24,300,300,0,0,300,11.93,11.89,5.0,1.78,0.04,3.0,9.82,FILLED,Top-K目标再平衡减仓,
ORD_000118,,600000.SH,SELL,2025-06-23,2025-06-24,500,500,0,0,500,13.31,13.3,5.0,3.33,0.07,5.0,13.4,FILLED,Top-K目标再平衡减仓,
ORD_000119,,600000.SH,SELL,2025-07-11,2025-07-14,6500,6500,0,0,6500,13.8,13.74,22.33,44.66,0.89,65.0,132.88,FILLED,"触发跟踪止盈 (最高浮盈: 43.30%, 自高点回撤: 6.76%)",
ORD_000120,,000001.SZ,SELL,2025-07-16,2025-07-17,7200,7200,0,0,7200,12.64,12.6,22.68,45.36,0.91,72.0,140.95,FILLED,"触发跟踪止盈 (最高浮盈: 20.63%, 自高点回撤: 5.18%)",
ORD_000121,,000001.SZ,BUY,2025-07-21,2025-07-22,22000,22000,0,0,22000,12.61,12.61,69.36,0.0,2.77,220.0,292.13,FILLED,Top-K目标建仓/加仓,
ORD_000122,,600000.SH,BUY,2025-07-21,2025-07-22,20500,20500,0,0,20500,13.48,13.47,69.03,0.0,2.76,205.0,276.79,FILLED,Top-K目标建仓/加仓,
ORD_000124,,600000.SH,SELL,2025-08-18,2025-08-19,400,400,0,0,400,13.64,13.63,5.0,2.73,0.05,4.0,11.78,FILLED,Top-K目标再平衡减仓,
ORD_000123,,000001.SZ,BUY,2025-08-18,2025-08-19,700,700,0,0,700,12.08,12.11,5.0,0.0,0.08,7.0,12.08,FILLED,Top-K目标建仓/加仓,
ORD_000125,,600000.SH,SELL,2025-09-01,2025-09-02,20100,20100,0,0,20100,13.49,13.42,67.44,134.87,2.7,201.0,406.01,FILLED,"触发跟踪止盈 (最高浮盈: 6.09%, 自高点回撤: 5.60%)",
ORD_000126,,000001.SZ,BUY,2025-09-15,2025-09-16,500,500,0,0,500,11.65,11.67,5.0,0.0,0.06,5.0,10.06,FILLED,Top-K目标建仓/加仓,
ORD_000127,,600000.SH,BUY,2025-09-15,2025-09-16,20100,20100,0,0,20100,13.43,13.42,67.44,0.0,2.7,201.0,271.14,FILLED,Top-K目标建仓/加仓,
ORD_000128,,000001.SZ,SELL,2025-09-18,2025-09-19,23200,23200,0,0,23200,11.41,11.4,66.12,132.24,2.64,232.0,433.0,FILLED,触发个股硬止损 (浮亏: -9.26% <= -8.0%),
ORD_000129,,600000.SH,SELL,2025-09-24,2025-09-25,20100,20100,0,0,20100,12.22,12.22,61.41,122.81,2.46,201.0,387.68,FILLED,触发个股硬止损 (浮亏: -8.94% <= -8.0%),
ORD_000130,,000001.SZ,BUY,2025-10-21,2025-10-22,22900,22900,0,0,22900,11.43,11.41,65.32,0.0,2.61,229.0,296.93,FILLED,Top-K目标建仓/加仓,
