order_id,parent_order_id,symbol,side,signal_date,execution_date,requested_shares,cumulative_filled_shares,remaining_shares,cancelled_shares,filled_shares,signal_price,execution_price,commission,stamp_tax,transfer_fee,slippage,total_cost,status,reason,reject_reason
ORD_000034,,000988.SZ,BUY,2022-01-27,2022-01-28,5100,5100,0,0,5100,23.78,24.26,30.93,0.0,2.47,102.0,135.4,FILLED,Top-K目标建仓/加仓,
ORD_000035_P9600,ORD_000035,601901.SH,BUY,2022-01-27,2022-01-28,16400,9600,6800,0,9600,7.41,7.49,17.98,0.0,1.44,96.0,115.42,PARTIALLY_FILLED,Top-K目标建仓/加仓,
ORD_000036,,000975.SZ,BUY,2022-01-27,2022-01-28,12000,12000,0,0,12000,8.1,8.04,24.12,0.0,1.93,120.0,146.05,FILLED,Top-K目标建仓/加仓,
ORD_000037,,601898.SH,BUY,2022-01-27,2022-01-28,19300,19300,0,0,19300,6.27,6.28,30.3,0.0,2.42,193.0,225.72,FILLED,Top-K目标建仓/加仓,
ORD_000038_P2100,ORD_000038,002837.SZ,BUY,2022-01-27,2022-01-28,2800,2100,700,0,2100,33.91,34.59,18.16,0.0,1.45,63.0,82.61,PARTIALLY_FILLED,Top-K目标建仓/加仓,
ORD_000039_P9300,ORD_000039,600415.SH,BUY,2022-01-27,2022-01-28,27300,9300,18000,0,9300,4.45,4.49,10.44,0.0,0.84,0.0,11.28,PARTIALLY_FILLED,Top-K目标建仓/加仓,
ORD_000040,,600549.SH,BUY,2022-01-27,2022-01-28,6200,6200,0,0,6200,19.39,19.54,30.29,0.0,2.42,124.0,156.71,FILLED,Top-K目标建仓/加仓,
ORD_000035,,601901.SH,BUY,2022-01-27,2022-02-07,16400,16400,0,0,6800,7.41,7.6,12.92,0.0,1.03,68.0,81.95,FILLED,Top-K目标建仓/加仓,
ORD_000038,,002837.SZ,BUY,2022-01-27,2022-02-07,2800,2800,0,0,700,33.91,33.08,5.79,0.0,0.46,21.0,27.25,FILLED,Top-K目标建仓/加仓,
ORD_000039_P20100,ORD_000039,600415.SH,BUY,2022-01-27,2022-02-07,27300,20100,7200,0,10800,4.45,4.5,12.15,0.0,0.97,0.0,13.12,PARTIALLY_FILLED,Top-K目标建仓/加仓,
ORD_000039,,600415.SH,BUY,2022-01-27,2022-02-08,27300,27300,0,0,7200,4.45,4.56,8.21,0.0,0.66,0.0,8.87,FILLED,Top-K目标建仓/加仓,
ORD_000041_P1400,ORD_000041,002837.SZ,SELL,2022-02-10,2022-02-11,2800,1400,1400,0,1400,31.38,31.25,10.94,43.75,0.88,42.0,97.57,PARTIALLY_FILLED,触发个股硬止损 (浮亏: -8.28% <= -8.0%),
ORD_000041,,002837.SZ,SELL,2022-02-10,2022-02-14,2800,2800,0,0,1400,31.38,29.84,10.44,41.78,0.84,42.0,95.06,FILLED,触发个股硬止损 (浮亏: -8.28% <= -8.0%),
ORD_000042_P7400,ORD_000042,600415.SH,SELL,2022-02-14,2022-02-15,27300,7400,19900,0,7400,4.68,4.69,8.68,34.71,0.69,0.0,44.08,PARTIALLY_FILLED,"触发跟踪止盈 (最高浮盈: 10.81%, 自高点回撤: 6.40%)",
ORD_000042_P20000,ORD_000042,600415.SH,SELL,2022-02-14,2022-02-16,27300,20000,7300,0,12600,4.68,4.71,14.84,59.35,1.19,0.0,75.38,PARTIALLY_FILLED,"触发跟踪止盈 (最高浮盈: 10.81%, 自高点回撤: 6.40%)",
ORD_000042,,600415.SH,SELL,2022-02-14,2022-02-17,27300,27300,0,0,7300,4.68,4.88,8.91,35.62,0.71,0.0,45.24,FILLED,"触发跟踪止盈 (最高浮盈: 10.81%, 自高点回撤: 6.40%)",
ORD_000043,,000975.SZ,SELL,2022-02-25,2022-02-28,12000,12000,0,0,12000,9.23,9.21,27.63,110.52,2.21,120.0,260.36,FILLED,"触发跟踪止盈 (最高浮盈: 23.13%, 自高点回撤: 6.77%)",
ORD_000044,,601898.SH,SELL,2022-02-25,2022-02-28,19300,19300,0,0,19300,6.66,6.69,32.28,129.12,2.58,193.0,356.98,FILLED,"触发跟踪止盈 (最高浮盈: 16.24%, 自高点回撤: 8.77%)",
ORD_000045,,688396.SH,SELL,2022-03-03,2022-03-04,1700,1700,0,0,1700,56.1,55.52,23.6,94.38,1.89,102.0,221.87,FILLED,"触发跟踪止盈 (最高浮盈: 7.41%, 自高点回撤: 6.31%)",
ORD_000046,,600549.SH,SELL,2022-03-07,2022-03-08,6200,6200,0,0,6200,20.85,20.83,32.29,129.15,2.58,124.0,288.02,FILLED,"触发跟踪止盈 (最高浮盈: 13.51%, 自高点回撤: 6.00%)",
ORD_000047,,000988.SZ,SELL,2022-03-09,2022-03-10,5100,5100,0,0,5100,22.25,22.72,28.97,115.87,2.32,102.0,249.16,FILLED,触发个股硬止损 (浮亏: -8.29% <= -8.0%),
ORD_000048_P9700,ORD_000048,601901.SH,SELL,2022-03-09,2022-03-10,16400,9700,6700,0,9700,6.66,6.77,16.42,65.67,1.31,97.0,180.4,PARTIALLY_FILLED,触发个股硬止损 (浮亏: -11.62% <= -8.0%),
ORD_000048,,601901.SH,SELL,2022-03-09,2022-03-11,16400,16400,0,0,6700,6.66,6.6,11.05,44.22,0.88,67.0,123.15,FILLED,触发个股硬止损 (浮亏: -11.62% <= -8.0%),
ORD_000049_P1000,ORD_000049,688521.SH,BUY,2022-03-31,2022-04-01,1900,1000,900,0,1000,48.99,48.65,12.16,0.0,0.97,50.0,63.13,PARTIALLY_FILLED,Top-K目标建仓/加仓,
ORD_000050_P800,ORD_000050,688256.SH,BUY,2022-03-31,2022-04-01,1500,800,700,0,800,63.7,63.26,12.65,0.0,1.01,48.0,61.66,PARTIALLY_FILLED,Top-K目标建仓/加仓,
ORD_000051,,000166.SZ,BUY,2022-03-31,2022-04-01,27800,27800,0,0,27800,4.38,4.37,30.37,0.0,2.43,0.0,32.8,FILLED,Top-K目标建仓/加仓,
ORD_000052,,300413.SZ,BUY,2022-03-31,2022-04-01,3900,3900,0,0,3900,31.16,30.83,30.06,0.0,2.4,117.0,149.46,FILLED,Top-K目标建仓/加仓,
ORD_000053_P7000,ORD_000053,002736.SZ,BUY,2022-03-31,2022-04-01,12200,7000,5200,0,7000,9.94,9.93,17.38,0.0,1.39,70.0,88.77,PARTIALLY_FILLED,Top-K目标建仓/加仓,
ORD_000054_P5800,ORD_000054,002422.SZ,BUY,2022-03-31,2022-04-01,7000,5800,1200,0,5800,17.33,17.16,24.88,0.0,1.99,116.0,142.87,PARTIALLY_FILLED,Top-K目标建仓/加仓,
ORD_000055,,002384.SZ,BUY,2022-03-31,2022-04-01,6500,6500,0,0,6500,18.68,18.7,30.39,0.0,2.43,130.0,162.82,FILLED,Top-K目标建仓/加仓,
ORD_000056_P900,ORD_000056,002916.SZ,BUY,2022-03-31,2022-04-01,1000,900,100,0,900,90.75,90.57,20.38,0.0,1.63,81.0,103.01,PARTIALLY_FILLED,Top-K目标建仓/加仓,
ORD_000049,,688521.SH,BUY,2022-03-31,2022-04-06,1900,1900,0,0,900,48.99,49.04,11.03,0.0,0.88,45.0,56.91,FILLED,Top-K目标建仓/加仓,
ORD_000050_P1400,ORD_000050,688256.SH,BUY,2022-03-31,2022-04-06,1500,1400,100,0,600,63.7,62.76,9.41,0.0,0.75,36.0,46.16,PARTIALLY_FILLED,Top-K目标建仓/加仓,
ORD_000053,,002736.SZ,BUY,2022-03-31,2022-04-06,12200,12200,0,0,5200,9.94,9.98,12.97,0.0,1.04,52.0,66.01,FILLED,Top-K目标建仓/加仓,
ORD_000054,,002422.SZ,BUY,2022-03-31,2022-04-06,7000,7000,0,0,1200,17.33,17.35,5.21,0.0,0.42,24.0,29.63,FILLED,Top-K目标建仓/加仓,
ORD_000056,,002916.SZ,BUY,2022-03-31,2022-04-06,1000,1000,0,0,100,90.75,91.2,5.0,0.0,0.18,9.0,14.18,FILLED,Top-K目标建仓/加仓,
ORD_000050,,688256.SH,BUY,2022-03-31,2022-04-07,1500,1500,0,0,100,63.7,62.81,5.0,0.0,0.13,6.0,11.13,FILLED,Top-K目标建仓/加仓,
ORD_000057,,300413.SZ,SELL,2022-04-08,2022-04-11,3900,3900,0,0,3900,30.51,30.27,29.51,118.05,2.36,117.0,266.92,FILLED,"触发跟踪止盈 (最高浮盈: 6.36%, 自高点回撤: 6.95%)",
ORD_000058_P1500,ORD_000058,688521.SH,SELL,2022-04-11,2022-04-12,1900,1500,400,0,1500,43.55,43.41,16.28,65.11,1.3,60.0,142.69,PARTIALLY_FILLED,触发个股硬止损 (浮亏: -10.82% <= -8.0%),
ORD_000059,,002384.SZ,SELL,2022-04-11,2022-04-12,6500,6500,0,0,6500,16.89,16.96,27.56,110.24,2.2,130.0,270.0,FILLED,触发个股硬止损 (浮亏: -9.68% <= -8.0%),
ORD_000058,,688521.SH,SELL,2022-04-11,2022-04-13,1900,1900,0,0,400,43.55,43.49,5.0,17.4,0.35,16.0,38.75,FILLED,触发个股硬止损 (浮亏: -10.82% <= -8.0%),
ORD_000060,,688256.SH,SELL,2022-04-15,2022-04-18,1500,1500,0,0,1500,56.26,55.94,20.98,83.91,1.68,90.0,196.57,FILLED,触发个股硬止损 (浮亏: -10.74% <= -8.0%),
ORD_000061,,002422.SZ,SELL,2022-04-25,2022-04-26,7000,7000,0,0,7000,15.05,15.08,26.39,105.56,2.11,140.0,274.06,FILLED,触发个股硬止损 (浮亏: -12.46% <= -8.0%),
ORD_000062,,002916.SZ,SELL,2022-04-25,2022-04-26,1000,1000,0,0,1000,93.19,93.93,23.48,93.93,1.88,90.0,209.29,FILLED,"触发跟踪止盈 (最高浮盈: 8.54%, 自高点回撤: 5.27%)",
ORD_000063,,000166.SZ,SELL,2022-04-26,2022-04-27,27800,27800,0,0,27800,3.97,3.93,27.31,109.25,2.19,0.0,138.75,FILLED,触发个股硬止损 (浮亏: -9.15% <= -8.0%),
ORD_000064_P4900,ORD_000064,002736.SZ,SELL,2022-05-16,2022-05-17,12200,4900,7300,0,4900,9.11,9.08,11.12,44.49,0.44,49.0,105.05,PARTIALLY_FILLED,触发个股硬止损 (浮亏: -8.45% <= -8.0%),
ORD_000064_P9900,ORD_000064,002736.SZ,SELL,2022-05-16,2022-05-18,12200,9900,2300,0,5000,9.11,9.12,11.4,45.6,0.46,50.0,107.46,PARTIALLY_FILLED,触发个股硬止损 (浮亏: -8.45% <= -8.0%),
ORD_000064,,002736.SZ,SELL,2022-05-16,2022-05-19,12200,12200,0,0,2300,9.11,9.0,5.17,20.7,0.21,23.0,49.08,FILLED,触发个股硬止损 (浮亏: -8.45% <= -8.0%),
ORD_000065,,603369.SH,BUY,2022-06-02,2022-06-06,2500,2500,0,0,2500,45.41,45.85,28.66,0.0,1.15,125.0,154.81,FILLED,Top-K目标建仓/加仓,
ORD_000066_P12100,ORD_000066,600061.SH,BUY,2022-06-02,2022-06-06,18300,12100,6200,0,12100,6.18,6.17,18.66,0.0,0.75,121.0,140.41,PARTIALLY_FILLED,Top-K目标建仓/加仓,
ORD_000067,,000157.SZ,BUY,2022-06-02,2022-06-06,18800,18800,0,0,18800,6.04,6.05,28.44,0.0,1.14,188.0,217.58,FILLED,Top-K目标建仓/加仓,
ORD_000068,,600219.SH,BUY,2022-06-02,2022-06-06,32200,32200,0,0,32200,3.52,3.53,28.42,0.0,1.14,0.0,29.56,FILLED,Top-K目标建仓/加仓,
ORD_000069,,601881.SH,BUY,2022-06-02,2022-06-06,12700,12700,0,0,12700,8.89,8.88,28.19,0.0,1.13,127.0,156.32,FILLED,Top-K目标建仓/加仓,
ORD_000070_P8800,ORD_000070,600023.SH,BUY,2022-06-02,2022-06-06,32900,8800,24100,0,8800,3.45,3.44,7.57,0.0,0.3,0.0,7.87,PARTIALLY_FILLED,Top-K目标建仓/加仓,
ORD_000071_P4600,ORD_000071,600118.SH,BUY,2022-06-02,2022-06-06,5500,4600,900,0,4600,20.41,20.47,23.54,0.0,0.94,92.0,116.48,PARTIALLY_FILLED,Top-K目标建仓/加仓,
ORD_000072,,601336.SH,BUY,2022-06-02,2022-06-06,4000,4000,0,0,4000,28.15,28.16,28.16,0.0,1.13,120.0,149.29,FILLED,Top-K目标建仓/加仓,
ORD_000066,,600061.SH,BUY,2022-06-02,2022-06-07,18300,18300,0,0,6200,6.18,6.25,9.69,0.0,0.39,62.0,72.08,FILLED,Top-K目标建仓/加仓,
ORD_000070_P19000,ORD_000070,600023.SH,BUY,2022-06-02,2022-06-07,32900,19000,13900,0,10200,3.45,3.44,8.77,0.0,0.35,0.0,9.12,PARTIALLY_FILLED,Top-K目标建仓/加仓,
ORD_000071,,600118.SH,BUY,2022-06-02,2022-06-07,5500,5500,0,0,900,20.41,20.79,5.0,0.0,0.19,18.0,23.19,FILLED,Top-K目标建仓/加仓,
ORD_000070,,600023.SH,BUY,2022-06-02,2022-06-08,32900,32900,0,0,13900,3.45,3.46,12.02,0.0,0.48,0.0,12.5,FILLED,Top-K目标建仓/加仓,
ORD_000073_P25800,ORD_000073,600023.SH,SELL,2022-06-09,2022-06-10,32900,25800,7100,0,25800,3.52,3.5,22.57,90.3,0.9,0.0,113.77,PARTIALLY_FILLED,"触发跟踪止盈 (最高浮盈: 9.03%, 自高点回撤: 6.38%)",
ORD_000073,,600023.SH,SELL,2022-06-09,2022-06-13,32900,32900,0,0,7100,3.52,3.52,6.25,24.99,0.25,0.0,31.49,FILLED,"触发跟踪止盈 (最高浮盈: 9.03%, 自高点回撤: 6.38%)",
ORD_000074,,600061.SH,SELL,2022-06-16,2022-06-17,18300,18300,0,0,18300,6.6,6.59,30.15,120.6,1.21,183.0,334.96,FILLED,"触发跟踪止盈 (最高浮盈: 14.25%, 自高点回撤: 6.78%)",
ORD_000075,,601881.SH,SELL,2022-06-16,2022-06-17,12700,12700,0,0,12700,9.64,9.56,30.35,121.41,1.21,127.0,279.97,FILLED,"触发跟踪止盈 (最高浮盈: 15.77%, 自高点回撤: 6.23%)",
ORD_000076,,601336.SH,SELL,2022-06-16,2022-06-17,4000,4000,0,0,4000,30.74,30.42,30.42,121.68,1.22,120.0,273.32,FILLED,"触发跟踪止盈 (最高浮盈: 16.51%, 自高点回撤: 6.31%)",
ORD_000077,,600219.SH,SELL,2022-06-20,2022-06-21,32200,32200,0,0,32200,3.6,3.61,29.06,116.24,1.16,0.0,146.46,FILLED,"触发跟踪止盈 (最高浮盈: 7.37%, 自高点回撤: 5.01%)",
ORD_000078,,603369.SH,SELL,2022-07-05,2022-07-06,2500,2500,0,0,2500,48.8,48.59,30.37,121.48,1.21,125.0,278.06,FILLED,"触发跟踪止盈 (最高浮盈: 13.24%, 自高点回撤: 6.01%)",
ORD_000079,,000157.SZ,SELL,2022-07-05,2022-07-06,18800,18800,0,0,18800,6.34,6.29,29.56,118.25,1.18,188.0,336.99,FILLED,"触发跟踪止盈 (最高浮盈: 10.74%, 自高点回撤: 5.37%)",
ORD_000080_P4700,ORD_000080,600118.SH,SELL,2022-07-25,2022-07-26,5500,4700,800,0,4700,21.12,21.08,24.77,99.08,0.99,94.0,218.84,PARTIALLY_FILLED,"触发跟踪止盈 (最高浮盈: 10.03%, 自高点回撤: 6.47%)",
ORD_000080,,600118.SH,SELL,2022-07-25,2022-07-27,5500,5500,0,0,800,21.12,21.24,5.0,16.99,0.17,16.0,38.16,FILLED,"触发跟踪止盈 (最高浮盈: 10.03%, 自高点回撤: 6.47%)",
ORD_000081,,605499.SH,BUY,2022-07-29,2022-08-01,200,200,0,0,200,153.06,153.01,7.65,0.0,0.31,30.0,37.96,FILLED,Top-K目标建仓/加仓,
ORD_000082,,605117.SH,BUY,2022-07-29,2022-08-01,100,100,0,0,100,334.11,329.33,8.23,0.0,0.33,33.0,41.56,FILLED,Top-K目标建仓/加仓,
ORD_000083,,603993.SH,BUY,2022-07-29,2022-08-01,6600,6600,0,0,6600,5.39,5.35,8.83,0.0,0.35,66.0,75.18,FILLED,Top-K目标建仓/加仓,
ORD_000084,,603986.SH,BUY,2022-07-29,2022-08-01,300,300,0,0,300,118.27,117.43,8.81,0.0,0.35,36.0,45.16,FILLED,Top-K目标建仓/加仓,
ORD_000085,,603893.SH,BUY,2022-07-29,2022-08-01,300,300,0,0,300,94.31,92.86,6.96,0.0,0.28,27.0,34.24,FILLED,Top-K目标建仓/加仓,
ORD_000086,,603799.SH,BUY,2022-07-29,2022-08-01,400,400,0,0,400,84.37,85.97,8.6,0.0,0.34,36.0,44.94,FILLED,Top-K目标建仓/加仓,
ORD_000087,,603501.SH,BUY,2022-07-29,2022-08-01,300,300,0,0,300,105.19,104.36,7.83,0.0,0.31,30.0,38.14,FILLED,Top-K目标建仓/加仓,
ORD_000088,,603392.SH,BUY,2022-07-29,2022-08-01,200,200,0,0,200,135.34,135.13,6.76,0.0,0.27,26.0,33.03,FILLED,Top-K目标建仓/加仓,
ORD_000089,,605117.SH,SELL,2022-08-03,2022-08-04,100,100,0,0,100,344.0,339.64,8.49,33.96,0.34,34.0,76.79,FILLED,"触发跟踪止盈 (最高浮盈: 10.22%, 自高点回撤: 5.23%)",
ORD_000090,,603799.SH,SELL,2022-08-03,2022-08-04,400,400,0,0,400,84.5,84.67,8.47,33.87,0.34,32.0,74.68,FILLED,"触发跟踪止盈 (最高浮盈: 7.53%, 自高点回撤: 8.59%)",
ORD_000091,,603893.SH,SELL,2022-08-08,2022-08-09,300,300,0,0,300,103.1,101.06,7.58,30.32,0.3,30.0,68.2,FILLED,"触发跟踪止盈 (最高浮盈: 17.38%, 自高点回撤: 5.41%)",
ORD_000092,,605499.SH,SELL,2022-08-10,2022-08-11,200,200,0,0,200,153.96,153.85,7.69,30.77,0.31,30.0,68.77,FILLED,"触发跟踪止盈 (最高浮盈: 7.61%, 自高点回撤: 6.49%)",
ORD_000093,,603501.SH,SELL,2022-08-10,2022-08-11,300,300,0,0,300,110.95,111.29,8.35,33.39,0.33,33.0,75.07,FILLED,"触发跟踪止盈 (最高浮盈: 13.53%, 自高点回撤: 6.36%)",
ORD_000094,,603986.SH,SELL,2022-08-15,2022-08-16,300,300,0,0,300,124.79,124.75,9.36,37.43,0.37,36.0,83.16,FILLED,"触发跟踪止盈 (最高浮盈: 12.42%, 自高点回撤: 5.47%)",
ORD_000095,,603993.SH,SELL,2022-08-31,2022-09-01,6600,6600,0,0,6600,4.92,4.92,8.12,32.47,0.32,0.0,40.91,FILLED,触发个股硬止损 (浮亏: -8.04% <= -8.0%),
ORD_000096,,603392.SH,SELL,2022-09-13,2022-09-14,200,200,0,0,200,119.18,115.88,5.79,23.18,0.23,24.0,53.2,FILLED,触发个股硬止损 (浮亏: -11.80% <= -8.0%),
ORD_000097_P12100,ORD_000097,601800.SH,BUY,2022-09-26,2022-09-27,16200,12100,4100,0,12100,7.29,7.3,22.08,0.0,0.88,121.0,143.96,PARTIALLY_FILLED,Top-K目标建仓/加仓,
ORD_000098_P8200,ORD_000098,600015.SH,BUY,2022-09-26,2022-09-27,23400,8200,15200,0,8200,5.07,5.08,10.41,0.0,0.42,82.0,92.83,PARTIALLY_FILLED,Top-K目标建仓/加仓,
