model_id,fold,feature,importance,importance_pct
lightgbm_clf_baseline,13,ROC_STD_120,113.12529945373535,4.055716725488206
lightgbm_clf_baseline,13,ROC250,107.13920021057129,3.8411058211355353
lightgbm_clf_baseline,13,MAX_RATIO_250,93.45899963378906,3.3506494992057108
lightgbm_clf_baseline,14,LOG_CIRC_MV,406.1324977874756,13.44972865972849
lightgbm_clf_baseline,14,STD120,354.8399963378906,11.75109525675307
lightgbm_clf_baseline,14,AMIHUD_20_LN,314.13969802856445,10.403239639158794
lightgbm_clf_baseline,14,STD250,313.7095012664795,10.388992983813907
lightgbm_clf_baseline,14,MIN_RATIO_250,223.91980171203613,7.4154631578954815
lightgbm_clf_baseline,14,MA_RATIO_120,199.32090759277344,6.600831349222531
lightgbm_clf_baseline,14,ROC_STD_250,162.5629005432129,5.383531025849536
lightgbm_clf_baseline,14,STD60,107.14329719543457,3.548222028125726
lightgbm_clf_baseline,14,MIN_RATIO_120,103.32729911804199,3.4218491350758504
lightgbm_clf_baseline,14,LIMIT_UP_SPACE,102.57599639892578,3.396968541258615
lightgbm_clf_baseline,15,LOG_CIRC_MV,307.08099460601807,11.6347165751465
lightgbm_clf_baseline,15,ROC_STD_250,290.86009979248047,11.020137629963303
lightgbm_clf_baseline,15,MIN_RATIO_60,251.01769256591797,9.510584372369618
lightgbm_clf_baseline,15,STD250,207.39770126342773,7.857905617482963
lightgbm_clf_baseline,15,AMIHUD_20_LN,206.8555030822754,7.837362756556773
lightgbm_clf_baseline,15,MAX_RATIO_120,160.23849868774414,6.0711328587782
lightgbm_clf_baseline,15,MIN_RATIO_120,143.64389991760254,5.44239497932531
lightgbm_clf_baseline,15,ATR_RATIO_20,143.58299827575684,5.440087531602129
lightgbm_clf_baseline,15,STD30,125.07649803161621,4.738911330793263
lightgbm_clf_baseline,15,MAX_RATIO_250,111.08230209350586,4.20869778356324
lightgbm_clf_baseline,16,LOG_CIRC_MV,12593.214373588562,11.36575441375475
lightgbm_clf_baseline,16,STD250,5937.532759666443,5.3588017457660335
lightgbm_clf_baseline,16,AMIHUD_20,5331.152448892593,4.811525292817991
lightgbm_clf_baseline,16,MOM_ACC_60_120,5159.79755449295,4.65687235119684
lightgbm_clf_baseline,16,VSTD_60,4851.479952573776,4.378606450141385
lightgbm_clf_baseline,16,ROC_STD_250,4819.839160442352,4.350049684398029
lightgbm_clf_baseline,16,ROC250,3864.1231360435486,3.487487251935325
lightgbm_clf_baseline,16,STD120,3811.775201320648,3.4402416677280416
lightgbm_clf_baseline,16,MIN_RATIO_250,3651.8351989984512,3.295891009238342
lightgbm_clf_baseline,16,STD30,3502.854033946991,3.16143103071203
lightgbm_clf_baseline,17,LOG_CIRC_MV,514.5634994506836,18.64673648835417
lightgbm_clf_baseline,17,ROC120,311.76950454711914,11.297893851003783
lightgbm_clf_baseline,17,ROC_STD_250,261.7830982208252,9.486487974447755
lightgbm_clf_baseline,17,MIN_RATIO_60,224.69820022583008,8.14260656554801
lightgbm_clf_baseline,17,VSTD_60,222.2123966217041,8.052526089926594
lightgbm_clf_baseline,17,TURNOVER_STD_20,148.19710063934326,5.370362038718185
lightgbm_clf_baseline,17,ATR_RATIO_20,143.9384994506836,5.216038977990595
lightgbm_clf_baseline,17,AMIHUD_20_LN,132.7745018005371,4.811478369705869
lightgbm_clf_baseline,17,STD120,97.78809928894043,3.543642176494187
