rank_ic,date
0.2319617926745854,2024-03-12
0.15066909225972688,2024-03-13
0.2209743241132034,2024-03-14
0.31374910186878957,2024-03-15
0.3584576985293054,2024-03-18
0.3328481687089996,2024-03-19
0.36163805435267654,2024-03-20
0.3479005344893389,2024-03-21
0.33039625249806914,2024-03-22
0.14340275208592262,2024-03-25
0.06338647328824291,2024-03-26
0.015785095891655387,2024-03-27
0.026998899973495714,2024-03-28
0.013045284992841754,2024-03-29
0.01919803752616546,2024-04-01
0.011453083205633431,2024-04-02
0.0036464028705724518,2024-04-03
0.03915197107663125,2024-04-08
0.017548878850166948,2024-04-09
0.0890167026759827,2024-04-11
0.07958643019684501,2024-04-12
0.06957658608418694,2024-04-15
0.03536931109837977,2024-04-16
0.0337008571269594,2024-04-17
0.02681641193408334,2024-04-18
0.08160689357891605,2024-04-19
0.05515431787660998,2024-04-22
0.07438989595818217,2024-04-23
0.1132548861583557,2024-04-24
0.00486311949980165,2024-04-26
0.07283648276831317,2024-04-29
0.05114577329670921,2024-04-30
0.05030053217731074,2024-05-06
0.029827988668374678,2024-05-07
0.049772489097100185,2024-05-08
0.002102593619723819,2024-05-09
0.06617659378955662,2024-05-10
0.1252498392576568,2024-05-13
0.10632245849374516,2024-05-14
0.1092965364629974,2024-05-16
0.083797995657735,2024-05-17
0.06205356478345664,2024-05-20
0.10242019303548647,2024-05-21
0.09203462293867527,2024-05-22
0.11180201888473465,2024-05-23
0.12088011995275684,2024-05-24
0.05920672180494168,2024-05-27
0.051360492791319955,2024-05-28
0.053149814561195066,2024-05-29
0.053882912415190325,2024-05-30
0.07102774537985734,2024-05-31
0.1536024623377941,2024-06-03
0.18560496033125243,2024-06-04
0.23036438703872097,2024-06-05
0.26876402715664727,2024-06-06
0.20485258846111715,2024-06-07
0.19180106743323935,2024-06-11
0.10063834935215688,2024-06-12
0.12234225963504407,2024-06-13
0.09459235280545798,2024-06-14
0.14077245778713654,2024-06-17
0.1522025970163407,2024-06-18
0.14235417857225635,2024-06-19
0.15579899175427722,2024-06-20
0.1309268463391489,2024-06-21
0.05044864543126089,2024-06-24
0.09603293791978389,2024-06-25
0.13753036789603743,2024-06-26
0.0732886912951675,2024-06-27
0.06140331248708983,2024-06-28
0.11441397341347437,2024-07-01
0.06340259231662267,2024-07-02
-0.026647876711883633,2024-07-03
0.009873203701229263,2024-07-04
0.1286614605484437,2024-07-05
0.04644492552224517,2024-07-08
0.026733019277573287,2024-07-09
0.07462521626464196,2024-07-10
0.07672817317129435,2024-07-11
0.03763527806628503,2024-07-12
0.0631858952311282,2024-07-15
0.02743081103551263,2024-07-16
0.11591691466738555,2024-07-17
0.15907584221045476,2024-07-18
0.234922311579584,2024-07-19
0.3480348121317567,2024-07-22
0.17963613760291264,2024-07-23
0.06321386249210888,2024-07-24
0.10395294572052513,2024-07-25
0.13035259849426756,2024-07-26
0.12247242330158058,2024-07-29
0.1394948629312573,2024-07-30
0.35822001088939776,2024-07-31
0.1618583448526685,2024-08-01
