,lightgbm_clf_baseline,double_ensemble,lightgbm_ranker,lightgbm_reg_baseline
2023-10-27,0.042061123537773325,0.052298639382505736,0.03396480074021737,0.09447061865769273
2023-10-30,0.09014375468432373,0.1508221846719596,0.0965430826956483,0.18154213905143501
2023-10-31,0.19016653407905681,0.1930755558706451,0.15732025707477967,0.10695585318805834
2023-11-01,0.16328374049454086,0.18718747788467055,0.15478861917103162,0.09404985143859819
2023-11-02,0.10707323284837568,0.1557151213363258,0.12191531809707089,0.06449717437267026
2023-11-03,0.10374312861205578,0.12545003820171605,0.08820109497869708,0.06532848382382671
2023-11-06,0.1876439078792622,0.17536015669125357,0.13544349863832217,0.12843861787268795
2023-11-07,0.17594348151756947,0.15611762935645998,0.14982881918393412,0.09379788861179209
2023-11-08,0.16340705529921376,0.13700471452341534,0.1442891843746665,0.10205352930592292
2023-11-09,0.16741138705340197,0.14458480879271782,0.1673370102124475,0.08811526657332794
2023-11-10,0.18376714154715015,0.13917656283226915,0.11046255703349629,0.09094124526505591
2023-11-13,0.1410994392378252,0.12382403104879301,0.0950115544317945,0.1565749207646386
2023-11-14,0.17561543374176436,0.13334328838141937,0.10694019248831842,0.06549446617788673
2023-11-15,0.19689260503301487,0.13727174443415568,0.11790569784058391,0.08998908255416332
2023-11-16,0.15549622477198174,0.09468574737031114,0.10419703661800497,0.11720970687429692
2023-11-17,0.15543488106557046,0.08848256931792521,0.09815212834409845,0.10802834578255197
2023-11-20,0.11873756525274927,0.061125035957250724,0.0435415022442419,0.10077257638520024
2023-11-21,0.0915710106132382,0.03173215924893777,0.03016515945840149,0.13360707961348417
2023-11-22,0.07821440292715946,0.03988484059313007,0.017701966736325393,0.13980979569803748
2023-11-23,0.028051713432888932,0.0003545339115808915,0.02146739970615876,0.12140852738613137
2023-11-24,0.06325164650673958,0.0043002172782373674,-0.0030410260245007275,0.13425930236693073
2023-11-27,0.01380347443551971,-0.059958378904955416,-0.031339159555087474,0.034961222009177575
2023-11-28,0.048135534087242644,-0.017383639417537722,-0.012342854181497893,0.04871975244096097
2023-11-29,0.047331366880585216,-0.016267347810138576,-0.031711074919282906,0.0341023792964078
2023-11-30,0.022642519981984747,0.002171974427247035,0.013738181008020824,0.03094189180122489
2023-12-01,0.03823468884790765,0.07039458996126019,0.05108189232949016,0.07579613863799915
2023-12-04,0.07400204496360042,0.12684408640743933,0.10867336899564858,0.07930596145257034
2023-12-05,0.09289887212577487,0.13429022242581562,0.11618200238343483,0.1683235143364947
2023-12-06,0.11501929917288538,0.1545313775712682,0.12488287588800319,0.18861038246652845
2023-12-07,0.13363289370983047,0.15812385861869585,0.12910998630833936,0.13799252283762342
2023-12-08,0.18537144007336456,0.1979828285121994,0.19638212046557796,0.13593377682016128
2023-12-11,0.21701474643467542,0.19056622107469562,0.16596893487531153,0.13026859420386241
2023-12-12,0.2524656810930431,0.21107618575059936,0.20718620789321612,0.132531891617009
2023-12-13,0.19830677392358548,0.17666914169205206,0.22076433398233228,0.11076664429778395
2023-12-14,0.23068978469150248,0.21081944637050015,0.24102519882706194,0.15164765713494996
2023-12-15,0.22703767742335818,0.20319291371586362,0.21543540658350446,0.14978183082806432
2023-12-18,0.22376271116197494,0.21852435107468668,0.21358871088261772,0.14779994791300438
2023-12-19,0.2458393982711408,0.22614963434081706,0.21461458962566105,0.16454469203860617
2023-12-20,0.11861706391475133,0.14356449305824678,0.11174697984619217,0.11475516078460808
2023-12-21,0.1514737564034618,0.15074051629456323,0.08605413080995065,0.12196209178230154
2023-12-22,0.07298688143019522,0.03507732870148978,0.00700227859193307,0.02488323374672576
2023-12-25,0.036783626742208655,0.04710126090884959,-0.024581956497644056,0.05089481927585688
2023-12-26,0.05016365764842892,0.1594537124459739,0.004377061688965409,0.00039125931409888457
2023-12-27,0.061177715154217625,0.19460461044409302,0.026855700108970964,-0.011796999851538441
2023-12-28,0.14539948070447284,0.29417980702349,0.05193573277755866,0.04281383670495375
2023-12-29,0.17331275882089095,0.36424764875595966,0.1419475234817975,0.01996747766423236
2024-01-02,0.12486481448839223,0.310066342544358,0.1174635373824098,-0.017547658003401377
2024-01-03,0.12793744466996484,0.29603991079368214,0.13661192578001716,-0.000324791246961892
2024-01-04,0.14263552380045721,0.2457505352715913,0.10033638337184608,-0.03525349250597684
2024-01-05,0.0720040218706863,0.2097341277488878,0.039599754715550675,-0.06515260548334267
2024-01-08,-0.04391751480110313,0.14652342787974063,-0.03244387530411506,-0.12777296764439292
2024-01-09,-0.005616443639812935,0.11487969823745893,-0.01707199051933437,-0.13656625513442705
2024-01-10,-0.018930056253106432,0.07628392365286933,-0.017223333277162505,-0.15209628350815785
2024-01-11,-0.03146002649915581,0.11094577897279043,0.04099155314919358,-0.1233308107809943
2024-01-12,-0.04271782516916414,0.0059018000387055835,-0.059124955163830234,-0.20601413625167755
2024-01-15,-0.05909307865748305,0.03253284162741641,-0.04444033715589899,-0.22270744696769726
2024-01-16,-0.025880194296965326,0.04755243890387203,-0.0034783098633331035,-0.2071252255783205
2024-01-17,-0.15461406097940494,-0.04448554209003285,-0.06858404952716586,-0.26195731755789375
2024-01-18,-0.10780440584476605,0.04034930755373776,-0.027302942889248737,-0.14955496851807343
2024-01-19,-0.09234656369278546,0.0165927844324784,0.016823742239198917,-0.15774674601874014
